hu8_zoneid	hu8_baseflowindex_min	hu8_baseflowindex_max	hu8_baseflowindex_mean	hu8_baseflowindex_std	hu8_dep_no3_1985_min	hu8_dep_no3_1985_max	hu8_dep_no3_1985_mean	hu8_dep_no3_1985_std	hu8_dep_no3_1990_min	hu8_dep_no3_1990_max	hu8_dep_no3_1990_mean	hu8_dep_no3_1990_std	hu8_dep_no3_1995_min	hu8_dep_no3_1995_max	hu8_dep_no3_1995_mean	hu8_dep_no3_1995_std	hu8_dep_no3_2000_min	hu8_dep_no3_2000_max	hu8_dep_no3_2000_mean	hu8_dep_no3_2000_std	hu8_dep_no3_2005_min	hu8_dep_no3_2005_max	hu8_dep_no3_2005_mean	hu8_dep_no3_2005_std	hu8_dep_no3_2010_min	hu8_dep_no3_2010_max	hu8_dep_no3_2010_mean	hu8_dep_no3_2010_std	hu8_dep_so4_1985_min	hu8_dep_so4_1985_max	hu8_dep_so4_1985_mean	hu8_dep_so4_1985_std	hu8_dep_so4_1990_min	hu8_dep_so4_1990_max	hu8_dep_so4_1990_mean	hu8_dep_so4_1990_std	hu8_dep_so4_1995_min	hu8_dep_so4_1995_max	hu8_dep_so4_1995_mean	hu8_dep_so4_1995_std	hu8_dep_so4_2000_min	hu8_dep_so4_2000_max	hu8_dep_so4_2000_mean	hu8_dep_so4_2000_std	hu8_dep_so4_2005_min	hu8_dep_so4_2005_max	hu8_dep_so4_2005_mean	hu8_dep_so4_2005_std	hu8_dep_so4_2010_min	hu8_dep_so4_2010_max	hu8_dep_so4_2010_mean	hu8_dep_so4_2010_std	hu8_dep_totaln_1985_min	hu8_dep_totaln_1985_max	hu8_dep_totaln_1985_mean	hu8_dep_totaln_1985_std	hu8_dep_totaln_1990_min	hu8_dep_totaln_1990_max	hu8_dep_totaln_1990_mean	hu8_dep_totaln_1990_std	hu8_dep_totaln_1995_min	hu8_dep_totaln_1995_max	hu8_dep_totaln_1995_mean	hu8_dep_totaln_1995_std	hu8_dep_totaln_2000_min	hu8_dep_totaln_2000_max	hu8_dep_totaln_2000_mean	hu8_dep_totaln_2000_std	hu8_dep_totaln_2005_min	hu8_dep_totaln_2005_max	hu8_dep_totaln_2005_mean	hu8_dep_totaln_2005_std	hu8_dep_totaln_2010_min	hu8_dep_totaln_2010_max	hu8_dep_totaln_2010_mean	hu8_dep_totaln_2010_std	hu8_groundwaterrecharge_min	hu8_groundwaterrecharge_max	hu8_groundwaterrecharge_mean	hu8_groundwaterrecharge_std	hu8_prism_ppt_30yr_normal_800mm2_annual_min	hu8_prism_ppt_30yr_normal_800mm2_annual_max	hu8_prism_ppt_30yr_normal_800mm2_annual_mean	hu8_prism_ppt_30yr_normal_800mm2_annual_std	hu8_prism_tmax_30yr_normal_800mm2_annual_min	hu8_prism_tmax_30yr_normal_800mm2_annual_max	hu8_prism_tmax_30yr_normal_800mm2_annual_mean	hu8_prism_tmax_30yr_normal_800mm2_annual_std	hu8_prism_tmean_30yr_normal_800mm2_annual_min	hu8_prism_tmean_30yr_normal_800mm2_annual_max	hu8_prism_tmean_30yr_normal_800mm2_annual_mean	hu8_prism_tmean_30yr_normal_800mm2_annual_std	hu8_prism_tmin_30yr_normal_800mm2_annual_min	hu8_prism_tmin_30yr_normal_800mm2_annual_max	hu8_prism_tmin_30yr_normal_800mm2_annual_mean	hu8_prism_tmin_30yr_normal_800mm2_annual_std	hu8_runoff_min	hu8_runoff_max	hu8_runoff_mean	hu8_runoff_std	hu8_surficialgeology_alluv_ha	hu8_surficialgeology_alluv_pct	hu8_surficialgeology_beach_ha	hu8_surficialgeology_beach_pct	hu8_surficialgeology_colluv_ha	hu8_surficialgeology_colluv_pct	hu8_surficialgeology_dec_resid_ha	hu8_surficialgeology_dec_resid_pct	hu8_surficialgeology_eolian_ha	hu8_surficialgeology_eolian_pct	hu8_surficialgeology_gf_out_ha	hu8_surficialgeology_gf_out_pct	hu8_surficialgeology_grus_ha	hu8_surficialgeology_grus_pct	hu8_surficialgeology_ice_ha	hu8_surficialgeology_ice_pct	hu8_surficialgeology_lac_ha	hu8_surficialgeology_lac_pct	hu8_surficialgeology_lac_clay_ha	hu8_surficialgeology_lac_clay_pct	hu8_surficialgeology_marine_ha	hu8_surficialgeology_marine_pct	hu8_surficialgeology_open_water_ha	hu8_surficialgeology_open_water_pct	hu8_surficialgeology_other_ha	hu8_surficialgeology_other_pct	hu8_surficialgeology_peat_mrsh_ha	hu8_surficialgeology_peat_mrsh_pct	hu8_surficialgeology_saprol_ha	hu8_surficialgeology_saprol_pct	hu8_surficialgeology_solif_ha	hu8_surficialgeology_solif_pct	hu8_surficialgeology_solut_ha	hu8_surficialgeology_solut_pct	hu8_surficialgeology_till_clay_ha	hu8_surficialgeology_till_clay_pct	hu8_surficialgeology_till_loam_ha	hu8_surficialgeology_till_loam_pct	hu8_surficialgeology_till_oth_ha	hu8_surficialgeology_till_oth_pct	hu8_surficialgeology_till_sand_ha	hu8_surficialgeology_till_sand_pct
11	HU8_11	45	53	48.742	1.9083	7.954	13.3103	9.2665	0.6958	11.0973	16.4876	12.346	0.7301	7.8129	11.0113	8.4881	0.4945	7.6071	12.1225	9.0084	0.5689	7.2925	10.5352	8.4872	0.5192	4.0573	5.1062	4.4146	0.1671	12.5482	21.1138	14.7667	1.0783	13.882	21.1559	16.1	1.0519	8.151	11.579	9.1258	0.5111	8.1441	13.0444	9.844	0.7025	9.7939	14.0283	11.315	0.6597	4.4054	5.5547	4.8151	0.1861	2.8115	4.673	3.2371	0.2505	4.0549	5.9641	4.426	0.2629	2.6878	3.7904	2.9263	0.1687	2.6233	4.177	3.094	0.1918	2.6749	3.8834	3.1295	0.1994	1.7386	2.1881	1.8869	0.0718	284	410	354.996	31.8594	1080.0389	1652.2791	1182.0332	73.0308	7.2971	12.0892	10.6739	1.051	1.9321	6.0288	5.0116	0.6438	-3.4405	-0.041	-0.6557	0.3631	24.301	31.9328	28.852	2.3175	0	0	0	0	0	0	0	0	0	0	1063.5619	0.281	0	0	496.4155	0.1312	0	0	0	0	69331.7409	18.3181	8262.5738	2.1831	0	0	727.4863	0.1922	0	0	0	0	0	0	0	0	12407.4468	3.2782	0	0	286198.1361	75.6163
12	HU8_110	38	57	45.6946	4.2517	15.439	22.8463	19.1408	1.4344	19.8941	25.3616	21.9499	0.9371	13.2031	17.2923	15.0109	0.887	15.7265	20.1311	17.5082	0.8193	9.8629	12.2571	10.7709	0.3568	7.4829	9.8675	8.6695	0.3494	24.1917	35.8473	30.1829	2.3914	30.9589	39.4049	34.5484	1.5787	15.9515	20.8266	18.2789	1.0403	20.944	27.0287	23.4225	1.1403	12.3171	17.0218	14.4323	0.6633	9.8887	12.4373	11.1929	0.4134	5.1234	7.6357	6.4263	0.5104	6.9225	8.817	7.6254	0.3324	4.5805	5.9973	5.2279	0.3201	5.619	7.2305	6.2463	0.3028	3.5893	4.6704	4.0354	0.1621	3.2633	4.4524	3.8779	0.1645	231	335	273.8648	23.3715	994.8737	1268.3309	1102.0323	48.4116	12.666	15.5428	14.1282	0.5593	7.3546	9.3585	8.4182	0.33	1.7889	4.0809	2.7031	0.3128	22.3483	24.5457	23.426	0.5147	0	0	0	0	221504.7066	53.5552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192095.8171	46.4448	0	0	0	0	0	0	0	0	0	0
13	HU8_111	36	45	40.0019	1.2981	17.2947	23.7105	19.5151	1.1584	19.1567	25.193	21.5292	1.0845	13.3013	19.4442	15.7185	1.141	15.8594	20.1472	17.6373	0.9218	9.8463	12.3065	11.2992	0.3395	7.113	9.3364	7.9935	0.3931	27.2926	37.2845	30.8767	1.8492	30.9362	40.5098	34.7012	1.813	16.234	23.0325	18.9818	1.252	20.6114	27.7386	23.5085	1.5553	12.196	15.9949	14.4676	0.4608	9.6528	12.3221	10.812	0.4376	5.9251	8.0139	6.6286	0.371	6.6493	8.7699	7.494	0.3645	4.6621	6.7684	5.5184	0.3854	5.532	7.2099	6.2517	0.3652	3.5726	4.6488	4.2019	0.1353	3.1274	4.1089	3.5074	0.1768	210	263	235.6331	11.5109	977.5375	1281.4348	1106.713	41.5926	12.0234	15.4667	13.3715	0.6322	6.5686	9.2939	7.512	0.5263	0.8664	3.5201	1.6476	0.5361	21.6152	24.5163	23.1858	0.5929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267795.6591	100	0	0	0	0	0	0	0	0	0	0
14	HU8_112	39	52	43.421	2.995	15.7759	22.0903	17.9799	0.9045	18.9662	25.359	20.8633	0.9596	12.9511	17.4114	14.0724	0.5742	13.7578	18.566	15.9708	0.8462	9.7935	11.8554	10.6738	0.4823	7.5771	9.1689	8.2339	0.294	24.718	34.732	28.1863	1.4238	30.0654	39.3669	32.932	1.4359	15.8252	21.1424	17.2232	0.6922	17.8009	24.332	20.768	1.1711	11.8446	15.5665	13.0208	0.687	10.094	11.991	10.988	0.4261	5.3439	7.4716	6.1083	0.2975	6.6504	8.8317	7.288	0.3208	4.5596	6.1128	4.9705	0.2018	4.7459	6.5721	5.5636	0.3263	3.5285	4.4767	3.8522	0.1898	3.2743	4.1625	3.5505	0.137	200	299	244.2154	20.3555	995.8751	1192.4141	1075.5012	32.8245	12.2058	16.1718	13.7506	0.861	6.7402	10.0291	7.8734	0.7205	0.7155	3.8938	1.9912	0.6705	19.8642	22.7713	22.1533	0.5068	3989.2136	1.9639	0	0	12283.0735	6.0471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186850.1779	91.9889	0	0	0	0	0	0	0	0	0	0
15	HU8_113	45	64	55.0376	3.3887	16.4091	22.38	17.8446	0.992	19.8809	26.194	21.3176	1.2565	11.9579	17.1192	13.954	1.057	14.3338	19.1982	16.6037	0.8951	9.6398	12.6701	10.7656	0.6138	7.6687	9.6827	8.4129	0.4	25.6686	34.8437	27.9166	1.5456	30.9733	40.6381	33.4331	1.8729	15.3079	20.8067	17.2048	1.167	19.7738	25.1179	22.1538	0.9864	12.3771	16.8805	14.0786	0.8964	10.129	12.3111	10.8547	0.4723	5.4304	7.5551	5.9479	0.3397	6.8644	9.1043	7.3698	0.448	4.1633	5.9957	4.8547	0.3776	5.1547	6.8032	5.9001	0.3006	3.5528	4.829	3.9615	0.2499	3.3357	4.4521	3.732	0.2067	252	335	296.9114	16.1673	978.6666	1271.615	1066.2057	51.4026	12.6953	16.1693	14.6611	0.7048	7.1975	10.0279	8.8739	0.5649	0.6589	3.8792	3.0817	0.5489	18.8198	22.8643	21.3124	1.1112	6694.2038	3.3426	0	0	101872.3116	50.8675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48234.4701	24.0847	43468.8604	21.7051	0	0	0	0	0	0	0	0
16	HU8_114	35	45	39.2039	2.4061	11.5882	18.3705	15.4811	1.6224	12.862	20.6103	17.5395	1.9303	9.5968	15.0396	12.6761	1.178	13.3636	17.2772	15.5608	0.697	9.6126	12.2266	10.622	0.529	6.8788	8.7261	7.7804	0.4727	18.2375	28.7195	24.2652	2.5502	20.6377	32.7914	27.7983	3.0224	12.1464	18.6343	15.7015	1.4626	16.9352	22.3301	20.0386	0.9815	11.7992	15.9369	13.3739	0.7629	8.9763	11.6044	10.248	0.6795	4.0494	6.2915	5.3441	0.5374	4.5475	7.2134	6.1698	0.6676	3.4884	5.3813	4.5515	0.4107	4.6589	6.0804	5.4305	0.2472	3.5206	4.6478	3.9278	0.2128	3.0757	3.8012	3.4314	0.1842	136	254	197.5678	29.2775	896.9889	1215.3361	1050.0554	67.2518	11.754	16.1551	13.2477	0.6912	6.5141	10.0222	7.4775	0.4863	0.9115	3.8813	1.702	0.3683	15.4314	22.4865	19.8646	1.8132	5261.4785	2.0715	0	0	3520.445	1.386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117921.0239	46.4261	0	0	41.2554	0.0162	127253.3069	50.1002	0	0	0	0
17	HU8_115	34	51	40.1796	3.2056	14.5691	22.483	17.1123	1.3525	16.9739	26.1939	20.8565	1.6258	12.2675	17.3977	14.0244	0.8678	15.2645	24.5749	18.0849	1.5348	9.9377	14.3629	11.7534	0.6948	7.1194	9.7732	7.9732	0.4943	22.4737	34.9923	26.3351	2.1109	26.3902	39.6602	31.9118	2.4833	14.848	21.1044	16.6787	1.0296	19.6032	31.3839	23.3771	1.8812	12.9418	19.6492	15.763	1.1007	8.7305	12.4023	10.043	0.6325	5.0166	7.668	5.8256	0.4425	5.9699	9.1427	7.2952	0.5554	4.3612	6.1135	4.9857	0.2969	5.3819	8.7399	6.4168	0.5561	3.7699	5.6831	4.5661	0.3122	3.3609	4.5225	3.7182	0.2344	166	275	222.3122	21.2611	972.5407	1393.0439	1102.2614	61.4666	11.668	16.1739	14.2171	1.2256	6.8175	10.3119	8.5325	0.9569	0.5586	4.5105	2.8428	0.8237	18.1898	23.8996	22.0631	1.3006	23307.568	4.9729	0	0	64494.514	13.7604	90395.228	19.2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3251	5e-04	0	0	0	0	0	0	31575.4053	6.7369	4609.0072	0.9834	41417.1543	8.8367	212893.9336	45.4227	0	0	0	0
18	HU8_116	41	59	48.8737	4.2071	16.479	22.8388	18.2598	1.2484	17.3341	25.4873	20.8864	1.8663	12.0103	17.294	14.7128	0.9008	14.1979	18.4923	16.6112	0.9909	7.9084	12.4907	10.8852	1.0526	7.9462	9.883	8.7584	0.4477	25.9992	35.7747	28.4778	2.0058	26.9232	39.2347	31.6888	2.7816	15.6135	20.7791	17.4795	1.0817	18.8718	24.549	21.8999	1.1986	11.2483	17.0276	14.6094	1.0795	9.7118	12.4273	10.889	0.6579	5.5273	7.6278	6.0889	0.4175	6.0656	8.8578	7.2518	0.6372	4.1964	5.9807	5.0564	0.3143	5.0819	6.5975	5.9104	0.3322	3.0764	4.6758	4.0581	0.3258	3.5889	4.4636	3.9621	0.1914	188	308	238.6197	26.9354	923.2747	1250.5721	1042.9585	61.3903	12.703	16.6238	14.9998	0.8462	7.4298	10.2627	9.3718	0.5838	1.8833	4.5074	3.7388	0.4424	18.0073	23.3839	19.5182	1.4959	0	0	0	0	185091.2331	72.1219	12734.5396	4.9621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58810.918	22.916	0	0	0	0	0	0	0	0
19	HU8_117	35	46	39.7875	2.6118	16.273	23.2675	17.7774	1.1454	15.5822	24.6394	18.0492	1.5497	12.6547	17.8219	14.9582	0.9933	13.5618	18.87	15.8778	0.8613	7.2174	11.2905	9.0998	0.8213	6.6524	9.5477	7.8815	0.568	25.346	38.2571	28.4614	1.9617	25.0544	38.551	28.2869	2.2033	15.4884	21.4401	18.0966	1.197	18.3406	25.1686	21.2466	1.0496	11.4029	16.6293	13.4583	0.8957	7.8937	11.7988	9.5071	0.7619	5.4301	7.8861	5.9831	0.3913	5.5134	8.6229	6.3432	0.5241	4.5071	6.2361	5.2574	0.3495	4.9165	6.7721	5.7346	0.2946	2.7965	4.5238	3.5878	0.3159	2.8141	4.3039	3.583	0.3167	132	253	181.5994	20.513	930.4005	1228.0693	1004.3213	45.1725	12.5903	16.6395	15.3976	0.7797	7.6514	10.3501	9.7422	0.4002	2.7113	4.9577	4.0819	0.3336	14.9667	22.8787	18.0928	1.2795	0	0	0	0	189397.9851	75.9996	37800.2872	15.1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22010.751	8.8322	0	0	0	0	0	0	0	0
20	HU8_118	36	57	47.5749	4.6249	15.4552	23.0914	17.8208	1.2846	17.2383	27.5811	20.3619	1.9035	14.0363	18.7439	15.3304	0.7989	15.2193	20.0939	16.9054	0.6529	9.3166	13.1211	10.9268	0.761	7.7358	9.35	8.3217	0.2662	24.0243	35.9337	27.7726	1.9896	26.0258	42.3396	31.0112	2.917	16.8051	22.5605	18.2911	0.9567	20.0781	26.5889	22.3751	0.8566	13.0156	18.2607	15.3717	0.9825	9.3455	11.5731	10.139	0.3814	5.1546	7.7369	5.9518	0.4255	5.9955	9.5983	7.0865	0.6474	4.9128	6.5486	5.3143	0.2695	5.4268	7.2029	6.0802	0.2391	3.6164	5.1888	4.2912	0.3061	3.5648	4.4916	3.9284	0.1665	150	286	229.4078	30.5868	960.2674	1292.0536	1056.2657	48.5368	13.2535	16.9241	15.7558	0.6735	7.7892	11.2117	10.04	0.5763	1.6898	5.8498	4.3192	0.5495	15.5486	21.0563	19.1234	1.0688	0	0	0	0	143232.5958	38.1274	218460.6705	58.1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1822	3e-04	0	0	0	0	0	0	0	0	13973.951	3.7198	0	0	0	0	0	0	0	0
21	HU8_119	34	47	41.4188	2.1671	19.8147	24.8792	22.0208	1.185	21.2369	26.7823	23.2478	0.9654	15.7873	19.796	17.9408	0.9142	18.1023	21.0032	19.4394	0.5979	10.3864	15.0284	11.8466	0.9599	7.5309	8.5351	7.8651	0.1465	31.5589	40.172	35.2999	2.0514	35.1301	44.6685	38.2879	1.7466	19.4061	23.3905	21.4439	0.8862	24.3849	29.2894	26.6071	1.0398	14.4731	19.4121	15.7456	0.9919	10.2733	12.2926	11.1139	0.354	6.7064	8.5666	7.4923	0.4463	7.3427	9.1953	8.086	0.3045	5.6145	6.8822	6.2789	0.2848	6.5665	7.5287	6.9872	0.2083	4.0514	5.724	4.5471	0.3377	3.1792	3.6798	3.4495	0.1361	204	299	259.8065	21.0971	1065.4811	1315.7167	1158.9102	31.038	11.8413	15.9784	13.5849	0.7757	6.6661	9.7536	7.8038	0.6693	0.87	3.5236	2.0176	0.6089	21.7113	26.0126	24.7615	0.9453	0	0	0	0	30.9044	0.0096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323365.4069	99.9904	0	0	0	0	0	0	0	0	0	0
22	HU8_12	42	59	49.3177	3.0441	8.535	10.8478	9.1611	0.3138	11.4996	13.29	12.2621	0.2956	7.4316	10.0559	8.427	0.5378	8.8292	11.2297	9.484	0.4313	6.582	10.5088	8.1944	0.7443	4.4233	6.1173	4.9934	0.3349	13.7851	17.9714	15.1726	0.6756	16.4484	19.2461	17.4094	0.4586	9.1559	12.7028	10.3993	0.7465	9.9177	13.6862	11.1043	0.6989	9.0251	14.0964	10.9536	0.9421	4.8837	7.1841	5.6891	0.4731	2.9132	3.6332	3.1055	0.0909	3.9424	4.5889	4.2445	0.1295	2.586	3.5043	2.9237	0.1818	2.9883	3.7967	3.219	0.1402	2.3393	3.9763	3.0211	0.3174	1.8775	2.5296	2.0916	0.1296	271	398	325.455	23.9887	1062.3179	1226.9684	1124.62	29.3203	10.5616	12.6887	11.9551	0.3223	4.7239	7.4738	6.1242	0.4891	-1.1222	2.704	0.2882	0.7032	25	30.7936	26.1346	1.1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323263.7983	52.6872	4639.2866	0.7561	0	0	1880.3343	0.3065	0	0	0	0	0	0	0	0	48976.6528	7.9825	0	0	234792.802	38.2677
23	HU8_120	33	43	37.9831	1.9399	18.1301	22.6144	20.1222	1.0654	18.8657	24.1268	21.9917	0.9632	13.3628	18.0244	15.5396	0.9733	16.1421	20.5684	18.2403	0.7826	10.1013	12.318	10.961	0.3985	7.4448	9.1645	8.0411	0.3152	29.7805	37.0214	32.5412	1.6985	31.578	39.3612	35.8612	1.4875	16.7741	21.5924	18.9795	1.0338	21.7681	27.6338	24.6053	1.0601	14.1909	17.5415	15.2561	0.6267	9.9662	11.8221	10.6371	0.3736	6.257	7.858	6.8912	0.3736	6.7345	8.4906	7.7352	0.319	4.7875	6.3142	5.4897	0.321	5.8352	7.3916	6.5761	0.2642	3.9543	4.7917	4.2473	0.1511	3.3144	4.1299	3.6197	0.1491	171	276	223.875	20.4872	1011.7077	1257.8368	1108.2106	43.9472	12.7178	16.7286	14.8982	0.7917	7.4269	10.874	9.1442	0.6206	2.0491	5.0428	3.3852	0.5017	19.4214	25.429	23.1771	1.2594	0	0	0	0	249563.1399	57.2247	0	0	0	0	0	0	0	0	0	0	1103.7987	0.2531	0	0	0	0	0	0	0	0	0	0	0	0	185443.6774	42.5222	0	0	0	0	0	0	0	0	0	0
24	HU8_121	37	46	41.1376	1.56	18.8421	28.077	21.8521	1.5917	17.2597	24.6991	20.9691	1.7295	13.5127	19.5003	16.3286	1.0812	16.0013	22.324	18.5161	1.0514	7.7177	12.5352	10.7756	1.1729	6.5687	9.6681	8.5498	0.6866	31.6021	46.6957	35.6228	2.5212	28.3662	38.6066	33.7907	2.4776	16.8318	23.9721	20.0309	1.2775	21.6689	30.1871	24.9235	1.4069	12.2902	18.3735	15.8039	1.3835	7.7352	12.1952	10.6545	0.9732	6.402	9.6052	7.4255	0.5406	6.1446	8.6399	7.3991	0.58	4.8266	6.9122	5.7785	0.3683	5.7972	8.0708	6.6728	0.3738	2.9713	4.8785	4.1956	0.4567	2.7093	4.3682	3.7981	0.3529	203	293	255.8403	16.0371	1004.6157	1437.8008	1147.4235	65.8957	12.3052	16.9191	14.4483	1.0296	7.5615	10.7183	9.016	0.7374	1.4767	4.9126	3.5788	0.7022	20.0647	29.0701	24.6531	1.254	0	0	0	0	355100.6234	99.8842	0	0	0	0	0	0	0	0	0	0	411.5967	0.1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	HU8_122	35	48	42.259	2.9464	14.2676	20.7093	16.6353	1.1728	17.3104	24.4082	20.5401	1.4336	11.6356	16.3745	13.7235	0.837	17.3041	21.5072	19.3314	0.7364	10.2548	12.7357	10.9597	0.4315	6.646	8.3066	7.3339	0.3365	21.3511	30.0133	24.5228	1.6242	25.9406	36.3271	30.3403	2.1023	13.6239	19.2044	15.8278	1.0037	21.7892	26.5959	24.2324	0.8595	14.3443	19.4388	15.7226	0.9911	8.2775	10.955	9.2088	0.5503	4.9883	7.3824	5.8481	0.4151	6.1485	8.8151	7.3336	0.5577	4.2413	6.1106	5.0332	0.3312	6.2697	7.9496	7.1605	0.3127	4.1531	5.5629	4.5486	0.2712	3.2228	4.4497	3.6533	0.2431	145	250	204.769	28.3026	899.2297	1157.6949	1014.0974	42.7099	11.6108	15.1331	13.2703	0.6247	6.9753	8.8688	7.8026	0.2679	1.354	3.5157	2.33	0.3391	13.6799	20.8871	18.8584	1.9368	9826.2643	3.6316	0	0	0	0	0	0	0	0	4402.1301	1.6269	0	0	7755.2275	2.8662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248594.9092	91.8753	0	0	0	0
26	HU8_123	31	39	35.4125	1.0072	9.2244	17.5629	13.0737	1.5558	13.2797	19.9127	15.1811	1.2772	8.2448	15.1206	11.0788	1.2526	12.725	16.8436	14.3169	0.966	7.9678	12.3059	9.5118	0.964	6.1591	7.7845	6.9636	0.3398	14.79	27.7372	20.5854	2.3108	21.5723	30.6892	24.5378	1.6767	10.8582	18.2305	14.1613	1.2888	15.7134	21.5382	17.9664	1.2898	10.6421	16.0811	12.6571	1.2697	7.9129	9.94	8.9539	0.4242	3.2575	6.1776	4.5901	0.5353	4.712	7.0265	5.3814	0.4483	3.0288	5.4703	4.047	0.4409	4.2984	5.9772	4.9636	0.3747	3.0368	4.6872	3.6482	0.3888	2.8059	3.5926	3.1634	0.1459	110	181	136.235	11.2059	836.9026	1086.8347	931.7526	46.2354	11.7493	14.6557	13.4731	0.6306	6.8208	8.4225	7.5559	0.3387	0.7562	2.5503	1.6338	0.2737	14.1356	18.9077	15.3105	0.9395	18571.6142	5.1802	0	0	0	0	0	0	0	0	2290.7342	0.639	0	0	5535.2092	1.5439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332115.4461	92.6369	0	0	0	0
27	HU8_124	35	50	38.3734	2.9221	11.0024	18.5065	14.4153	1.1106	14.0712	22.6772	17.4887	1.431	8.8213	14.6683	12.0363	1.1914	13.5341	18.9763	15.8582	1.167	8.069	11.0956	9.5341	0.8125	6.1793	8.4201	6.9372	0.3929	17.4662	27.5875	22.0106	1.4798	23.1076	34.3137	27.1169	1.7934	11.4677	17.4264	14.7282	1.2423	16.9251	24.0006	20.0058	1.5375	10.9468	16.0067	13.3439	1.25	7.9773	10.8895	8.933	0.5239	3.8815	6.6003	5.0836	0.3951	4.9972	8.1886	6.2445	0.5265	3.2392	5.3496	4.4197	0.4313	4.6979	7.0269	5.7206	0.5068	3.1326	4.6173	3.8506	0.3687	2.8255	4.0619	3.3453	0.228	117	179	134.4477	7.2472	796.883	1055.5905	920.1165	40.8764	11.4696	15.1699	13.7543	0.7046	6.654	8.91	7.7629	0.4339	0.624	2.6488	1.7666	0.3809	10.1609	16.4764	14.016	1.029	17560.2924	5.5952	0	0	0	0	0	0	0	0	9583.9752	3.0537	0	0	17338.3302	5.5245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269363.9107	85.8266	0	0	0	0
28	HU8_125	29	47	37.5134	2.8375	12.6957	25.1844	16.7188	2.1701	13.7346	22.454	17.5199	1.8201	10.0632	18.6582	12.8199	1.4914	14.2715	22.7758	16.9372	1.5723	8.3622	12.3898	9.9504	0.7566	6.548	8.9948	7.7981	0.4907	19.5221	38.9684	26.1446	3.3681	22.4953	35.8181	27.9089	2.832	12.3662	22.4076	15.9595	1.7077	17.9452	29.01	21.4685	2.0941	11.2544	16.153	13.1596	0.9066	8.4193	11.6402	10.0434	0.6595	4.4733	8.8433	5.8669	0.7554	4.8715	7.9647	6.2228	0.6447	3.6871	6.7721	4.6641	0.529	5.1632	8.1957	5.9985	0.5999	3.2439	4.8022	3.8049	0.3006	3.0083	4.1818	3.5312	0.2295	138	196	164.672	11.5389	797.2681	1158.7133	988.5881	76.2271	11.4901	14.8851	13.0095	0.6357	6.431	9.3464	7.3445	0.5278	0.7081	3.8846	1.6744	0.6067	13.2173	21.5318	17.4843	1.5648	20961.7195	5.6774	0	0	0	0	0	0	0	0	5841.3593	1.5821	0	0	11806.4187	3.1977	17421.5465	4.7185	14694.7566	3.98	0	0	0	0	0	0	0	0	0	0	45.7468	0.0124	0	0	0	0	298442.8879	80.8319	0	0	0	0
29	HU8_126	35	46	40.592	2.451	16.2222	27.2752	20.6821	2.5751	17.1416	28.5395	22.8793	2.1021	12.9881	20.2493	16.5032	1.5627	15.6645	23.358	19.3527	1.6994	9.8378	14.1695	12.1758	1.0465	7.1518	10.0961	8.2602	0.5166	25.6305	43.3535	32.7813	4.1553	27.7201	46.0308	37.0742	3.4394	16.0623	24.5094	19.9536	1.6633	20.1164	30.2995	25.5176	2.2615	12.8283	18.1463	15.1793	0.9815	9.4531	13.3223	11.1818	0.696	5.6249	9.7195	7.1713	0.9412	6.0499	10.2097	8.0603	0.7672	4.6803	7.2112	5.8412	0.5096	5.4725	8.4866	6.9262	0.6608	3.7179	5.403	4.6324	0.4122	3.2067	4.9775	3.7544	0.3372	178	297	243.709	28.1365	1010.1342	1318.2592	1134.9015	55.6144	11.7864	14.4932	12.915	0.5111	6.2428	8.6436	7.1597	0.3622	0.2199	2.9437	1.3993	0.3903	19.0604	26.5581	23.6549	1.5588	41673.3578	6.2093	0	0	0	0	0	0	0	0	10304.5118	1.5354	0	0	23661.8052	3.5256	0	0	1444.5807	0.2152	0	0	5192.9691	0.7738	0	0	0	0	0	0	402521.0888	59.9757	0	0	0	0	186342.0193	27.765	0	0	0	0
