county_zoneid	county_baseflowindex_min	county_baseflowindex_max	county_baseflowindex_mean	county_baseflowindex_std	county_dep_no3_1985_min	county_dep_no3_1985_max	county_dep_no3_1985_mean	county_dep_no3_1985_std	county_dep_no3_1990_min	county_dep_no3_1990_max	county_dep_no3_1990_mean	county_dep_no3_1990_std	county_dep_no3_1995_min	county_dep_no3_1995_max	county_dep_no3_1995_mean	county_dep_no3_1995_std	county_dep_no3_2000_min	county_dep_no3_2000_max	county_dep_no3_2000_mean	county_dep_no3_2000_std	county_dep_no3_2005_min	county_dep_no3_2005_max	county_dep_no3_2005_mean	county_dep_no3_2005_std	county_dep_no3_2010_min	county_dep_no3_2010_max	county_dep_no3_2010_mean	county_dep_no3_2010_std	county_dep_so4_1985_min	county_dep_so4_1985_max	county_dep_so4_1985_mean	county_dep_so4_1985_std	county_dep_so4_1990_min	county_dep_so4_1990_max	county_dep_so4_1990_mean	county_dep_so4_1990_std	county_dep_so4_1995_min	county_dep_so4_1995_max	county_dep_so4_1995_mean	county_dep_so4_1995_std	county_dep_so4_2000_min	county_dep_so4_2000_max	county_dep_so4_2000_mean	county_dep_so4_2000_std	county_dep_so4_2005_min	county_dep_so4_2005_max	county_dep_so4_2005_mean	county_dep_so4_2005_std	county_dep_so4_2010_min	county_dep_so4_2010_max	county_dep_so4_2010_mean	county_dep_so4_2010_std	county_dep_totaln_1985_min	county_dep_totaln_1985_max	county_dep_totaln_1985_mean	county_dep_totaln_1985_std	county_dep_totaln_1990_min	county_dep_totaln_1990_max	county_dep_totaln_1990_mean	county_dep_totaln_1990_std	county_dep_totaln_1995_min	county_dep_totaln_1995_max	county_dep_totaln_1995_mean	county_dep_totaln_1995_std	county_dep_totaln_2000_min	county_dep_totaln_2000_max	county_dep_totaln_2000_mean	county_dep_totaln_2000_std	county_dep_totaln_2005_min	county_dep_totaln_2005_max	county_dep_totaln_2005_mean	county_dep_totaln_2005_std	county_dep_totaln_2010_min	county_dep_totaln_2010_max	county_dep_totaln_2010_mean	county_dep_totaln_2010_std	county_groundwaterrecharge_min	county_groundwaterrecharge_max	county_groundwaterrecharge_mean	county_groundwaterrecharge_std	county_prism_ppt_30yr_normal_800mm2_annual_min	county_prism_ppt_30yr_normal_800mm2_annual_max	county_prism_ppt_30yr_normal_800mm2_annual_mean	county_prism_ppt_30yr_normal_800mm2_annual_std	county_prism_tmax_30yr_normal_800mm2_annual_min	county_prism_tmax_30yr_normal_800mm2_annual_max	county_prism_tmax_30yr_normal_800mm2_annual_mean	county_prism_tmax_30yr_normal_800mm2_annual_std	county_prism_tmean_30yr_normal_800mm2_annual_min	county_prism_tmean_30yr_normal_800mm2_annual_max	county_prism_tmean_30yr_normal_800mm2_annual_mean	county_prism_tmean_30yr_normal_800mm2_annual_std	county_prism_tmin_30yr_normal_800mm2_annual_min	county_prism_tmin_30yr_normal_800mm2_annual_max	county_prism_tmin_30yr_normal_800mm2_annual_mean	county_prism_tmin_30yr_normal_800mm2_annual_std	county_runoff_min	county_runoff_max	county_runoff_mean	county_runoff_std	county_surficialgeology_alluv_ha	county_surficialgeology_alluv_pct	county_surficialgeology_beach_ha	county_surficialgeology_beach_pct	county_surficialgeology_colluv_ha	county_surficialgeology_colluv_pct	county_surficialgeology_dec_resid_ha	county_surficialgeology_dec_resid_pct	county_surficialgeology_eolian_ha	county_surficialgeology_eolian_pct	county_surficialgeology_gf_out_ha	county_surficialgeology_gf_out_pct	county_surficialgeology_grus_ha	county_surficialgeology_grus_pct	county_surficialgeology_ice_ha	county_surficialgeology_ice_pct	county_surficialgeology_lac_ha	county_surficialgeology_lac_pct	county_surficialgeology_lac_clay_ha	county_surficialgeology_lac_clay_pct	county_surficialgeology_marine_ha	county_surficialgeology_marine_pct	county_surficialgeology_open_water_ha	county_surficialgeology_open_water_pct	county_surficialgeology_other_ha	county_surficialgeology_other_pct	county_surficialgeology_peat_mrsh_ha	county_surficialgeology_peat_mrsh_pct	county_surficialgeology_saprol_ha	county_surficialgeology_saprol_pct	county_surficialgeology_solif_ha	county_surficialgeology_solif_pct	county_surficialgeology_solut_ha	county_surficialgeology_solut_pct	county_surficialgeology_till_clay_ha	county_surficialgeology_till_clay_pct	county_surficialgeology_till_loam_ha	county_surficialgeology_till_loam_pct	county_surficialgeology_till_oth_ha	county_surficialgeology_till_oth_pct	county_surficialgeology_till_sand_ha	county_surficialgeology_till_sand_pct
514	County_561	27	44	35.1023	1.8762	12.2319	14.2915	13.605	0.3617	13.9684	15.7396	15.0808	0.4086	10.4647	11.3671	10.9307	0.1894	9.1806	10.0506	9.4129	0.1409	8.3688	9.2525	8.747	0.2243	7.8368	8.485	8.1602	0.1359	19.0448	22.7515	21.1527	0.6662	19.1982	21.298	20.5626	0.4684	12.0309	13.2484	12.6837	0.2749	9.0016	10.196	9.3171	0.2061	9.7193	11.0517	10.3366	0.3147	8.4226	9.1819	8.8159	0.1581	5.0135	5.7942	5.5597	0.1388	6.4294	7.2875	6.9553	0.2004	4.9973	5.3699	5.1911	0.0747	3.9207	4.245	4.0387	0.0573	4.1416	4.5564	4.3151	0.1076	4.0646	4.3694	4.2386	0.0596	71	123	95.4728	6.5082	1095.6458	1180.6554	1135.2048	15.8681	18.8033	19.6309	19.2723	0.1493	12.742	13.4196	13.1317	0.1355	6.6505	7.2553	6.9861	0.1398	9.9941	11.6811	10.7758	0.3924	19885.441	11.3259	0	0	0	0	8185.8478	4.6623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147503.2706	84.0118	0	0	0	0	0	0	0	0
515	County_562	12	16	13.5513	0.9099	9.7993	11.4249	10.1707	0.3571	10.5308	11.3427	10.9236	0.2409	13.3945	14.5615	14.0659	0.2973	11.0671	11.8803	11.6359	0.1822	8.4679	9.1513	8.7261	0.1594	10.2626	11.147	10.6202	0.2076	14.7917	17.7663	15.4339	0.6229	13.0738	14.2576	13.5634	0.2939	13.5504	14.9221	14.132	0.2885	8.9801	9.9559	9.6266	0.2451	9.4229	10.172	9.7087	0.1894	9.8354	10.5074	10.0912	0.1539	3.9745	4.659	4.1398	0.1461	5.361	5.8638	5.5911	0.1487	6.7702	7.4233	7.1199	0.1547	5.2344	5.5929	5.4755	0.0759	4.6806	5.0993	4.8269	0.0869	6.2008	6.7468	6.4321	0.1308	24	32	26.6327	1.866	982.9834	1020.1058	998.0355	8.0493	16.6593	17.6488	17.2534	0.2061	10.677	11.66	11.2502	0.1946	4.692	5.7178	5.242	0.192	7.6459	8.3342	7.9225	0.1233	38530.5459	33.9633	0	0	0	0	11514.6197	10.1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63402.5909	55.887	0	0	0	0
516	County_563	12	18	14.233	0.4977	9.1357	10.0165	9.5363	0.1773	10.8224	13.7126	11.9799	0.6797	13.3385	15.601	14.5861	0.4389	10.3167	12.2654	11.5966	0.3712	8.4172	9.7366	9.0784	0.2851	9.8176	11.2636	10.4769	0.3203	13.3308	15.0269	14.1157	0.365	13.0819	16.4687	14.4877	0.7488	12.8615	15.4177	14.2966	0.5009	8.1423	9.9989	9.3176	0.4096	9.1748	10.6215	9.9333	0.3225	9.2795	10.3241	9.7629	0.2366	3.7538	4.0736	3.8977	0.0501	5.5735	7.2399	6.2557	0.4018	6.897	7.9737	7.4814	0.2161	4.9667	5.8371	5.5274	0.1632	4.7275	5.4874	5.0994	0.1614	6.0415	6.903	6.447	0.1982	22	34	26.1513	1.1375	928.0483	989.3358	967.2167	13.9978	15.9334	17.2778	16.6113	0.2757	10.1567	11.2472	10.7261	0.2372	4.3761	5.2899	4.8357	0.2053	7.0632	7.7662	7.4058	0.153	45188.0787	24.0186	0	0	0	0	8751.3881	4.6516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134198.3843	71.3298	0	0	0	0
517	County_564	12	24	17.3454	1.8482	12.9088	17.002	15.1551	0.8085	11.4725	12.3448	11.7503	0.1629	11.3314	13.5961	12.2725	0.5103	8.614	10.6331	9.994	0.452	8.9543	10.5756	9.5761	0.2863	8.43	8.919	8.6989	0.1276	20.4971	26.5671	23.505	1.238	14.9451	16.2888	15.3244	0.2865	12.293	15.0136	13.4907	0.6248	7.8216	9.7724	9.139	0.4405	10.0936	11.7523	10.874	0.2761	9.1387	9.5408	9.3509	0.1082	5.2961	6.9567	6.2016	0.3297	5.329	5.6933	5.4638	0.069	5.5308	6.5678	5.9505	0.2324	3.8446	4.7116	4.445	0.1947	4.5957	5.3424	4.8927	0.1268	4.6265	4.9202	4.7857	0.0807	28	57	40.5975	4.5723	1089.8706	1148.9445	1116.4691	13.4631	18.3305	19.2984	18.8902	0.2103	12.4378	13.1074	12.795	0.1429	6.2886	6.98	6.6949	0.1088	9.1077	9.6983	9.4813	0.1162	14443.5099	7.6159	0	0	0	0	130886.0517	69.0149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33067.1233	17.436	0	0	0	0	0	0	0	0	11252.2169	5.9332	0	0	0	0	0	0	0	0
518	County_565	25	37	31.2498	1.2035	13.677	14.4518	14.0441	0.1757	12.1594	14.7967	13.4947	0.4915	11.3676	12.4046	11.9881	0.2402	8.6432	9.6457	9.2226	0.219	8.9665	9.6834	9.2067	0.1398	8.4272	8.7918	8.6456	0.0632	21.5811	23.1961	22.2656	0.3624	16.0677	19.9138	18.0239	0.7512	12.754	13.9551	13.4934	0.2991	8.2165	9.1291	8.6942	0.1903	10.3499	11.3311	10.7143	0.2135	9.1654	9.5558	9.3977	0.0684	5.5843	5.9051	5.7347	0.0706	5.6036	6.7697	6.182	0.2086	5.422	5.9137	5.7247	0.1032	3.7714	4.2329	4.0357	0.0979	4.5203	4.8659	4.6446	0.0732	4.5005	4.7274	4.6331	0.0441	63	93	78.319	2.9521	1093.3073	1124.4871	1111.2996	7.8083	19.26	19.6179	19.4261	0.0708	13.02	13.3117	13.144	0.0591	6.5775	7.3169	6.857	0.1289	9.8519	10.326	10.023	0.0996	6486.8442	6.0832	0	0	0	0	15296.4385	14.3447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8245.0732	7.7321	0	0	0	0	0	0	0	0	76606.6073	71.84	0	0	0	0	0	0	0	0
519	County_566	9	15	10.9566	1.6425	12.7512	14.3663	13.143	0.3195	12.4474	13.0705	12.7649	0.12	12.8351	14.6945	13.5601	0.449	11.8419	12.7429	12.3522	0.239	8.4237	10.0529	9.1506	0.4062	9.9943	10.851	10.2292	0.2206	21.3504	24.1193	21.9899	0.5339	16.5083	17.2603	16.8522	0.1649	14.307	16.4314	15.1608	0.5025	10.8559	11.6855	11.2963	0.2017	10.0203	11.96	10.8984	0.4755	10.6967	11.6897	10.9645	0.2617	5.2592	5.9402	5.4211	0.1345	5.5837	5.879	5.7302	0.0711	6.1673	7.0133	6.4738	0.2109	5.2098	5.5762	5.4062	0.0872	4.429	5.285	4.8098	0.2134	5.5747	6.0572	5.7143	0.1236	17	32	21.6211	3.7738	1031.655	1098.1774	1061.1292	16.006	17.8548	18.5531	18.1046	0.1099	12.0996	12.6882	12.3202	0.1059	6.1183	7.067	6.5306	0.1495	7.7953	8.517	8.0058	0.1736	19317.274	15.8155	0	0	0	0	50013.5083	40.9472	5936.8624	4.8606	0	0	0	0	0	0	0	0	0	0	0	0	2637.9471	2.1597	0	0	0	0	0	0	0	0	939.8841	0.7695	0	0	43296.1167	35.4475	0	0	0	0
520	County_567	29	53	47.1522	3.0064	11.8872	14.0664	12.8149	0.5268	12.2995	13.6737	13.0081	0.254	9.5833	10.9187	10.4157	0.3093	9.2874	10.61	9.9106	0.2849	7.3609	9.3471	8.7302	0.4533	6.3654	6.8639	6.6566	0.1154	20.1237	24.0578	21.9657	0.9771	18.782	21.3811	20.0863	0.5363	11.938	13.5989	12.9095	0.3509	9.977	11.4975	10.6724	0.3216	9.3749	12.0739	11.2471	0.6162	6.8776	7.5842	7.33	0.1505	4.6838	5.534	5.0188	0.2057	5.3157	5.9249	5.6747	0.1013	4.4236	4.9795	4.7166	0.1271	3.6929	4.3133	4.0068	0.1422	3.4008	4.4204	4.0847	0.2349	3.0215	3.384	3.2323	0.0855	98	198	166.857	14.5972	1121.6608	1204.5049	1173.7686	18.1604	18.8572	20.9693	19.9003	0.3101	13.027	14.1999	13.5771	0.2181	6.8067	7.7187	7.2488	0.1747	13.0545	14.7998	14.0239	0.3436	22852.7759	9.5043	0	0	0	0	51499.3665	21.4183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166093.7403	69.0774	0	0	0	0	0	0	0	0
521	County_569	39	53	46.8227	2.9081	14.7416	15.9612	15.6766	0.2353	13.501	15.4128	14.3058	0.4378	10.6667	11.6082	10.9869	0.177	9.9413	10.9755	10.4468	0.1962	8.4539	10.5084	9.1083	0.4096	7.1131	8.0262	7.5543	0.1973	21.6956	23.4598	22.9852	0.3543	17.6078	19.8905	18.5821	0.5187	11.9227	12.9295	12.2766	0.1828	9.174	10.2734	9.6543	0.2208	9.3987	11.2174	10.0134	0.3436	7.6747	8.8038	8.2779	0.2881	6.1206	6.5101	6.3854	0.0634	6.3741	7.2291	6.7103	0.1984	5.189	5.6414	5.3406	0.083	4.3642	4.8747	4.6454	0.0931	4.2217	5.1524	4.5284	0.1821	3.8309	4.3278	4.0777	0.1115	90	133	113.5373	9.2773	1153.0135	1174.327	1160.3527	3.9808	19.6562	20.1967	19.9658	0.1356	13.4865	14.1904	13.8687	0.1426	7.2865	8.2251	7.7667	0.2021	9.2704	10.038	9.6916	0.1729	38004.8946	22.8813	0	0	0	0	19442.3868	11.7055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108648.6381	65.4132	0	0	0	0	0	0	0	0
522	County_57	33	44	37.3688	2.0749	12.9161	13.9936	13.4074	0.2401	14.008	16.4363	15.1622	0.6478	14.031	15.7564	15.0488	0.5073	11.5892	12.4483	12.0174	0.1842	8.7524	10.5816	9.7373	0.433	9.5333	10.2509	9.8885	0.2171	23.4746	26.183	24.7511	0.5347	23.2215	27.4025	24.9731	1.0027	18.178	20.0287	19.1558	0.5469	12.9091	14.4334	13.5632	0.3497	11.4458	14.7489	13.1771	0.7528	11.039	11.9607	11.4678	0.2431	4.9502	5.3199	5.1409	0.0805	6.3513	7.5	6.9259	0.3239	6.2539	7.1166	6.782	0.2521	5.0236	5.3541	5.2169	0.0619	4.3976	5.3033	4.8668	0.2171	4.9011	5.4359	5.1695	0.1502	75	99	84.3625	4.6187	940.6733	988.8586	973.2405	10.1608	16.5778	17.3277	17.013	0.1441	10.9805	11.6045	11.3124	0.1404	5.2788	5.9584	5.6067	0.1461	8.8976	9.1509	9.0021	0.0612	27231.9888	16.9884	0	0	0	0	0	0	21848.4117	13.6299	11700.5551	7.2993	0	0	2215.5906	1.3822	1103.7501	0.6886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96197.2496	60.0117	0	0	0	0
523	County_570	11	19	15.1561	1.3927	13.0679	15.886	14.5326	0.5729	11.736	12.7318	12.1553	0.2469	10.6694	13.6078	11.9035	0.6951	10.1245	11.3787	10.8226	0.2578	9.0302	10.4842	9.6796	0.3068	8.8425	9.9039	9.3637	0.2869	20.7737	24.9698	22.6865	0.9488	15.1554	16.5386	15.7436	0.3487	11.6189	15.0082	12.9116	0.8234	9.0507	10.2074	9.7817	0.2269	10.2642	11.7373	11.0315	0.3264	9.3857	10.3091	9.8634	0.2326	5.3643	6.551	5.9894	0.2335	5.4182	6.0566	5.7041	0.1348	5.1936	6.5969	5.8033	0.3212	4.5587	5.148	4.8519	0.1258	4.6488	5.5004	5.036	0.178	4.9201	5.6359	5.2692	0.2005	24	44	34.26	3.6671	1035.3137	1118.5382	1083.35	16.4661	18.0807	18.7463	18.3314	0.1086	12.1738	12.7275	12.4195	0.1033	5.9653	7.2748	6.5026	0.1991	8.5378	9.3764	9.1011	0.1527	37244.2353	17.2593	0	0	0	0	178548.3435	82.7407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	County_571	30	48	35.1752	2.3776	14.3919	15.8252	15.216	0.3226	14.6287	15.2826	14.9955	0.1278	11.5271	12.5003	12.0324	0.1954	7.902	9.2363	8.6341	0.3181	9.3424	9.9907	9.69	0.145	7.5629	8.4673	7.9915	0.2217	23.7558	26.7403	25.4826	0.6877	20.8071	22.1107	21.3607	0.2111	13.3679	14.9074	14.1952	0.3177	7.9427	9.243	8.6081	0.3068	11.505	12.5637	11.9594	0.2578	8.4211	9.3998	8.8667	0.2279	5.8495	6.3331	6.1034	0.1066	6.5459	6.8933	6.6968	0.0791	5.4082	5.7799	5.6073	0.0725	3.3342	3.9469	3.6603	0.1395	4.5812	4.9704	4.7834	0.0813	3.8022	4.4499	4.0808	0.1521	83	131	99.1455	5.7294	1106.8771	1156.2518	1123.786	9.3407	18.8337	19.4531	19.202	0.1153	12.8511	13.2907	13.0746	0.1131	6.551	7.2224	6.9421	0.1471	10.6129	11.7552	11.187	0.2547	22693.4172	11.4086	0	0	0	0	102208.6656	51.3833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74012.1174	37.2081	0	0	0	0	0	0	0	0
525	County_572	11	20	15.7468	2.5309	11.8468	14.2702	13.4242	0.5665	12.1705	13.1063	12.6414	0.1871	11.6758	13.7049	12.7351	0.4972	9.8529	11.5813	11.0539	0.2824	9.3674	11.5843	10.5247	0.5405	9.6361	10.316	9.9457	0.1141	18.7416	22.1752	20.9176	0.7772	15.4716	16.7941	16.2666	0.2609	12.2684	14.8786	13.6528	0.6042	8.8815	10.36	9.9101	0.2417	10.7937	12.9901	12.0011	0.5314	9.8793	10.5529	10.2615	0.1131	4.8964	5.9018	5.5571	0.2378	5.7561	6.2589	6.0127	0.1028	5.7559	6.6648	6.2434	0.2298	4.4498	5.2507	4.9977	0.1343	4.9471	6.1554	5.5516	0.2936	5.5411	5.9594	5.7023	0.0804	23	45	34.6242	6.4948	1007.2118	1093.244	1052.6351	17.0722	17.7774	18.5512	18.1484	0.122	11.9075	12.701	12.2528	0.1138	5.55	7.2412	6.3525	0.2137	8.3377	9.097	8.8051	0.2138	23218.2474	14.0241	0	0	0	0	86939.9202	52.5129	2065.7816	1.2478	0	0	0	0	0	0	0	0	0	0	0	0	3166.0908	1.9124	0	0	0	0	0	0	0	0	0	0	0	0	50169.0703	30.3028	0	0	0	0
526	County_573	31	53	42.8127	4.1372	13.429	15.4506	14.3221	0.4927	13.0277	15.4027	14.3842	0.5454	10.4685	11.5749	10.9717	0.1913	9.2704	10.3475	9.7419	0.2262	8.3344	9.3228	8.7658	0.2161	6.997	8.0371	7.5447	0.2384	20.3405	22.9695	21.3512	0.6289	17.2461	20.6301	19.1722	0.746	12.0415	13.0506	12.5964	0.1637	9.0309	9.8487	9.497	0.1286	9.7515	10.6896	10.0725	0.2146	7.4332	8.7313	8.102	0.2973	5.4941	6.3259	5.9369	0.2017	6.1718	7.1639	6.7376	0.2327	5.0028	5.6048	5.2875	0.1112	4.0185	4.5795	4.2542	0.126	4.1459	4.6464	4.3747	0.115	3.7196	4.3207	3.9947	0.1407	78	134	111.1424	10.369	1099.001	1176.8154	1149.7963	14.2926	19.0458	19.8526	19.4874	0.1441	12.9199	13.6521	13.3221	0.1353	6.7651	7.4521	7.1516	0.1374	9.8217	11.2386	10.2984	0.3185	18786.627	11.8255	0	0	0	0	5404.4212	3.4019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134674.5268	84.7726	0	0	0	0	0	0	0	0
527	County_574	11	15	12.4308	0.6925	13.1116	14.5304	13.7012	0.2918	11.6555	13.444	12.4029	0.4917	14.2378	16.6222	15.1919	0.4575	9.9573	11.4381	10.9146	0.3358	7.5673	9.287	8.2866	0.3949	11.0869	12.2589	11.6352	0.2982	21.6876	24.5448	23.012	0.6454	16.0986	19.5458	17.699	0.9743	15.9771	19.0178	17.2251	0.5776	9.3622	11.3031	10.6129	0.4517	9.0198	11.2912	10.0714	0.5204	11.7537	13.2412	12.5203	0.3906	5.3163	5.8934	5.5522	0.1119	5.5926	6.4757	5.9507	0.2159	6.876	7.9916	7.3069	0.2208	4.5109	5.1684	4.9288	0.1335	3.9869	4.7933	4.307	0.1821	6.3105	7.0431	6.6164	0.1768	23	32	25.8519	1.4171	941.2176	1017.0963	977.7161	14.9668	16.9752	17.6691	17.2814	0.1565	11.3831	11.9491	11.687	0.1341	5.7631	6.4248	6.0877	0.1367	8.2089	8.5277	8.397	0.0615	39215.4472	29.6423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2051.0204	1.5503	0	0	0	0	0	0	0	0	4304.6741	3.2538	0	0	86724.5767	65.5536	0	0	0	0
528	County_575	11	22	15.7595	2.48	12.5976	14.5955	13.6898	0.5119	11.5778	13.392	12.644	0.2903	10.7118	13.1703	12.3211	0.6227	12.0091	13.3177	12.9152	0.2163	8.3927	9.632	9.0187	0.1952	8.6572	10.3017	9.2366	0.4057	22.8133	26.1754	24.5607	0.8702	16.8794	20.1571	19.2081	0.7004	12.7648	16.1593	14.8231	0.8762	12.3915	14.2813	13.5753	0.421	10.9169	12.7945	12.0914	0.4008	10.5315	12.0821	11.0028	0.3722	4.9884	5.8121	5.4513	0.2137	5.1747	5.9467	5.6371	0.119	4.9585	6.0268	5.6912	0.2655	5.1303	5.7119	5.5278	0.1014	4.2277	4.7946	4.4656	0.0901	4.432	5.4356	4.8116	0.2481	22	46	32.4245	5.3698	988.1731	1056.9982	1026.7583	12.6175	17.8508	19.0217	18.5274	0.2396	11.9478	12.9698	12.566	0.2222	6.0403	7.1103	6.5994	0.2256	8.2762	8.5861	8.4315	0.0722	36883.2997	22.2184	0	0	0	0	5116.1214	3.0819	6777.8729	4.083	0	0	0	0	0	0	0	0	0	0	0	0	5197.9261	3.1312	0	0	0	0	0	0	0	0	77448.483	46.6548	0	0	34579.3778	20.8306	0	0	0	0
529	County_576	11	17	13.7564	1.2027	9.9591	12.4621	11.4252	0.5227	10.5273	11.6103	11.0743	0.2489	13.0629	14.4316	13.8282	0.299	11.2529	11.8567	11.6392	0.1276	8.8815	9.9393	9.4529	0.2466	10.0641	10.6119	10.3347	0.0912	15.0882	19.8386	17.772	1.0101	13.1289	15.0506	14.1557	0.4556	13.4902	14.9976	14.4468	0.4119	9.8534	10.2682	10.0948	0.0877	9.9248	11.2514	10.7489	0.3228	9.8375	10.4635	10.2046	0.1401	4.1067	5.1146	4.6864	0.2155	5.2901	5.6503	5.4769	0.082	6.5593	7.2016	6.8992	0.1363	5.1196	5.5378	5.3675	0.0899	4.821	5.3613	5.11	0.1189	5.9388	6.2776	6.1025	0.076	23	37	28.5544	3.0505	1000.6569	1039.7024	1025.7987	9.5371	16.9891	17.7724	17.5213	0.1562	11.0429	11.8625	11.6147	0.1735	5.0936	5.9983	5.7032	0.1944	7.9627	8.8707	8.3954	0.2168	49651.1649	35.5997	0	0	0	0	24751.0565	17.7464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65068.5026	46.6539	0	0	0	0
530	County_577	43	54	49.5039	2.5995	13.8915	14.7784	14.2001	0.1819	11.8184	13.3707	12.6805	0.3644	9.3885	11.0968	10.5469	0.325	9.2766	10.1514	9.7777	0.1885	7.5336	9.0763	7.9986	0.301	5.827	6.9409	6.317	0.2933	19.0879	20.7748	19.8594	0.3896	15.4901	17.8638	16.8081	0.5616	10.8457	13.2119	12.4033	0.4611	9.5136	10.6079	10.0695	0.263	8.739	10.4282	9.2778	0.3219	5.9299	7.2663	6.5197	0.3605	5.9741	6.4103	6.2306	0.0533	5.6825	6.6031	6.1813	0.1957	4.597	5.5052	5.1941	0.1722	4.13	4.5364	4.3474	0.0844	3.926	4.6258	4.1306	0.1268	3.1517	3.7081	3.3959	0.1458	123	150	137.1673	5.731	1115.7432	1183.2889	1148.95	16.8949	19.6463	21.3427	20.399	0.3815	13.509	14.9632	14.1067	0.3372	7.3426	8.5837	7.8094	0.2987	10.2562	11.9039	11.035	0.3529	26280.4424	18.8015	0	0	645.6579	0.4619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112852.1085	80.7366	0	0	0	0	0	0	0	0
531	County_578	13	36	17.4955	1.8197	12.3322	13.2167	12.8532	0.2225	11.0788	12.6171	11.9462	0.4424	13.4019	14.7338	14.005	0.3419	10.9576	11.828	11.5019	0.2126	8.2471	9.3586	8.8861	0.2663	10.4156	11.6309	11.0049	0.2661	19.64	21.6511	20.9046	0.5537	14.6509	17.172	16.0419	0.7596	14.8182	16.0849	15.3029	0.2824	9.815	11.0063	10.4701	0.2877	9.843	10.8144	10.4842	0.2195	10.7398	11.8829	11.3109	0.2667	5.0082	5.4113	5.2366	0.1006	5.4184	5.9288	5.7329	0.1383	6.4697	7.1985	6.8322	0.1987	4.9881	5.3951	5.2012	0.0835	4.3367	5.0124	4.714	0.1655	5.9524	6.7589	6.3419	0.1827	28	82	38.8677	4.1792	1023.5291	1081.8348	1050.6936	15.3034	16.6345	17.8201	17.3159	0.2468	10.9484	11.9482	11.5258	0.1844	5.1762	6.0864	5.7305	0.1367	8.5226	9.1161	8.9264	0.1406	24136.6244	11.4717	0	0	0	0	12934.7013	6.1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4851.3486	2.3058	0	0	0	0	0	0	0	0	0	0	0	0	168478.3866	80.0749	0	0	0	0
532	County_579	22	30	27.3684	1.8172	14.2402	16.8102	15.4385	0.5982	13.6925	14.758	13.9612	0.1806	11.7478	12.9547	12.2887	0.3358	9.817	10.8306	10.1367	0.2036	9.1989	10.1819	9.6461	0.2033	6.8619	7.5055	7.103	0.1383	25.1016	30.9655	28.2257	1.5078	22.1703	24.0943	22.8701	0.3737	14.8477	16.1612	15.4434	0.3532	11.2509	12.4198	11.5891	0.2456	12.3806	13.9281	13.1472	0.3398	7.9084	8.5379	8.1488	0.122	5.3944	6.3964	5.8476	0.2309	5.733	6.2717	5.8904	0.0942	5.0303	5.5291	5.2587	0.1314	3.9724	4.3424	4.0912	0.0736	4.1702	4.6843	4.3955	0.1036	3.3491	3.6421	3.4625	0.0587	75	113	96.3638	9.2271	1161.3389	1208.5927	1176.4236	8.6613	18.5602	20.4766	19.523	0.3873	12.6109	13.5295	13.0065	0.1646	6.1158	7.2038	6.4853	0.1822	12.8177	14.999	13.9166	0.5069	20042.182	15.5505	0	0	0	0	58202.436	45.1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35725.0745	27.7187	0	0	14914.4636	11.572	0	0	0	0	0	0	0	0
