buffer100m_nhdid	lagoslakeid	buffer100m_ha
139268526	107010	20.6998
155637388	107020	15.2161
155638038	107021	23.687
152707508	107022	11.5283
155635847	107023	18.6034
155636753	107026	21.3949
155642909	107031	13.1137
155636020	107033	13.7112
157068619	107038	20.6777
152517684	107039	15.9285
152707305	107041	47.2052
152707568	107043	11.4453
{08752B64-3E4E-49D8-9D44-3463AE50204C}	107045	22.1658
45655923	107046	20.175
155417394	107054	16.9054
44361792	107055	17.0578
44366508	107059	30.6575
44365000	107060	21.9432
60088526	107061	22.5818
44366701	107063	11.9061
121858096	107064	22.9739
82817462	107066	16.0172
121858060	107069	12.411
82816312	107070	23.6099
83977691	107072	62.7317
123111096	107073	14.8846
123111405	107075	54.7387
149759173	107082	15.4107
148710223	107084	30.0631
148710443	107088	13.8583
147104879	107089	22.8383
118255039	107090	17.2314
118253735	107093	11.5496
148710252	107094	21.5893
150436775	107095	12.7935
150436703	107098	28.2388
149759190	107099	14.4309
145334321	107105	15.2931
145331111	107106	22.2052
146646425	107107	28.6364
149285698	107109	12.8616
146646958	107110	40.0063
146647009	107111	35.572
145331759	107114	13.8673
150994778	107123	14.8526
123058063	107125	12.5983
44364874	107137	21.2388
167069965	107140	32.4065
133098499	107143	27.4831
132858367	107146	17.6368
132859726	107148	14.3412
131846006	107149	24.9656
150679608	107150	141.1242
133098403	107151	15.3229
133098701	107152	14.0365
{46B5F410-BF9E-4B95-B35A-89FB980D139B}	107162	41.9662
129690537	107169	27.3075
123865569	107174	499.5103
69931813	107177	914.1098
69932059	107178	44.7954
{0B3AC531-7787-49F7-A01D-227CA8DA57F6}	107179	35.9332
125574116	107184	26.8504
125560868	107187	16.9133
152013288	107203	62.4178
56892131	107205	14.0423
152016960	107207	14.9081
152841285	107214	17.8404
49063632	107226	31.1171
145163019	107229	19.9193
155219877	107230	17.6094
90119957	107233	38.9016
155855689	107234	12.4414
155281270	107248	42.784
35040569	107259	15.5015
56892795	107263	43.205
56134575	107267	16.568
56129977	107272	25.6952
56136959	107278	15.4764
38209848	107279	22.4635
59809841	107284	18.0489
120019545	107285	111.7604
59723911	107287	19.1461
47716797	107289	41.7744
45380054	107291	23.7611
120017998	107295	16.1877
34121000	107296	33.96
59811907	107297	53.6262
45385274	107299	18.0368
59808007	107304	11.6249
80005921	107306	20.2249
59805269	107308	28.4512
59805041	107309	52.4244
59747515	107310	18.1905
107116606	107313	44.1033
59805713	107324	41.4789
59808887	107325	16.0948
58125493	107327	23.57
45379670	107329	20.6513
120019329	107331	20.8025
59723629	107332	12.7869
45363305	107340	24.5411
81633081	107341	14.133
80005397	107342	36.9017
59805957	107343	28.992
47705197	107345	16.1512
45360775	107346	21.331
81632834	107348	12.9752
59803671	107350	21.1756
59804243	107352	13.3628
107116726	107354	32.1054
72863873	107355	18.9956
120019448	107356	39.7955
81642969	107358	21.4484
120019905	107364	14.1324
59746963	107365	39.5963
120020188	107370	17.9645
84623802	107376	21.6449
122850139	107380	15.1451
91595917	107382	28.3257
122548202	107387	13.863
120020035	107393	22.4118
82555084	107395	16.6699
91599207	107396	14.3805
86365801	107397	15.6249
91595749	107399	64.9843
91595887	107401	12.5337
91681425	107402	16.4206
91678319	107403	14.5322
69546287	107405	26.3716
69547291	107408	15.9594
86445837	107411	36.864
47483567	107414	13.2211
47483978	107417	12.721
120018386	107420	40.2227
91682219	107422	14.0374
15ff7391-44b0-436c-b49e-edcc9f4b4d1c	107427	131.3494
35041369	107428	14.5873
37648467	107431	20.7516
41241555	107434	23.8677
76243712	107441	17.2516
77357948	107446	19.724
74928369	107449	13.2076
69885410	107453	11.0759
70332003	107459	11.737
70334585	107464	11.8602
152372608	107465	20.7063
70334241	107467	22.368
155844691	107478	11.706
130643561	107479	13.9438
154315062	107487	31.867
143250230	107489	19.0259
145608849	107490	14.7183
143247713	107491	60.6716
143249735	107493	21.4367
117649271	107495	14.1213
133551174	107497	19.8633
117648561	107500	17.5681
66571345	107503	31.3076
34242808	107505	49.6674
66629559	107506	23.239
144568232	107513	41.6667
109991810	107523	13.8062
121622475	107528	12.1985
123167642	107532	11.6869
123166841	107533	13.4316
90567535	107534	61.6532
123165459	107535	76.0888
123166869	107540	12.9614
109983678	107542	21.6385
154317726	107551	23.4878
131193635	107555	12.0472
154289242	107557	21.9644
154351575	107560	18.0319
156102198	107561	19.5866
149996197	107569	25.5639
43889977	107570	15.3129
44746083	107574	83.883
43890587	107579	21.3992
9a31c1f9-d8bb-4306-9c29-73d7662404b0	107581	73.2214
144570885	107582	35.4723
44745347	107583	32.8708
48789814	107588	49.5072
44919527	107589	14.221
79318554	107591	20.0613
54366684	107594	41.99
{AC773EB1-5D54-4C03-AB62-48F3A8EAEC72}	107595	14.7957
91241067	107598	35.4445
91242407	107600	13.5552
110826058	107602	38.327
86277757	107606	12.8663
105568484	107608	20.7695
86273903	107609	16.3617
121545475	107611	14.9822
105568294	107612	13.1274
126591125	107613	38.0141
86272715	107620	24.7929
123270480	107621	11.7673
86276871	107622	23.7015
86272891	107624	15.0842
121543998	107626	24.2325
121544948	107627	14.526
86282081	107629	18.0044
86280471	107631	18.2648
121840559	107634	20.9171
121840687	107635	13.9013
86272849	107636	11.731
121840807	107637	21.0586
86283641	107638	36.1528
80996095	107643	25.4604
80998499	107644	21.8858
90770027	107648	52.5627
80992791	107649	18.0268
80993319	107651	14.292
80997699	107654	24.2133
120019376	107655	16.4687
80997043	107656	42.7078
5c005c39-81d5-4ae5-93b7-1e035d2c69df	107659	13.9953
120018815	107666	21.1449
80995307	107667	12.7142
80996963	107669	22.9302
80998161	107675	16.4747
74256468	107682	12.0629
{EEAAC0DC-00E3-4C61-A3AD-D83265FAB0CB}	107684	12.922
139345646	107690	28.4089
70945212	107694	33.4132
70940330	107696	18.6873
36919098	107708	13.6477
50471016	107717	23.3077
50470892	107718	15.5324
120031648	107719	35.2644
45167340	107738	16.8568
142825855	107749	21.7817
149808281	107751	55.8001
150098474	107752	25.3871
150098394	107754	14.4419
152430621	107757	20.9547
150569017	107759	18.3814
106571083	107761	13.7908
106401994	107763	11.433
106404550	107764	19.769
129969310	107773	14.3678
135908235	107775	15.6498
135909858	107778	25.0522
135908629	107779	13.4406
129558324	107785	16.768
141007225	107786	38.5054
132761635	107787	25.4249
136018215	107792	35.2383
141007818	107795	20.2066
136018147	107796	16.1785
141007080	107797	14.8772
141008183	107800	14.2518
136691058	107803	16.7989
136689693	107809	14.5869
136680670	107810	15.4408
127683702	107812	22.3905
123913043	107814	14.1481
136660487	107818	92.7786
135697152	107821	20.3225
122947275	107823	23.1239
122373480	107824	26.5265
122374276	107825	59.7997
122958466	107829	69.8859
116131898	107831	15.2835
53541357	107832	20.9245
166173553	107835	23.6559
167100419	107836	15.4397
37094005	107838	11.4767
89364173	107839	37.4771
89363769	107840	14.7637
47725217	107841	219.2469
37099405	107846	13.2561
47723733	107849	26.6474
89362341	107851	12.2902
148601899	107853	20.3734
33529081	107857	15.7292
152514011	107858	17.9345
167101324	107859	15.8235
{276572A2-0CFD-404D-B06A-4D35906C4B4B}	107860	22.9287
111886849	107861	17.9086
{CD5AEB15-8256-465A-B3D0-29117B8AB285}	107863	27.1604
60459941	107868	20.083
60456447	107870	18.5415
139725607	107871	38.9394
60447031	107875	15.6211
55504083	107876	13.7693
{DF1940C2-FBD2-4A01-91DE-176B8E549147}	107879	29.0955
26283669	107885	25.4724
26279571	107891	17.0071
25942010	107894	39.9705
25587623	107897	14.7635
25856636	107898	16.5991
26148786	107902	25.7763
26146794	107903	31.9597
46469397	107911	15.5612
48528040	107914	12.5511
66414049	107916	13.9607
66421501	107918	43.3723
65648143	107923	15.1922
66411641	107925	24.7227
43494764	107926	24.7731
65851173	107933	14.9917
107072354	107936	17.6418
114540155	107942	32.6411
120020480	107945	47.4094
107072558	107946	19.2289
123397848	107953	17.8128
109946160	107954	12.4876
123395765	107959	28.3593
86672159	107961	14.348
105233849	107962	16.3877
110736225	107966	13.6457
110735353	107968	20.8655
111861071	107971	42.1059
68839521	107972	16.3591
113236523	107977	15.3694
111860107	107982	13.552
110734081	107983	22.7607
75652265	107991	19.2528
149427251	107995	11.5633
113236161	107997	16.5271
157068317	108005	18.7062
152707345	108007	31.4229
152517554	108011	20.539
152094358	108013	14.6834
152517545	108015	13.7203
152095068	108016	26.8825
155637664	108017	12.2732
152517574	108022	13.5033
155636041	108026	12.1099
152517957	108028	24.1775
60089864	108033	39.571
83977913	108034	17.0214
44362082	108036	29.9674
44363666	108037	71.1911
121859866	108038	88.9916
44361202	108042	14.5956
121858281	108044	42.359
82815228	108047	23.1853
60090346	108048	22.0481
129224090	108049	17.9406
44363400	108050	121.9736
121857898	108051	24.1468
149729983	108063	14.1193
148710232	108064	13.471
150436947	108066	13.3087
147104709	108069	18.0274
147104660	108070	25.282
148710074	108071	13.8409
145332223	108073	25.5701
145334243	108077	13.3088
145334278	108078	22.1881
145334328	108079	23.9329
150994260	108094	18.1571
42148419	108109	19.0178
129640607	108114	17.6482
167068941	108116	20.9615
132859321	108124	21.4771
133099135	108126	16.2416
132433797	108127	150.8914
133098619	108128	13.7392
131845417	108129	14.7107
131841376	108131	14.6391
167248111	108132	17.338
167298065	108133	14.0259
133098455	108134	19.9043
133098897	108135	15.8969
132859152	108136	109.1653
132436448	108137	26.3536
150679605	108138	223.8079
132859165	108139	16.2088
92081027	108146	27.908
112383581	108147	13.6993
130029738	108159	16.9774
152018022	108169	17.6473
155152297	108175	16.7319
152011886	108179	16.3127
152117175	108189	16.6607
152857651	108192	20.8588
108595239	108196	14.7398
152839350	108197	16.0977
155932230	108203	15.6765
80601331	108204	19.2582
90120317	108214	18.982
155467741	108219	13.8608
62688799	108237	21.8096
35036449	108249	12.0468
38207036	108255	12.9234
96563405	108260	17.7999
56134429	108273	21.04
81641719	108274	19.488
45383234	108276	20.0498
120019957	108278	28.3426
72863877	108281	12.4941
107117860	108282	15.2173
47713891	108283	16.1604
45338383	108285	55.0679
45716248	108289	13.4268
59748367	108295	14.9489
58125155	108300	20.1014
59811323	108301	12.6047
45340043	108305	12.1908
47716145	108313	46.614
81642419	108315	11.6217
80004203	108317	15.7584
59806629	108318	18.991
47723989	108319	47.4457
45382042	108320	51.1328
59724945	108325	13.5058
120019710	108328	16.0438
120020949	108331	62.8827
120019020	108332	44.6986
47704415	108333	12.3515
58123045	108334	18.2427
59811385	108335	33.5341
167258111	108337	22.3879
166868535	108338	258.1108
59812291	108339	12.4303
59805899	108342	23.1982
47710188	108343	18.4486
82955953	108347	18.0086
120020066	108352	12.5132
{E64ECD8C-FC68-449D-A337-F6D4588B48F7}	108355	20.3993
122851890	108358	33.822
{089F27D6-4FF9-44EA-A58C-8987C76BC0F4}	108359	69.0301
86370387	108361	33.6351
82552342	108363	16.3242
82555432	108365	31.1625
91594497	108367	11.6742
84624410	108370	13.8509
122548644	108371	15.5696
86444171	108379	27.9549
69545565	108381	26.3317
69548191	108383	21.139
69547033	108385	15.7626
91677155	108386	46.1999
91688867	108387	16.755
47485491	108389	18.9406
47483028	108390	15.5882
47477533	108392	29.7785
91682129	108394	16.941
69544573	108396	12.8254
91686635	108400	16.3512
37648745	108402	28.1719
34243776	108405	16.0022
74722111	108406	16.8305
74717533	108411	14.86
42796734	108413	27.9944
34242934	108415	13.0184
69886620	108416	29.1462
151948275	108417	12.9701
151948849	108418	22.2328
74927093	108421	31.7731
74928755	108423	12.9132
151948582	108425	13.0693
122936991	108428	15.1945
122936892	108430	18.8413
157357718	108434	377.3765
70333201	108440	31.808
70337359	108443	19.2893
152753701	108456	23.2861
130971376	108467	14.1369
156039441	108469	20.7075
143249808	108470	17.6797
144564478	108492	14.9064
123167813	108499	28.9711
121623947	108514	22.9029
85083528	108517	11.436
109993330	108518	19.2822
85084056	108520	12.2805
{876b17d9-ce20-4205-8f4d-bb4e9f6554e8}	108528	39.0003
34243714	108529	13.395
156106372	108537	18.0001
154320421	108538	18.6506
154316463	108543	69.1992
98656584	108551	30.3996
79318680	108553	17.6569
98653150	108557	14.5661
48791484	108563	22.3612
48765756	108565	17.283
150049227	108566	58.9684
49426938	108567	14.6166
49425724	108576	14.9129
141198855	108580	41.2833
{93734266-FD25-4101-B776-6F5C54286594}	108582	32.7986
141197107	108584	19.0083
91243921	108586	30.4565
42902247	108587	19.7941
91243843	108588	79.6718
91244911	108591	21.4426
91238395	108594	41.7108
86281967	108596	17.2393
105568598	108600	53.0423
105568538	108601	21.5303
86281951	108604	14.5709
123272053	108606	43.633
105568394	108609	15.0078
86276209	108611	18.0234
126590886	108612	16.308
121544062	108613	32.8128
123262292	108615	44.2033
105568622	108616	16.9925
121545713	108619	38.6633
126212322	108621	11.9651
121838088	108622	18.0251
86276941	108623	16.3731
86279723	108626	17.1803
121840531	108627	53.3593
123271688	108628	13.566
121544939	108630	16.0718
86282197	108631	20.4526
86279919	108636	22.4658
121544611	108637	13.622
86278767	108639	11.3434
86277475	108640	17.8662
106374314	108643	11.8244
106374254	108644	36.6129
90771479	108646	16.8068
80995765	108649	18.8051
B0D9C7A2-89A9-42BB-B4FD-92935A2939A8	108651	18.4698
141197968	108652	54.1039
106374428	108656	13.4422
120019277	108658	48.6984
80993623	108659	13.022
80996301	108663	11.8811
08167942-83ab-4077-a60a-10c841c1962d	108665	24.8984
106372674	108666	40.0528
80995327	108668	28.347
{308E1DD2-F20D-412F-8CD3-100214D8BD6C}	108672	14.0199
81001713	108673	51.4749
153762672	108679	30.314
132545296	108684	19.3406
74255120	108685	24.128
153763006	108689	18.5848
129557394	108703	41.6297
75790878	108715	23.7741
36931516	108719	17.9505
107422067	108726	35.7146
106711887	108729	17.106
107434831	108730	24.4546
45476777	108742	23.2777
53211b52-244d-47b2-9ecd-16f5d3f329e5	108745	39.1142
45497319	108752	13.3275
45488531	108756	12.9311
150058685	108757	34.0059
45167640	108759	21.0795
104510050	108762	13.4382
104500388	108763	40.398
150098101	108767	12.7334
150612628	108768	15.4528
150612027	108773	16.3212
150611376	108774	11.9901
152431850	108777	12.8832
152430879	108784	105.1224
118180172	108785	22.488
151716310	108790	24.7934
151717845	108793	21.7437
151715195	108794	44.8914
106403376	108797	31.4006
129967990	108801	15.3129
141031833	108804	31.1474
135911056	108807	14.2177
135913577	108808	40.4302
135999453	108809	23.6498
136864497	108810	13.7343
135912804	108812	17.3081
129733576	108814	23.7859
135911549	108816	13.7386
135908358	108817	23.1697
136863309	108818	15.3479
135911542	108819	27.2112
141006937	108821	17.1884
123018087	108825	13.1906
136902498	108830	18.9805
123000794	108834	15.716
123009180	108836	36.2864
{F7ED7042-B8C8-4131-BEB8-9CBCB5CEB42E}	108837	78.9806
123021092	108838	20.122
135693540	108840	16.0904
136215451	108841	23.9243
127683508	108843	12.6486
136678824	108848	16.7883
135693726	108852	12.6991
127631858	108856	22.8166
136678814	108860	13.5041
136659830	108862	22.8309
122983058	108865	21.3695
122985632	108866	15.7584
122982929	108867	97.1769
122985739	108868	17.6926
122228767	108873	31.5503
122985883	108876	24.7985
167101396	108878	15.7837
89363369	108882	11.9916
47722327	108885	57.7994
52844697	108890	25.7251
52848335	108894	13.2691
47722932	108895	34.1756
123020960	108899	28.4829
89363351	108900	20.0668
52844043	108901	16.4775
64663740	108903	17.1154
{AA5BB3BE-E308-4912-9A59-777177D26648}	108908	13.7259
139732429	108911	36.388
60430519	108918	17.6117
26274655	108920	40.136
25936568	108923	12.117
167612663	108927	34.3813
{C80BCD70-4972-4599-8624-645BCF1359E3}	108928	14.1218
25936426	108929	16.2786
167668803	108932	22.3514
167668099	108934	19.2672
100527746	108942	15.6066
29856025	108945	28.8983
26285479	108947	44.8602
120021209	108950	35.7608
25869142	108951	29.2448
25864580	108952	42.2224
26161742	108954	36.8116
26168438	108956	41.47
25869126	108959	17.9776
62634950	108966	11.2473
65644229	108967	20.3617
66412385	108969	12.388
66924589	108971	14.3378
62634766	108974	21.74
65644219	108977	40.9932
66418409	108980	21.6923
66412985	108987	18.6015
114539779	108993	16.4554
87817643	108997	24.0635
73026709	109000	14.5809
107074548	109001	35.8965
111727681	109004	25.7156
114541447	109005	42.5755
107069720	109006	19.5332
107071666	109007	22.5678
114540735	109009	36.84
114540481	109010	34.962
105231679	109016	155.0299
123148229	109020	15.3475
105233095	109021	56.7757
123397109	109023	25.2246
117626533	109027	16.7021
110734367	109029	18.8994
75472693	109031	45.64
110735357	109032	17.9883
75654157	109035	14.1832
75657879	109037	19.7908
75658649	109038	12.7822
68840129	109040	15.4149
113236075	109041	43.4296
75655265	109043	42.0957
76156831	109048	16.0045
68838907	109050	13.5189
75472837	109051	14.419
68839671	109053	15.6435
155712774	109054	20.1524
75661347	109056	10.7978
111861135	109057	22.3487
111861373	109058	16.1022
76156905	109060	15.6737
155444119	109062	22.8231
75660293	109066	15.0251
155444646	109068	15.6342
121208026	109071	20.0262
139268848	109072	13.0441
152707048	109076	14.1511
152518103	109078	16.3764
152518129	109079	19.5318
152518111	109082	15.6484
155636550	109083	11.7749
155639117	109084	17.5838
152094603	109087	16.599
155641181	109092	13.4271
152094751	109094	16.1421
152517916	109095	26.456
152095093	109098	92.9353
121860279	109105	16.295
82815444	109106	17.9272
121859638	109107	66.2484
121859174	109110	12.9967
82817842	109117	27.1613
44361320	109119	16.8423
121860664	109123	25.7731
44364792	109125	15.2848
155417556	109126	21.4613
60090744	109127	15.866
82820094	109130	24.9413
82816984	109131	15.7254
122383031	109132	15.8045
155408602	109133	15.0336
113471111	109134	15.065
83975921	109136	15.1476
149759381	109142	11.8582
149759038	109148	16.4167
150436931	109149	16.6087
118254469	109150	31.379
147104015	109153	32.5996
150436636	109156	29.579
147104052	109157	24.2985
150436780	109159	19.3009
148710151	109160	12.5547
152868370	109161	13.4505
145333075	109164	28.9178
145333728	109166	15.2805
146646217	109168	13.98
145332411	109171	15.5221
146646381	109172	22.2576
149285658	109173	73.8183
150994211	109174	15.7452
150994888	109181	14.1515
123056333	109195	16.1427
118019937	109199	11.8381
84199725	109202	26.2977
124617114	109205	12.9592
124618175	109206	13.4569
124501784	109208	12.0993
167302871	109219	86.2705
131844829	109220	47.5882
135271069	109221	21.0075
133098522	109222	35.2961
132435277	109223	41.8333
132434409	109224	53.7326
133098693	109225	14.0927
132435482	109228	33.2737
87959844	109232	19.3814
{0A2952A1-5032-40CF-86C0-4CF7EA100E42}	109238	32.8199
127347627	109243	16.2656
125574090	109247	17.8292
73885948	109256	16.0999
58367029	109259	17.4062
{F76C0749-D387-4B96-A1C7-1B7CA7FEC6AF}	109261	20.3744
112378947	109262	21.0882
56946154	109263	28.8905
57932138	109270	106.1367
108591043	109272	12.3533
152855992	109273	19.2994
152841534	109276	11.5011
155923226	109283	13.4801
145165734	109288	28.804
155467367	109293	24.1468
90137241	109295	13.1622
145222678	109296	32.4324
151839033	109304	20.9764
155209522	109314	25.1356
151834406	109316	297.8652
145163565	109318	26.192
145222373	109319	22.1177
145166094	109321	56.8498
35035713	109330	13.0809
34133814	109348	11.9078
80003313	109349	12.2235
59748479	109350	34.2917
23b8cc59-ae09-4eac-96f7-b712bd9eb3c1	109352	19.3292
47724497	109354	16.5194
120019744	109357	15.6265
120018330	109358	55.6918
{15CF29D5-361B-488C-8FA5-5CC39E31FC0D}	109362	41.0161
d8e01445-9d97-45d4-bdc2-0a80c3602e38	109364	15.8206
120018292	109366	24.59
34119919	109367	26.9892
59804323	109370	14.8123
80002399	109371	16.9391
166870453	109377	12.1627
120018263	109378	20.165
5d990ddd-7067-4c0e-8022-2aade19e0334	109379	22.3521
45728506	109385	12.4452
72862971	109389	21.2417
45723473	109390	12.1054
58125409	109396	13.3264
45718320	109399	34.6309
80001491	109400	21.8822
80003139	109402	14.9534
59807143	109404	12.6784
45727084	109408	16.4898
91573907	109410	20.8117
82553556	109411	17.2316
82553414	109416	12.1192
86364441	109418	38.6087
86366641	109420	22.3213
91594139	109421	13.0017
84625783	109422	12.1167
86365333	109425	46.8995
86364793	109427	22.186
86365327	109428	27.2632
82957089	109430	11.7385
86370757	109432	17.924
82554996	109433	13.4086
86366969	109434	12.1348
84624364	109435	26.3769
{47ACD0A6-4C82-4C67-ACEE-C97929DBB597}	109441	23.7165
69548991	109449	16.7062
69544651	109450	14.2472
86444647	109459	16.0465
91690071	109460	12.2792
69546459	109461	21.9956
47479549	109462	14.1242
82983289	109464	16.3216
74719969	109472	13.6557
120019440	109475	25.2739
77570395	109478	22.8378
74924477	109482	17.3284
77570781	109486	15.9667
151949522	109490	18.0401
77570409	109491	22.0803
151949584	109494	15.232
155588606	109495	366.1406
152373262	109498	18.9474
155455024	109501	13.6595
157363421	109502	13.685
157360042	109503	22.5553
152375539	109510	16.6372
70332139	109511	11.1129
70332019	109513	46.4601
145757212	109515	15.7241
152745670	109518	23.4406
152819573	109523	30.9706
159101734	109529	20.5204
152595310	109530	27.1095
145608713	109538	12.7985
137060126	109544	23.9659
42882225	109547	13.0512
144569600	109550	58.4108
105761846	109553	20.902
109990852	109561	21.1319
85084294	109562	13.2467
154248048	109567	12.0806
123167393	109569	19.9732
109981778	109574	15.2704
154319994	109578	20.331
154314833	109597	15.9931
154317360	109600	25.9446
80305911	109604	20.464
48798040	109609	17.0221
79318226	109617	16.0009
65005639	109626	20.1561
155042126	109627	26.4422
{1382123A-3BA4-41B6-AA66-79058A75BF7E}	109630	67.1409
42905969	109636	12.2874
91243533	109640	13.8316
126211947	109641	13.1806
{4866D2B6-7229-459C-B3C6-AD54798F8749}	109643	26.6627
91243119	109644	49.588
123272047	109645	20.1609
123110008	109647	26.1626
121840947	109650	17.53
105569520	109651	31.248
{F326368B-5694-4E25-B07F-D1A577B06EB3}	109652	19.6406
121840295	109653	44.3997
126231286	109654	56.3905
123271739	109655	13.9296
{9B4A50A6-F1AD-4195-BAED-30F0B80DE25F}	109657	12.5588
126211951	109658	100.5549
86283131	109659	13.8924
{CDE33E16-9676-49A3-BA0B-32B8A62FE523}	109661	38.6379
127605537	109663	25.5899
121544862	109666	25.9723
120018475	109667	31.0204
120018463	109671	74.4226
121839103	109672	20.2822
126591334	109674	10.8985
80994047	109676	25.0487
80993953	109677	22.6692
80994509	109679	19.4617
120018821	109681	74.42
106350753	109682	46.4159
106372094	109683	17.8178
106374366	109685	25.0993
120018883	109686	67.4774
80994043	109687	15.3942
80999459	109691	17.9073
80998173	109693	17.8899
80997037	109694	28.5467
90770457	109696	15.0595
80995015	109699	32.0999
80996467	109700	15.2273
90769175	109701	15.5121
120018891	109702	30.191
123319608	109703	27.4855
127585415	109705	12.9724
74255172	109707	21.4752
129557369	109719	26.5558
70913520	109741	13.5323
105465681	109742	30.5853
106705999	109745	28.7804
36941010	109752	15.2515
36912621	109768	20.9873
45502341	109784	11.8848
45461751	109786	17.2087
77014095	109789	16.794
45481203	109790	22.2074
145050314	109805	29.7282
150612216	109806	13.5155
103455688	109808	52.1097
149808340	109811	12.955
106570785	109815	12.5806
152432928	109817	22.9607
150569067	109819	45.351
106454203	109820	25.5761
151715913	109823	32.2308
151718329	109824	30.853
106402726	109826	27.5263
151715472	109828	23.8713
132666492	109833	16.4948
141033950	109838	16.3262
135913626	109840	23.3531
135908462	109841	23.7277
136864600	109843	16.4156
135913394	109846	30.8904
135908197	109848	25.4301
135912463	109849	23.2614
123006491	109858	35.1514
141008269	109859	13.2629
141007163	109863	16.3414
141007563	109865	71.6923
123632549	109866	17.0488
136666949	109869	19.7433
123913313	109870	35.6961
136672049	109879	14.8612
136676631	109880	22.6237
127682918	109881	16.8405
136689712	109882	12.1628
127683312	109883	16.8505
127684124	109884	16.0119
122986012	109887	14.5743
116129712	109889	22.5479
122950842	109890	25.4229
116126132	109897	23.0091
122954757	109899	42.5345
89364105	109904	16.1404
167263726	109905	25.0942
53541605	109906	16.6416
47719269	109910	25.7292
52846993	109913	17.9952
167587149	109915	15.1889
89362297	109920	51.1708
53540777	109921	15.0903
61757967	109922	11.8454
33531149	109925	21.1237
60444337	109928	12.7842
161140976	109930	21.3813
64654498	109931	24.3
55494935	109934	12.9187
55496703	109935	15.078
55504981	109936	16.7243
167296280	109938	19.7233
101993848	109940	17.2354
25931910	109943	14.4729
25921710	109944	41.4027
25994580	109946	21.7007
26105324	109947	42.6681
167296791	109948	16.4515
100606456	109952	13.3019
25592581	109955	24.017
{5CF710F9-3130-4E88-A869-F7D6E0987A64}	109958	23.2313
25854490	109961	13.3743
0e2239d3-6b62-4657-9959-db97d0a607b5	109963	12.8765
26139654	109966	12.4743
26141478	109970	13.5881
26172444	109972	45.512
156433801	109973	18.598
66420567	109978	21.2939
48525808	109980	13.8526
43499210	109983	20.4235
25864834	109985	12.9745
54976503	109986	16.0054
46468427	109987	29.5438
54975669	109988	17.2045
46468319	109990	11.5671
66421555	109994	36.4502
46469769	109995	31.9877
107073270	110002	17.7681
114540229	110003	18.1774
114545339	110009	14.7615
107069650	110013	13.015
114540579	110015	19.7311
109944558	110017	15.6758
123147374	110018	25.1687
117627749	110026	18.1083
123390487	110032	13.855
110735713	110034	18.1997
75472713	110040	182.0735
152512307	110042	20.1642
75661105	110043	48.8084
111860793	110044	20.0268
110735885	110049	15.8567
75655719	110050	16.4691
110734651	110052	16.1824
111861631	110054	18.1009
152512196	110057	32.2572
68838099	110058	23.1914
75476085	110059	33.396
139269290	110065	16.6077
155637922	110067	22.9728
151870590	110068	54.7446
155641495	110073	13.7164
152094793	110074	11.8823
152094937	110077	16.5799
155637239	110084	15.6226
155636143	110086	26.9809
155639716	110087	21.5908
49497554	110091	13.0325
44366558	110093	13.2577
121860136	110095	13.8
129225139	110108	27.1114
121861009	110111	30.2587
83977649	110117	11.153
150436883	110122	13.2619
147104913	110123	23.3584
150436747	110127	28.9084
146646516	110136	20.7561
145333507	110137	27.3125
145332565	110142	15.881
146646560	110144	24.5274
152145130	110148	35.3156
152192829	110155	15.0252
128582274	110160	20.6976
123058928	110162	23.4242
123059648	110164	14.4106
118017409	110167	12.3192
166451025	110169	13.7126
124617871	110176	17.2163
124617841	110177	13.1058
113133871	110179	48.934
167069055	110182	21.0676
155642822	110184	37.9911
{8AC20904-2CC8-4C9C-AE5E-24B34BC1D506}	110185	16.688
132437632	110190	21.73
132436138	110191	14.4883
133099411	110192	41.167
131860547	110193	40.426
131843175	110195	30.2597
132434567	110199	13.0314
131842438	110200	68.2964
131860583	110201	16.7916
135271066	110206	59.3533
165902326	110212	14.8292
129690961	110213	11.3463
165902453	110215	26.5298
129691053	110216	22.0845
102672591	110219	15.4899
99421646	110223	13.8802
152020221	110242	27.3268
56894431	110245	18.8488
152012544	110248	14.693
152112846	110251	34.2862
57932900	110253	20.3032
152859646	110255	81.1427
152842075	110256	17.5761
152840432	110258	25.142
155932866	110265	21.1937
80599447	110267	12.1354
62684861	110276	20.5826
78535601	110281	12.2949
145219905	110287	15.8831
168000090	110303	17.7332
100328984	110310	11.8328
49238215	110317	13.654
38206346	110322	21.5801
100328786	110324	24.064
45364189	110325	33.6352
59809927	110328	17.0726
120019451	110333	40.2115
120019634	110334	71.5912
72858467	110335	20.9367
45382940	110338	16.0849
167258110	110339	95.6997
80005833	110340	14.1152
47724525	110347	221.2677
120020912	110349	36.5646
59810705	110350	15.1719
59805203	110351	17.8239
120019994	110355	30.69
80003223	110356	12.4111
59724239	110360	31.1481
47723607	110361	29.6668
166868530	110362	20.6217
45380952	110366	23.6682
80003409	110368	13.65
47706160	110371	27.0346
59812587	110372	20.7859
58123439	110373	14.6386
58125719	110374	12.4001
59812343	110376	11.3591
45358541	110377	47.1037
72863933	110379	17.893
47715177	110380	14.2359
59750081	110381	11.6761
45340371	110383	24.0249
47705303	110385	20.7892
80005057	110387	14.2605
120019463	110388	83.812
80004299	110393	15.6535
166869290	110394	14.884
45366471	110396	23.3405
59720855	110398	14.7542
