county_zoneid	county_canopy2001_min	county_canopy2001_max	county_canopy2001_mean	county_canopy2001_std	county_damdensity_pointcount	county_damdensity_pointsperha	county_damdensity_pointspersqkm	county_nlcd1992_ha_0	county_nlcd1992_pct_0	county_nlcd1992_ha_11	county_nlcd1992_pct_11	county_nlcd1992_ha_21	county_nlcd1992_pct_21	county_nlcd1992_ha_22	county_nlcd1992_pct_22	county_nlcd1992_ha_23	county_nlcd1992_pct_23	county_nlcd1992_ha_31	county_nlcd1992_pct_31	county_nlcd1992_ha_32	county_nlcd1992_pct_32	county_nlcd1992_ha_33	county_nlcd1992_pct_33	county_nlcd1992_ha_41	county_nlcd1992_pct_41	county_nlcd1992_ha_42	county_nlcd1992_pct_42	county_nlcd1992_ha_43	county_nlcd1992_pct_43	county_nlcd1992_ha_51	county_nlcd1992_pct_51	county_nlcd1992_ha_61	county_nlcd1992_pct_61	county_nlcd1992_ha_71	county_nlcd1992_pct_71	county_nlcd1992_ha_81	county_nlcd1992_pct_81	county_nlcd1992_ha_82	county_nlcd1992_pct_82	county_nlcd1992_ha_83	county_nlcd1992_pct_83	county_nlcd1992_ha_85	county_nlcd1992_pct_85	county_nlcd1992_ha_91	county_nlcd1992_pct_91	county_nlcd1992_ha_92	county_nlcd1992_pct_92	county_nlcd2001_ha_0	county_nlcd2001_pct_0	county_nlcd2001_ha_11	county_nlcd2001_pct_11	county_nlcd2001_ha_21	county_nlcd2001_pct_21	county_nlcd2001_ha_22	county_nlcd2001_pct_22	county_nlcd2001_ha_23	county_nlcd2001_pct_23	county_nlcd2001_ha_24	county_nlcd2001_pct_24	county_nlcd2001_ha_31	county_nlcd2001_pct_31	county_nlcd2001_ha_41	county_nlcd2001_pct_41	county_nlcd2001_ha_42	county_nlcd2001_pct_42	county_nlcd2001_ha_43	county_nlcd2001_pct_43	county_nlcd2001_ha_52	county_nlcd2001_pct_52	county_nlcd2001_ha_71	county_nlcd2001_pct_71	county_nlcd2001_ha_81	county_nlcd2001_pct_81	county_nlcd2001_ha_82	county_nlcd2001_pct_82	county_nlcd2001_ha_90	county_nlcd2001_pct_90	county_nlcd2001_ha_95	county_nlcd2001_pct_95	county_nlcd2006_ha_0	county_nlcd2006_pct_0	county_nlcd2006_ha_11	county_nlcd2006_pct_11	county_nlcd2006_ha_21	county_nlcd2006_pct_21	county_nlcd2006_ha_22	county_nlcd2006_pct_22	county_nlcd2006_ha_23	county_nlcd2006_pct_23	county_nlcd2006_ha_24	county_nlcd2006_pct_24	county_nlcd2006_ha_31	county_nlcd2006_pct_31	county_nlcd2006_ha_41	county_nlcd2006_pct_41	county_nlcd2006_ha_42	county_nlcd2006_pct_42	county_nlcd2006_ha_43	county_nlcd2006_pct_43	county_nlcd2006_ha_52	county_nlcd2006_pct_52	county_nlcd2006_ha_71	county_nlcd2006_pct_71	county_nlcd2006_ha_81	county_nlcd2006_pct_81	county_nlcd2006_ha_82	county_nlcd2006_pct_82	county_nlcd2006_ha_90	county_nlcd2006_pct_90	county_nlcd2006_ha_95	county_nlcd2006_pct_95	county_nlcd2011_ha_0	county_nlcd2011_pct_0	county_nlcd2011_ha_11	county_nlcd2011_pct_11	county_nlcd2011_ha_21	county_nlcd2011_pct_21	county_nlcd2011_ha_22	county_nlcd2011_pct_22	county_nlcd2011_ha_23	county_nlcd2011_pct_23	county_nlcd2011_ha_24	county_nlcd2011_pct_24	county_nlcd2011_ha_31	county_nlcd2011_pct_31	county_nlcd2011_ha_41	county_nlcd2011_pct_41	county_nlcd2011_ha_42	county_nlcd2011_pct_42	county_nlcd2011_ha_43	county_nlcd2011_pct_43	county_nlcd2011_ha_52	county_nlcd2011_pct_52	county_nlcd2011_ha_71	county_nlcd2011_pct_71	county_nlcd2011_ha_81	county_nlcd2011_pct_81	county_nlcd2011_ha_82	county_nlcd2011_pct_82	county_nlcd2011_ha_90	county_nlcd2011_pct_90	county_nlcd2011_ha_95	county_nlcd2011_pct_95	county_roaddensity_sum_lengthm	county_roaddensity_density_mperha	county_slope_min	county_slope_max	county_slope_mean	county_slope_std	county_tri_min	county_tri_max	county_tri_mean	county_tri_std
852	County_867	0	100	55.5385	40.7761	46	5e-04	0.0509	0	0	4426.92	4.9019	6408.99	7.0966	93.51	0.1035	2387.79	2.644	692.1	0.7664	200.97	0.2225	80.01	0.0886	33396.66	36.9799	3969	4.3948	19964.34	22.1064	8.82	0.0098	54.63	0.0605	0	0	1164.42	1.2894	924.57	1.0238	0	0	7107.48	7.8701	8030.16	8.8917	1400.04	1.5503	0	0	4146.48	4.5914	6360.12	7.0425	6526.17	7.2264	4870.17	5.3927	830.07	0.9191	1207.71	1.3373	33578.91	37.1817	5074.02	5.6184	3357.45	3.7177	450.09	0.4984	1634.13	1.8095	4926.15	5.4547	731.07	0.8095	14581.35	16.1458	2036.52	2.255	0	0	4136.13	4.5799	6535.98	7.2372	6809.04	7.5396	5016.33	5.5545	854.73	0.9464	1115.19	1.2348	33314.04	36.8884	5053.05	5.5952	3332.7	3.6903	469.08	0.5194	1455.03	1.6111	4817.79	5.3347	850.32	0.9416	14527.08	16.0857	2023.92	2.2411	0	0	4235.13	4.6895	6056.46	6.7063	6632.55	7.3442	5253.75	5.8174	968.4	1.0723	1482.93	1.642	33088.23	36.6383	4946.58	5.4773	3708.72	4.1066	626.4	0.6936	1862.55	2.0624	4512.78	4.997	868.77	0.962	14051.43	15.559	2015.73	2.232	3392750.331	37.569	0	50.9945	3.2317	3.3477	0	12.1898	0.469	0.4707
853	County_868	0	100	70.9098	33.5002	14	1e-04	0.0117	0	0	1061.91	0.8847	1155.78	0.9629	53.55	0.0446	875.97	0.7298	278.55	0.2321	177.75	0.1481	730.89	0.6089	52930.53	44.0974	10612.17	8.8412	33968.43	28.2997	71.37	0.0595	0	0	0	0	3548.52	2.9563	10723.68	8.9341	0	0	193.5	0.1612	1859.76	1.5494	1788.57	1.4901	0	0	781.92	0.6514	3545.64	2.9539	1386.9	1.1555	367.74	0.3064	106.65	0.0889	185.04	0.1542	51010.29	42.4976	16359.12	13.6291	30536.1	25.4402	1636.02	1.363	259.47	0.2162	7652.43	6.3754	4189.32	3.4902	1856.61	1.5468	157.68	0.1314	0	0	796.77	0.6638	3545.64	2.9539	1386.9	1.1555	367.74	0.3064	106.65	0.0889	239.04	0.1991	50897.16	42.4034	16348.32	13.6201	30495.78	25.4066	1656.45	1.38	411.57	0.3429	7638.48	6.3638	4122.54	3.4346	1835.64	1.5293	182.25	0.1518	0	0	814.5	0.6786	3921.39	3.267	1448.73	1.207	459.54	0.3829	119.88	0.0999	182.79	0.1523	50275.17	41.8852	15485.58	12.9013	29490.39	24.569	1829.97	1.5246	418.14	0.3484	7456.77	6.2124	4154.94	3.4616	3701.88	3.0841	271.26	0.226	1640263.219	13.6653	0	64.5441	9.6597	7.0957	0	17.0053	1.3511	1.043
854	County_869	0	100	65.2586	34.4704	22	1e-04	0.0123	0	0	1407.33	0.7843	1143.99	0.6375	38.16	0.0213	1384.92	0.7718	188.73	0.1052	113.13	0.063	1627.65	0.9071	63031.41	35.1275	24292.98	13.5385	54002.25	30.0955	161.1	0.0898	2.16	0.0012	0	0	5588.91	3.1147	21276.36	11.8573	0.18	1e-04	108.27	0.0603	2865.42	1.5969	2203.29	1.2279	0	0	1148.49	0.6401	6688.26	3.7274	2708.91	1.5097	681.84	0.38	87.3	0.0487	84.78	0.0472	65433.15	36.466	29385.63	16.3766	47491.83	26.4673	3821.58	2.1298	258.84	0.1443	10734.57	5.9824	9020.43	5.0271	1760.31	0.981	130.32	0.0726	0	0	1141.02	0.6359	6688.26	3.7274	2711.07	1.5109	682.83	0.3805	87.3	0.0487	182.97	0.102	65298.96	36.3912	29289.24	16.3229	47363.76	26.3959	3840.75	2.1405	575.19	0.3206	10786.77	6.0115	8897.76	4.9587	1747.71	0.974	142.65	0.0795	0	0	1185.75	0.6608	6601.14	3.6788	2711.88	1.5113	748.98	0.4174	98.82	0.0551	142.11	0.0792	64743.93	36.0819	27832.86	15.5113	46485	25.9061	4466.43	2.4891	668.16	0.3724	10715.04	5.9715	9032.85	5.034	3751.74	2.0908	251.55	0.1402	3063587.406	17.0737	0	67.1276	10.0772	6.1363	0	18.397	1.3984	0.884
855	County_87	0	95	8.0007	21.971	4	0.0068	0.0027	0	0	2707.38	1.8374	847.98	0.5755	211.68	0.1437	1612.26	1.0942	14.58	0.0099	0	0	0	0	19131.57	12.9836	57.51	0.039	271.62	0.1843	0	0	0	0	39.33	0.0267	17182.98	11.6612	101841.66	69.1149	6.03	0.0041	461.52	0.3132	2340.63	1.5885	624.6	0.4239	0	0	2428.02	1.6478	4804.83	3.2608	3155.13	2.1412	215.1	0.146	73.08	0.0496	5.76	0.0039	17568.45	11.9228	1.35	9e-04	0	0	0	0	71.19	0.0483	11170.17	7.5806	105503.31	71.5999	2260.35	1.534	94.59	0.0642	0	0	2309.31	1.5672	4864.32	3.3012	3155.58	2.1415	215.1	0.146	73.08	0.0496	5.76	0.0039	17526.87	11.8946	0.9	6e-04	0	0	13.05	0.0089	81.36	0.0552	11104.2	7.5359	105381.09	71.5169	2262.24	1.5353	358.47	0.2433	0	0	2341.17	1.5888	4565.79	3.0986	3292.38	2.2344	310.32	0.2106	91.26	0.0619	1.89	0.0013	17466.39	11.8536	0.9	6e-04	0	0	13.14	0.0089	94.05	0.0638	10850.94	7.364	105670.71	71.7135	2290.05	1.5541	362.34	0.2459	2600222.892	17.6458	0	45.4594	2.7155	3.2383	0	8.2585	0.3798	0.4486
856	County_870	0	100	58.55	37.5369	12	1e-04	0.0064	0	0	6949.35	3.7123	4752.81	2.5389	65.79	0.0351	2161.8	1.1548	193.32	0.1033	178.29	0.0952	1175.49	0.6279	56937.87	30.4157	27105.21	14.4794	44871.93	23.9702	469.08	0.2506	0	0	0	0	3923.46	2.0959	31943.34	17.0638	0	0	38.7	0.0207	2824.74	1.509	3607.83	1.9273	4.14	0.0022	6541.02	3.4942	6446.52	3.4437	2572.83	1.3744	714.42	0.3816	103.41	0.0552	249.12	0.1331	57916.62	30.9385	30419.37	16.2498	40444.02	21.6048	3730.59	1.9928	298.53	0.1595	20235.6	10.8097	10753.2	5.7443	6491.79	3.4679	277.83	0.1484	4.14	0.0022	6545.61	3.4966	6447.96	3.4444	2580.48	1.3785	721.62	0.3855	103.41	0.0552	432	0.2308	57720.15	30.8336	30250.26	16.1594	40300.83	21.5283	3902.85	2.0849	729.36	0.3896	20090.43	10.7321	10564.65	5.6435	6444.18	3.4424	361.08	0.1929	4.14	0.0022	6592.59	3.5217	6464.25	3.4531	2605.05	1.3916	762.66	0.4074	134.01	0.0716	334.08	0.1785	56653.2	30.2636	27918.09	14.9136	39048.12	20.8591	4877.55	2.6055	880.92	0.4706	20055.69	10.7136	10739.52	5.737	9643.95	5.1517	485.19	0.2592	2757712.577	14.7313	0	73.8022	6.645	5.7218	0	27.4544	0.9238	0.8306
857	County_871	0	100	72.0195	38.8136	26	1e-04	0.0106	0	0	4475.07	1.828	3089.61	1.2621	717.75	0.2932	2339.1	0.9555	723.6	0.2956	78.48	0.0321	500.04	0.2043	117503.28	47.9988	42511.77	17.3656	19452.87	7.9463	320.31	0.1308	61.2	0.025	0	0	15125.04	6.1784	30796.83	12.5802	0	0	804.69	0.3287	3698.64	1.5109	2606.49	1.0647	0	0	3612.69	1.4757	6815.25	2.784	3039.12	1.2414	1688.31	0.6897	350.19	0.143	451.71	0.1845	109234.98	44.6213	34789.77	14.2112	32414.04	13.2408	6120.81	2.5003	595.26	0.2432	26582.94	10.8588	4419	1.8051	13530.42	5.527	1160.28	0.474	0	0	3614.49	1.4765	6815.79	2.7842	3042.99	1.243	1688.94	0.6899	350.64	0.1432	477	0.1948	109154.52	44.5884	34815.33	14.2217	32367.24	13.2217	6123.96	2.5016	677.79	0.2769	26679.69	10.8984	4405.68	1.7997	13409.46	5.4776	1181.25	0.4825	0	0	3765.51	1.5382	6771.69	2.7662	3244.5	1.3253	2112.57	0.863	341.1	0.1393	939.24	0.3837	110439.99	45.1135	32750.46	13.3782	32618.97	13.3245	5889.78	2.4059	762.57	0.3115	24819.03	10.1383	4007.25	1.6369	13885.65	5.6721	2456.46	1.0034	3525289.23	14.4003	0	71.4057	10.0184	7.5592	0	22.7696	1.404	1.1082
858	County_872	0	100	72.077	34.5431	26	1e-04	0.0144	0	0	1882.17	1.0452	2091.15	1.1612	350.37	0.1946	2310.21	1.2829	422.1	0.2344	147.06	0.0817	1228.77	0.6824	67959.18	37.7386	20441.97	11.3517	57427.29	31.8901	168.03	0.0933	0	0	0	0	3785.4	2.1021	16321.95	9.0638	0	0	486.81	0.2703	2736.36	1.5195	2319.84	1.2882	0	0	1476.36	0.8198	6172.02	3.4274	2774.34	1.5406	1075.68	0.5973	336.24	0.1867	407.79	0.2265	67580.46	37.5283	25545.69	14.1858	53711.1	29.8265	3078.36	1.7095	682.65	0.3791	9924.66	5.5113	5433.39	3.0172	1726.56	0.9588	153.36	0.0852	0	0	1468.08	0.8152	6183.9	3.434	2788.02	1.5482	1087.29	0.6038	336.24	0.1867	428.31	0.2378	67512.42	37.4905	25473.06	14.1455	53649.27	29.7921	3066.21	1.7027	846.54	0.4701	9934.02	5.5165	5385.69	2.9907	1728.81	0.96	190.8	0.106	0	0	1675.26	0.9303	6462.81	3.5889	2873.07	1.5955	1222.92	0.6791	364.23	0.2023	322.92	0.1793	67040.91	37.2287	24486.12	13.5975	52791.75	29.3159	3471.84	1.928	877.77	0.4874	9758.97	5.4193	5288.22	2.9366	3199.68	1.7768	242.19	0.1345	3051644.826	16.9463	0	70.2311	10.1889	6.4584	0	22.0114	1.4168	0.9339
859	County_873	0	100	79.4843	31.4606	22	1e-04	0.0106	0	0	3222.36	1.5555	2543.67	1.2279	281.7	0.136	2084.58	1.0063	414.63	0.2001	36.36	0.0176	375.21	0.1811	91243.26	44.0445	39885.39	19.2533	44192.97	21.3326	55.17	0.0266	96.39	0.0465	0	0	3229.47	1.5589	13003.74	6.2771	0	0	800.73	0.3865	3777.48	1.8234	1918.35	0.926	0	0	3239.64	1.5638	6895.71	3.3287	2418.75	1.1676	1183.68	0.5714	203.31	0.0981	468.63	0.2262	79379.19	38.3175	46277.82	22.339	49109.49	23.7059	1044.09	0.504	501.93	0.2423	11231.19	5.4215	1657.17	0.7999	3129.93	1.5109	420.93	0.2032	0	0	3179.79	1.5349	6896.43	3.329	2424.78	1.1705	1183.68	0.5714	203.31	0.0981	503.19	0.2429	79271.55	38.2656	46127.79	22.2666	49008.33	23.6571	1190.79	0.5748	604.8	0.2919	11335.32	5.4717	1660.05	0.8013	3107.88	1.5002	463.77	0.2239	0	0	3323.61	1.6044	7040.43	3.3985	2550.24	1.231	1390.23	0.6711	232.47	0.1122	397.8	0.192	78737.76	38.0079	44049.24	21.2632	48559.86	23.4406	1344.15	0.6488	709.29	0.3424	10812.24	5.2192	1628.28	0.786	5667.66	2.7359	718.2	0.3467	3529673.332	17.0382	0	61.5225	9.6553	6.2287	0	14.158	1.3392	0.8943
860	County_874	0	100	74.1053	34.4285	47	2e-04	0.0185	0	0	2323.35	0.9162	1619.64	0.6387	228.51	0.0901	2150.82	0.8482	215.91	0.0851	88.02	0.0347	329.94	0.1301	115415.1	45.5129	44262.63	17.4546	50507.73	19.9173	176.94	0.0698	41.67	0.0164	0	0	6837.21	2.6962	26932.59	10.6206	0	0	470.07	0.1854	1068.3	0.4213	919.35	0.3625	0	0	1981.26	0.7813	9100.98	3.5889	4152.87	1.6376	1491.12	0.588	156.42	0.0617	280.53	0.1106	97552.8	38.469	51489.9	20.3046	57772.71	22.7821	2900.79	1.1439	837.9	0.3304	20953.8	8.2629	2314.08	0.9125	2292.03	0.9038	310.59	0.1225	0	0	1953.36	0.7703	9108.36	3.5918	4170.69	1.6447	1496.52	0.5901	157.59	0.0621	268.38	0.1058	97269.39	38.3573	51284.34	20.2235	57583.71	22.7076	3137.04	1.2371	1058.04	0.4172	21166.65	8.3469	2314.71	0.9128	2292.3	0.9039	326.7	0.1288	0	0	2081.97	0.821	9195.3	3.6261	4267.35	1.6828	1755.18	0.6921	209.97	0.0828	291.6	0.115	97133.31	38.3036	50074.92	19.7466	57423.69	22.6445	3293.82	1.2989	957.78	0.3777	20548.08	8.1029	2248.02	0.8865	3516.12	1.3865	590.67	0.2329	4768663.001	18.8045	0	58.4453	11.0631	6.5943	0	12.9011	1.5401	0.9578
861	County_875	0	100	48.6753	46.0494	23	1e-04	0.011	0	0	10748.52	5.1374	1237.68	0.5916	88.38	0.0422	800.1	0.3824	493.56	0.2359	63.36	0.0303	808.56	0.3865	68815.26	32.8914	13115.7	6.2689	27887.13	13.3291	368.19	0.176	87.48	0.0418	0	0	22055.67	10.5419	52201.26	24.9504	14.85	0.0071	204.03	0.0975	6484.41	3.0993	3745.8	1.7904	0	0	9845.46	4.7058	4851	2.3186	1832.76	0.876	639.54	0.3057	91.53	0.0437	118.35	0.0566	69943.77	33.4307	13410.18	6.4096	17421.66	8.327	4260.24	2.0362	624.96	0.2987	52719.93	25.1983	21619.35	10.3333	10284.57	4.9157	1556.64	0.744	0	0	9773.37	4.6713	4852.8	2.3195	1836.18	0.8776	641.43	0.3066	91.53	0.0437	179.55	0.0858	70079.04	33.4954	13514.58	6.4595	17407.44	8.3202	4141.8	1.9796	633.15	0.3026	52749	25.2122	21542.94	10.2968	10334.43	4.9395	1442.7	0.6896	0	0	9931.5	4.7469	4806.36	2.2973	1909.08	0.9125	782.1	0.3738	95.31	0.0456	187.02	0.0894	69773.58	33.3494	12753.63	6.0958	17260.47	8.2499	4364.19	2.0859	624.42	0.2985	49511.7	23.6649	21955.86	10.4942	11223.45	5.3644	4041.27	1.9316	2689396.609	12.8544	0	66.9043	7.0988	7.3694	0	30.3207	0.9948	1.0711
862	County_876	0	100	78.809	31.4842	16	0	0.0091	0	0	555.93	0.3165	2689.47	1.5311	312.75	0.178	1854.09	1.0555	86.58	0.0493	33.12	0.0189	336.24	0.1914	117238.77	66.7425	17893.8	10.1867	12189.15	6.9391	228.33	0.13	103.05	0.0587	0	0	5176.53	2.9469	12575.34	7.159	0	0	883.62	0.503	2885.58	1.6427	615.96	0.3507	0	0	438.12	0.2494	4508.28	2.5665	1947.42	1.1086	1022.85	0.5823	145.71	0.083	89.1	0.0507	106120.71	60.4131	17288.82	9.8423	23642.82	13.4596	1566.45	0.8918	487.98	0.2778	12001.59	6.8324	1033.02	0.5881	4873.14	2.7742	492.3	0.2803	0	0	445.95	0.2539	4529.7	2.5787	1976.58	1.1252	1048.5	0.5969	151.02	0.086	107.28	0.0611	106023.51	60.3578	17249.76	9.8201	23586.21	13.4273	1629.63	0.9277	498.96	0.2841	12033.45	6.8505	1031.49	0.5872	4840.47	2.7556	505.8	0.2879	0	0	495.9	0.2823	4707.63	2.68	2027.25	1.1541	1294.83	0.7371	176.04	0.1002	212.31	0.1209	105384.51	59.994	15092.73	8.5921	23072.13	13.1347	1642.59	0.9351	557.64	0.3175	11340	6.4557	927.54	0.528	7889.49	4.4914	837.72	0.4769	2298226.478	13.0836	0	58.6785	10.7676	7.5996	0	13.0564	1.5062	1.1176
863	County_877	0	100	63.4916	34.0813	21	1e-04	0.0123	0	0	2110.23	1.2395	1218.87	0.7159	136.98	0.0805	1981.71	1.164	281.97	0.1656	211.68	0.1243	1979.01	1.1624	52529.49	30.8547	26738.82	15.7058	54260.64	31.8715	621.81	0.3652	0	0	0	0	3277.62	1.9252	18690.48	10.9784	0	0	83.16	0.0488	3259.53	1.9146	2866.05	1.6835	0	0	1716.75	1.0084	6574.32	3.8616	2821.68	1.6574	1022.04	0.6003	177.75	0.1044	156.24	0.0918	56363.76	33.1068	31516.56	18.5121	44198.28	25.9611	4446.36	2.6117	217.53	0.1278	10231.65	6.0098	8426.43	4.9495	2226.15	1.3076	152.55	0.0896	0	0	1726.11	1.0139	6575.31	3.8622	2826.36	1.6601	1028.25	0.604	178.47	0.1048	340.11	0.1998	56055.87	32.926	31242.87	18.3514	44021.88	25.8575	4671.18	2.7437	682.83	0.4011	10251.18	6.0213	8264.7	4.8545	2219.94	1.3039	162.99	0.0957	0	0	1773.9	1.0419	6208.2	3.6466	2838.51	1.6673	1085.67	0.6377	191.97	0.1128	231.39	0.1359	55881.36	32.8235	28732.59	16.8769	42876.63	25.1848	5682.06	3.3375	905.58	0.5319	10165.5	5.971	8445.87	4.9609	4995.27	2.9341	233.55	0.1372	3022120.132	17.7515	0	65.3334	7.9181	5.4025	0	16.5317	1.0926	0.7711
864	County_878	0	100	49.6464	44.118	14	0	0.0087	0	0	21213.36	13.2263	3927.15	2.4485	1129.5	0.7042	4192.29	2.6139	138.06	0.0861	46.35	0.0289	844.38	0.5265	48981.33	30.5394	8919.72	5.5614	29032.56	18.1015	101.52	0.0633	18.27	0.0114	0	0	9002.79	5.6132	24718.95	15.412	4.95	0.0031	726.39	0.4529	5302.89	3.3063	2086.83	1.3011	0	0	21219.21	13.23	7431.75	4.6336	4681.17	2.9187	2881.89	1.7968	1008.72	0.6289	213.12	0.1329	52508.97	32.7389	12122.55	7.5583	20806.02	12.9724	2815.11	1.7552	276.84	0.1726	22376.07	13.9513	7076.25	4.412	3953.7	2.4651	1015.92	0.6334	0	0	21168.27	13.1982	7509.87	4.6823	4809.42	2.9986	2976.39	1.8558	1024.74	0.6389	273.33	0.1704	52469.1	32.714	12126.42	7.5607	20766.15	12.9475	2792.61	1.7412	270.54	0.1687	22248	13.8714	6889.05	4.2953	4006.62	2.4981	1056.78	0.6589	0	0	21291.57	13.2751	7737.84	4.8245	5011.47	3.1246	3265.29	2.0359	1130.49	0.7049	206.19	0.1286	51406.74	32.0516	11427.3	7.1248	20219.22	12.6065	2493.81	1.5549	442.89	0.2761	20936.79	13.0539	6934.23	4.3234	5967.18	3.7205	1916.28	1.1948	3290203.659	20.514	0	68.0133	7.2374	7.5174	0	19.8077	1.0295	1.0965
865	County_879	0	100	71.8142	25.171	6	0.0021	0.0034	0	0	2879.46	1.6522	419.58	0.2408	10.35	0.0059	391.68	0.2247	507.42	0.2912	51.39	0.0295	3215.88	1.8452	80194.14	46.0145	22041.99	12.6475	48436.92	27.7926	1259.46	0.7227	0	0	0	0	285.3	0.1637	4490.19	2.5764	0	0	5.49	0.0032	7064.64	4.0536	3026.25	1.7364	0	0	2485.53	1.4262	2265.57	1.3	690.48	0.3962	150.12	0.0861	22.05	0.0127	29.97	0.0172	78508.44	45.0473	23449.68	13.4552	49308.48	28.2927	5877.54	3.3725	215.82	0.1238	1236.6	0.7095	2381.58	1.3665	7416	4.2552	242.28	0.139	0	0	2496.42	1.4324	2265.57	1.3	690.48	0.3962	150.12	0.0861	22.05	0.0127	111.33	0.0639	77739.57	44.6061	23184.99	13.3033	48936.6	28.0793	6714.72	3.8528	636.84	0.3654	1281.06	0.7351	2349.36	1.348	7396.38	4.244	304.65	0.1748	0	0	2541.15	1.4581	2237.94	1.2841	693.27	0.3978	162.72	0.0934	32.31	0.0185	56.25	0.0323	76664.25	43.9891	19782.99	11.3513	46933.29	26.9298	8766.81	5.0303	893.16	0.5125	1189.62	0.6826	2390.4	1.3716	11642.49	6.6803	293.49	0.1684	1640067.819	9.4106	0	69.5626	7.5776	5.9441	0	21.0925	1.0712	0.8487
866	County_88	0	98	16.1822	29.4294	8	0	0.0078	0	0	2770.83	2.6895	543.78	0.5278	220.5	0.214	267.03	0.2592	79.38	0.077	24.12	0.0234	0	0	18752.4	18.2018	572.76	0.5559	1065.24	1.034	0	0	0	0	871.83	0.8462	33391.08	32.4107	36761.58	35.6822	2603.79	2.5273	812.97	0.7891	3771.81	3.6611	515.88	0.5007	0	0	3064.5	2.9745	2059.65	1.9992	4951.62	4.8062	1113.12	1.0804	121.77	0.1182	26.91	0.0261	24813.54	24.085	1.35	0.0013	0.45	4e-04	0	0	51.12	0.0496	15378.03	14.9265	47171.7	45.7867	2915.46	2.8299	1355.76	1.316	0	0	3016.26	2.9277	2195.64	2.1312	5077.08	4.928	1154.7	1.1208	121.77	0.1182	115.47	0.1121	24734.43	24.0082	1.35	0.0013	0.45	4e-04	0	0	57.15	0.0555	15345.81	14.8952	46994.4	45.6146	2899.26	2.8141	1311.21	1.2727	0	0	3125.43	3.0337	2110.05	2.0481	5157.09	5.0057	1293.75	1.2558	139.41	0.1353	127.17	0.1234	24598.71	23.8764	1.35	0.0013	0.45	4e-04	0	0	108.72	0.1055	15067.35	14.6249	47038.5	45.6574	2918.16	2.8325	1338.84	1.2995	1694591.904	16.4484	0	61.1527	3.6694	4.852	0	13.8876	0.5221	0.6956
867	County_880	0	100	47.5058	42.0467	9	3e-04	0.005	0	0	14105.79	7.8905	4178.16	2.3372	263.16	0.1472	1711.71	0.9575	105.48	0.059	34.02	0.019	591.48	0.3309	52967.88	29.6293	8321.67	4.655	32451.3	18.1527	111.87	0.0626	12.06	0.0067	0	0	16411.77	9.1805	39263.13	21.9631	0.9	5e-04	561.33	0.314	4323.96	2.4187	3352.95	1.8756	0.36	2e-04	14101.47	7.8881	5305.14	2.9676	3825.81	2.1401	1244.52	0.6962	249.93	0.1398	305.82	0.1711	54459.27	30.4636	16617.33	9.2954	23291.73	13.029	1475.82	0.8255	241.83	0.1353	33094.26	18.5123	15562.08	8.7052	7675.38	4.2935	1317.87	0.7372	0.36	2e-04	14099.49	7.887	5328.27	2.9805	3890.07	2.176	1276.83	0.7142	251.73	0.1408	358.92	0.2008	54235.98	30.3387	16624.53	9.2995	23251.23	13.0063	1640.7	0.9178	370.26	0.2071	32932.44	18.4218	15305.49	8.5616	7820.1	4.3744	1382.22	0.7732	0.36	2e-04	14211.18	7.9495	5332.41	2.9829	4010.22	2.2432	1456.11	0.8145	322.38	0.1803	294.03	0.1645	52193.16	29.1959	15326.73	8.5735	22410.9	12.5363	1631.88	0.9128	423.45	0.2369	32054.76	17.9309	15316.65	8.5679	11520.99	6.4446	2263.41	1.2661	2651630.271	14.8328	0	63.9857	5.9788	6.0897	0	16.4904	0.8414	0.8761
868	County_881	0	97	11.2587	26.2631	1	0.0329	0.002	0	0	29056.32	57.5649	652.05	1.2918	1.26	0.0025	230.67	0.457	40.05	0.0793	0.9	0.0018	41.4	0.082	5538.06	10.9717	765	1.5156	1447.47	2.8677	25.92	0.0514	8.19	0.0162	0	0	3682.8	7.2962	6854.58	13.5799	0	0	163.35	0.3236	1690.92	3.35	276.84	0.5485	0	0	29183.22	57.8163	1202.13	2.3816	779.76	1.5448	117.27	0.2323	10.62	0.021	5.94	0.0118	3504.33	6.9426	538.83	1.0675	477.45	0.9459	240.93	0.4773	63.18	0.1252	6829.47	13.5302	3306.42	6.5505	3674.7	7.2801	541.53	1.0729	0	0	29157.48	57.7653	1202.13	2.3816	779.76	1.5448	117.27	0.2323	10.62	0.021	7.38	0.0146	3501.45	6.9369	552.6	1.0948	473.49	0.9381	237.33	0.4702	62.64	0.1241	6799.05	13.4699	3274.38	6.487	3775.23	7.4793	524.97	1.04	0	0	29216.79	57.8828	1214.91	2.4069	791.46	1.568	159.93	0.3168	23.49	0.0465	6.57	0.013	2706.75	5.3625	502.2	0.9949	508.14	1.0067	226.89	0.4495	76.14	0.1508	6531.12	12.9391	3290.49	6.5189	4455.99	8.828	764.91	1.5154	474869.0097	9.4081	0	38.0779	0.8031	1.7448	0	6.2721	0.1105	0.2408
