hu8_states	hu8	hu8_name	hu8_ha	hu8_pct_in_nwi	hu8_ha_in_nwi	hu8_lat	hu8_long	hu8_zoneid
KS,MO	10290102	Lower Marais Des Cygnes	408238.819779668000000	28.623749086076895	116853.255435962750000	38.367098192386464	-94.733456272906579	HU8_487
IA,MO	10280103	Lower Grand	611445.446162714040000	99.999999999991417	611445.446173073260000	39.993170547470569	-93.230071450518338	HU8_488
AR,MO	11010006	North Fork White	474343.124604363980000	75.880029144921266	359931.701196664480000	36.711183564164273	-92.249504075227605	HU8_489
MA,NY	02020003	Hudson-Hoosic	493617.536442835000000	100.000000000020760	493617.536477510930000	43.002958750369153	-73.443928366854578	HU8_49
KS,MO	11070207	Spring	670788.198359805970000	78.936400816382047	529496.060888347330000	37.158944328703200	-94.305735198368041	HU8_490
MO	10290105	Harry S. Truman Reservoir	311721.596568210980000	100.000000000000170	311721.596545254290000	38.003577417679246	-93.857397535647550	HU8_491
MO	10290106	Sac	510403.435803984000000	99.999999999999943	510403.435798683900000	37.509741460558907	-93.697006867387955	HU8_492
MO	10290107	Pomme De Terre	219064.664756215000000	99.999999999999929	219064.664770783510000	37.716822921693755	-93.270104864519055	HU8_493
MO,KS	10290108	South Grand	530222.719300837950000	98.563831007854347	522607.825019860930000	38.501967243658115	-94.057907051566417	HU8_494
MO	10290109	Lake of the Ozarks	359146.942356216020000	99.999999999999872	359146.942361846330000	38.136554144860497	-92.872076273989435	HU8_495
MO	10290110	Niangua	266605.389484514020000	100.000000000000000	266605.389473935010000	37.765200340890203	-92.947561347563877	HU8_496
MO	10290111	Lower Osage	279140.251447073010000	100.000000000000000	279140.251424779480000	38.242394338990465	-92.237374256698743	HU8_497
MO	10290201	Upper Gasconade	463008.969569877020000	99.999999999999901	463008.969578838850000	37.484134016530277	-92.429945499492561	HU8_498
MO	10290202	Big Piney	195588.288445090990000	100.000000000000040	195588.288441467040000	37.445293869181633	-92.008542945602045	HU8_499
ME,CN	01010005	Meduxnekeag	110109.684483082000000	99.988254235453752	110096.751247284150000	46.197475976897053	-67.936820390389514	HU8_5
MA	01080203	Deerfield	171822.896698858010000	99.999999999984240	171822.896716604070000	42.744924990459353	-72.848205824215427	HU8_50
MO	10300103	Lamine	287938.327807269000000	100.000000000000170	287938.327798061010000	38.679193333103186	-93.165505709116900	HU8_500
MO	10300104	Blackwater	399991.259411708980000	99.999999999999957	399991.259432332760000	38.936846095999073	-93.550134116170199	HU8_501
MO	11010002	James	377267.040279447970000	100.000000000000110	377267.040256539530000	36.969350465517422	-93.356412098631097	HU8_502
KS	10290103	Little Osage	150442.159018044010000	37.300096811743131	56115.070975617244000	38.016236932770994	-94.737374201706402	HU8_503
KS,MO	10290104	Marmaton	295566.352954715020000	46.874291793368080	138544.634718222630000	37.755052058148863	-94.657633277470225	HU8_504
AR	11010009	Lower Black	212042.782935836990000	13.951858652749255	29583.909351068043000	36.148431286329185	-91.129423926752750	HU8_505
AR	11010010	Spring	314692.894436509000000	39.471708342814175	124214.661444645670000	36.454481165627243	-91.586147408813332	HU8_506
AR	11010001	Beaver Reservoir	661652.779517250020000	14.981170314971878	99123.329795152400000	36.218045183846741	-93.699948237714807	HU8_507
AR,MO	11010003	Bull Shoals Lake	675090.975732987050000	57.807190717774624	390251.127868084060000	36.562060205063659	-92.883285811751662	HU8_508
AR,MO	11010011	Eleven Point	311476.905042989990000	85.257448667744782	265557.262468782250000	36.732031139908976	-91.435255038085756	HU8_509
NH,VT	01080107	West	219856.234022216990000	99.999999999840711	219856.234059942830000	43.073006109478435	-72.628403151134634	HU8_51
AR,MO	11070208	Elk	265613.037062064980000	73.389811337855605	194932.906761723690000	36.613745121917788	-94.289206478309922	HU8_510
AR,MO,OK,KS	11070206	Lake O' The Cherokees	235527.213897839010000	12.434901435654130	29287.576888202984000	36.740330886620654	-94.816437393817651	HU8_511
VT	01080105	White	184373.587502132000000	99.999999999999829	184373.587492405200000	43.879779668880623	-72.653355383390249	HU8_52
VT	04150402	Otter Creek	244278.271118515990000	100.000000000000130	244278.271094398400000	43.780877830730176	-73.057996514687090	HU8_53
VT	04150403	Winooski River	275375.324509007970000	100.000000000000110	275375.324533345000000	44.308521309781533	-72.697823196846684	HU8_54
VT	04150405	Lamoille River	186816.275562606000000	100.000000000000070	186816.275528547790000	44.610947477069729	-72.670975685770856	HU8_55
VT,NH	01080102	Passumpsic	131577.737309030000000	100.000000000014590	131577.737310502710000	44.544823220684698	-71.989589622707371	HU8_56
MA	01090002	Cape Cod	311833.599138212970000	99.999999999871164	311833.597720555500000	41.737093522615616	-70.601165970405376	HU8_57
CT,RI	01090005	Pawcatuck-Wood	95556.584815879003000	100.000000000397620	95556.584887433899000	41.474875056251634	-71.686858910104462	HU8_58
MA,RI	01090004	Narragansett	357146.421959365020000	100.000000000150210	357146.444674638860000	41.807866822769370	-71.266695291997834	HU8_59
ME,CN	01020001	West Branch Penobscot	552003.604784431050000	99.982798870443560	551908.653817135840000	45.911764143159353	-69.446547032459392	HU8_6
CT	01100006	Saugatuck	116392.838925205000000	99.999999999927695	116392.838925883600000	41.182322006808100	-73.439626063376053	HU8_60
CN,ME	01010007	Big Black River-Saint John River	239521.140251003000000	99.991117037401665	239499.860209289070000	46.960227276946313	-69.518831008396262	HU8_600
CN,ME	01010008	St. Francis River-Saint John River	95285.864747030893000	99.910657005480203	95200.731863635549000	47.224732322220028	-68.941244690888738	HU8_601
CN	01010009	Little River-Saint John River	46271.939202025103000	99.992110945112586	46268.288045200701000	47.172776510356996	-68.037225213095567	HU8_602
CN,ME	01010010	Becaguimec Stream-Saint John River	49552.613660926298000	99.963129903892906	49534.343213773631000	46.534127258169711	-67.885706805316943	HU8_603
NY,CN	04150309	Headwaters St. Lawrence River	77008.490599494296000	99.910754391318918	76939.571245435480000	44.342703631432634	-75.929759904756693	HU8_605
NY,CN	04150310	Raisin River-St. Lawrence River	58337.669248629703000	99.852203751692969	58251.435319394419000	44.825744078967908	-75.164273846315140	HU8_606
NY,MA	02020006	Middle Hudson	629153.355569683020000	99.999999999944606	629153.355489166220000	42.339746757085656	-73.858884199240237	HU8_61
NY	02020008	Hudson-Wappinger	244821.062644941990000	99.999999999999943	244821.062626766360000	41.622387882225482	-73.926237025695869	HU8_62
NY,CT	02030102	Bronx	48761.861959238602000	99.999999999838039	48761.861676053806000	40.904806746241483	-73.806647164367433	HU8_63
CT,NY,NJ	02030101	Lower Hudson	194138.419592869990000	99.999999999711633	194138.420231927300000	41.232966642802587	-73.791015703988123	HU8_64
NJ,NY	02020007	Rondout	307775.877238738000000	100.000000000024510	307775.877195479930000	41.554350618248037	-74.380702383369496	HU8_68
NJ,PA	02040105	Middle Delaware-Musconetcong	352074.598769454980000	99.999999999951186	352074.598549740970000	40.695467918452188	-74.987531805072464	HU8_69
ME	01020002	East Branch Penobscot	289961.588081647990000	99.999999999999716	289961.587987896520000	46.112043631842695	-68.899965226522369	HU8_7
NY	02020001	Upper Hudson	430933.721088238000000	100.000000000000110	430933.721051060190000	43.778541139374298	-74.009263594744993	HU8_70
NY	02020002	Sacandaga	273130.185098228980000	99.999999999999858	273130.185140732330000	43.340931514482662	-74.238096797734912	HU8_71
NY	02020004	Mohawk	660719.154583857980000	100.000000000000160	660719.154608861780000	43.108926527265979	-74.774371868240621	HU8_72
NY	02020005	Schoharie	240326.119435264000000	100.000000000000030	240326.119451784330000	42.520077813862287	-74.357142041800444	HU8_73
NY	02040102	East Branch Delaware	217661.776599217990000	99.999999999999801	217661.776622187960000	42.066005118918298	-74.816140985924761	HU8_74
NY	02050102	Chenango	416280.114136441030000	99.999999999999716	416280.114086283950000	42.578194943612573	-75.806758103810580	HU8_75
NY	04140202	Oneida	387931.845169770010000	100.000000000000200	387931.845147157840000	43.206118826445476	-75.823600991434731	HU8_76
NY	04150101	Black	493857.244896974010000	99.999999999999886	493857.244988207940000	43.738866431822551	-75.191098624872367	HU8_77
NY	04150305	Raquette	326244.650258307000000	100.000000000000360	326244.649833151080000	44.270615085995651	-74.627394245642137	HU8_78
NY	04150404	Ausable River	133354.611365900990000	100.000000000000170	133354.611315714920000	44.326796472258138	-73.792152855581151	HU8_79
ME	01020003	Mattawamkeag	390781.817651566000000	99.999999999999844	390781.817606966480000	45.783401610173811	-68.156418292868963	HU8_8
NY,VT	04150401	Mettawee River	178045.967834464010000	99.999999999980389	178045.967901690980000	43.483910454090967	-73.300232880737227	HU8_80
CN,NY,VT	04150408	Lake Champlain	653722.731692099010000	99.995881763025636	653695.791968729350000	44.385511137907834	-73.424293535468308	HU8_81
NJ	02030103	Hackensack-Passaic	293673.890135272990000	100.000000000023770	293673.890338314700000	40.964706327340735	-74.271164744165816	HU8_82
NJ,NY,PA	02040104	Middle Delaware-Mongaup-Brodhead	396201.812012375970000	100.000000000030470	396201.811984043280000	41.388484675103292	-74.900750950404074	HU8_83
NY	02040101	Upper Delaware	308343.559034863020000	99.999999999944592	308343.559024329060000	41.996619534216634	-75.100834421723206	HU8_84
NY	02050101	Upper Susquehanna	592748.435436127010000	100.000000000007740	592748.435505592610000	42.443174450778521	-75.245595645884507	HU8_85
NJ	02030104	Sandy Hook-Staten Island	143835.039431695010000	99.999999988141283	143835.124184393060000	40.519404305027770	-74.160846397100784	HU8_86
NJ	02030105	Raritan	286300.178574826980000	100.000000000000040	286300.178750648980000	40.521399951697262	-74.624289965200305	HU8_87
NJ	02040301	Mullica-Toms	445243.239532569020000	99.999985364702383	445243.123825610910000	39.851863687381964	-74.330608670753008	HU8_88
NJ,PA	02040201	Crosswicks-Neshaminy	140828.800245235000000	100.000000002258490	140828.800596148530000	40.170662308276007	-74.846958311665446	HU8_89
CN,ME	01050001	St. Croix	257923.436694097010000	99.916148406390320	257707.159587000850000	45.341281506823293	-67.697872118612295	HU8_9
NY	02030201	Northern Long Island	75051.062792866200000	99.999999999999815	75051.062372189321000	40.896404200225419	-73.295904937740133	HU8_90
NY	02030202	Southern Long Island	529897.035873666990000	99.999799351812612	529896.125174859310000	40.842278079005844	-72.860362591160623	HU8_91
DE,PA	02040205	Brandywine-Christina	195746.017344465010000	52.723264439852215	103203.690396905910000	39.792590683318579	-75.710140792245966	HU8_92
NJ	02040206	Cohansey-Maurice	309416.803996519010000	99.058383917536645	306503.285583301740000	39.400934590744939	-75.155094690590232	HU8_93
NJ	02040302	Great Egg Harbor	222737.806983548010000	99.999998932710227	222737.797550583780000	39.349071433140402	-74.730026827082554	HU8_94
NJ	02040202	Lower Delaware	298182.250050257020000	99.217585728140577	295849.229360404830000	39.911783325986292	-75.055874889142615	HU8_95
PA	02040103	Lackawaxen	154868.202962593990000	100.000000000030160	154868.202975658000000	41.499527238482116	-75.297744887967696	HU8_96
PA	02040106	Lehigh	352673.272556894980000	100.000000000000030	352673.272554171680000	40.870634753028106	-75.598607115139359	HU8_97
PA	02040203	Schuylkill	495229.056818126000000	100.000000000000090	495229.056824153110000	40.393423625530858	-75.770687263141411	HU8_98
PA	02050107	Upper Susquehanna-Lackawanna	457275.054085897980000	99.999999999999929	457275.052836849760000	41.174856340185492	-76.098597237722444	HU8_99
