edu_zoneid	edu_canopy2001_min	edu_canopy2001_max	edu_canopy2001_mean	edu_canopy2001_std	edu_damdensity_pointcount	edu_damdensity_pointsperha	edu_damdensity_pointspersqkm	edu_nlcd1992_ha_0	edu_nlcd1992_pct_0	edu_nlcd1992_ha_11	edu_nlcd1992_pct_11	edu_nlcd1992_ha_21	edu_nlcd1992_pct_21	edu_nlcd1992_ha_22	edu_nlcd1992_pct_22	edu_nlcd1992_ha_23	edu_nlcd1992_pct_23	edu_nlcd1992_ha_31	edu_nlcd1992_pct_31	edu_nlcd1992_ha_32	edu_nlcd1992_pct_32	edu_nlcd1992_ha_33	edu_nlcd1992_pct_33	edu_nlcd1992_ha_41	edu_nlcd1992_pct_41	edu_nlcd1992_ha_42	edu_nlcd1992_pct_42	edu_nlcd1992_ha_43	edu_nlcd1992_pct_43	edu_nlcd1992_ha_51	edu_nlcd1992_pct_51	edu_nlcd1992_ha_61	edu_nlcd1992_pct_61	edu_nlcd1992_ha_71	edu_nlcd1992_pct_71	edu_nlcd1992_ha_81	edu_nlcd1992_pct_81	edu_nlcd1992_ha_82	edu_nlcd1992_pct_82	edu_nlcd1992_ha_83	edu_nlcd1992_pct_83	edu_nlcd1992_ha_85	edu_nlcd1992_pct_85	edu_nlcd1992_ha_91	edu_nlcd1992_pct_91	edu_nlcd1992_ha_92	edu_nlcd1992_pct_92	edu_nlcd2001_ha_0	edu_nlcd2001_pct_0	edu_nlcd2001_ha_11	edu_nlcd2001_pct_11	edu_nlcd2001_ha_21	edu_nlcd2001_pct_21	edu_nlcd2001_ha_22	edu_nlcd2001_pct_22	edu_nlcd2001_ha_23	edu_nlcd2001_pct_23	edu_nlcd2001_ha_24	edu_nlcd2001_pct_24	edu_nlcd2001_ha_31	edu_nlcd2001_pct_31	edu_nlcd2001_ha_41	edu_nlcd2001_pct_41	edu_nlcd2001_ha_42	edu_nlcd2001_pct_42	edu_nlcd2001_ha_43	edu_nlcd2001_pct_43	edu_nlcd2001_ha_52	edu_nlcd2001_pct_52	edu_nlcd2001_ha_71	edu_nlcd2001_pct_71	edu_nlcd2001_ha_81	edu_nlcd2001_pct_81	edu_nlcd2001_ha_82	edu_nlcd2001_pct_82	edu_nlcd2001_ha_90	edu_nlcd2001_pct_90	edu_nlcd2001_ha_95	edu_nlcd2001_pct_95	edu_nlcd2006_ha_0	edu_nlcd2006_pct_0	edu_nlcd2006_ha_11	edu_nlcd2006_pct_11	edu_nlcd2006_ha_21	edu_nlcd2006_pct_21	edu_nlcd2006_ha_22	edu_nlcd2006_pct_22	edu_nlcd2006_ha_23	edu_nlcd2006_pct_23	edu_nlcd2006_ha_24	edu_nlcd2006_pct_24	edu_nlcd2006_ha_31	edu_nlcd2006_pct_31	edu_nlcd2006_ha_41	edu_nlcd2006_pct_41	edu_nlcd2006_ha_42	edu_nlcd2006_pct_42	edu_nlcd2006_ha_43	edu_nlcd2006_pct_43	edu_nlcd2006_ha_52	edu_nlcd2006_pct_52	edu_nlcd2006_ha_71	edu_nlcd2006_pct_71	edu_nlcd2006_ha_81	edu_nlcd2006_pct_81	edu_nlcd2006_ha_82	edu_nlcd2006_pct_82	edu_nlcd2006_ha_90	edu_nlcd2006_pct_90	edu_nlcd2006_ha_95	edu_nlcd2006_pct_95	edu_nlcd2011_ha_0	edu_nlcd2011_pct_0	edu_nlcd2011_ha_11	edu_nlcd2011_pct_11	edu_nlcd2011_ha_21	edu_nlcd2011_pct_21	edu_nlcd2011_ha_22	edu_nlcd2011_pct_22	edu_nlcd2011_ha_23	edu_nlcd2011_pct_23	edu_nlcd2011_ha_24	edu_nlcd2011_pct_24	edu_nlcd2011_ha_31	edu_nlcd2011_pct_31	edu_nlcd2011_ha_41	edu_nlcd2011_pct_41	edu_nlcd2011_ha_42	edu_nlcd2011_pct_42	edu_nlcd2011_ha_43	edu_nlcd2011_pct_43	edu_nlcd2011_ha_52	edu_nlcd2011_pct_52	edu_nlcd2011_ha_71	edu_nlcd2011_pct_71	edu_nlcd2011_ha_81	edu_nlcd2011_pct_81	edu_nlcd2011_ha_82	edu_nlcd2011_pct_82	edu_nlcd2011_ha_90	edu_nlcd2011_pct_90	edu_nlcd2011_ha_95	edu_nlcd2011_pct_95	edu_roaddensity_sum_lengthm	edu_roaddensity_density_mperha	edu_slope_min	edu_slope_max	edu_slope_mean	edu_slope_std	edu_tri_min	edu_tri_max	edu_tri_mean	edu_tri_std
EDU_6	0	98	30.4406	39.4798	3	0.0031	0.0032	0.0000	0.0000	797.7600	0.8430	496.8900	0.5251	21.6900	0.0229	132.8400	0.1404	7.3800	0.0078	30.7800	0.0325	0.0000	0.0000	23709.4200	25.0543	365.0400	0.3857	2619.8100	2.7684	0.0000	0.0000	0.0000	0.0000	549.8100	0.5810	32003.5500	33.8189	25414.8300	26.8565	811.3500	0.8574	196.3800	0.2075	5496.6600	5.8085	1977.8400	2.0900	0.0000	0.0000	1682.9100	1.7784	5161.0500	5.4538	1733.9400	1.8323	91.8000	0.0970	4.3200	0.0046	68.7600	0.0727	33555.1500	35.4586	92.9700	0.0982	3.3300	0.0035	0.0000	0.0000	26.0100	0.0275	21137.1300	22.3361	25649.4600	27.1044	4071.5100	4.3025	1353.6900	1.4305	0.0000	0.0000	1765.3500	1.8655	5161.0500	5.4538	1733.9400	1.8323	91.8000	0.0970	4.3200	0.0046	66.3300	0.0701	33412.1400	35.3074	92.9700	0.0982	3.3300	0.0035	0.0000	0.0000	47.2500	0.0499	21106.1700	22.3034	25849.9800	27.3163	4039.6500	4.2688	1257.7500	1.3291	0.0000	0.0000	1785.1500	1.8864	4565.7900	4.8248	1744.9200	1.8439	115.2000	0.1217	6.4800	0.0068	87.8400	0.0928	33520.5900	35.4220	69.5700	0.0735	3.3300	0.0035	0.0000	0.0000	49.3200	0.0521	21364.1100	22.5760	25980.8400	27.4546	4076.4600	4.3077	1262.4300	1.3340	1612635.7371	17.0412	0.0000	61.5876	4.3433	5.4068	0.0000	42.0288	0.6123	0.7641
EDU_60	0	100	23.6287	37.6418	81	0.0004	0.0048	0.0000	0.0000	12881.3400	0.7637	41175.5400	2.4412	9295.0200	0.5511	22714.9200	1.3467	0.0000	0.0000	1665.0900	0.0987	745.4700	0.0442	436869.6300	25.9012	9871.4700	0.5853	2845.7100	0.1687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	306852.0300	18.1927	822173.7600	48.7452	0.0000	0.0000	14104.6200	0.8362	3615.3000	0.2143	1864.8000	0.1106	0.0000	0.0000	14147.1900	0.8388	103710.0600	6.1488	65335.3200	3.8736	28072.5300	1.6644	11928.2400	0.7072	1918.1700	0.1137	422300.6100	25.0375	11619.6300	0.6889	3367.1700	0.1996	12385.2600	0.7343	23775.7500	1.4096	154669.3200	9.1701	830766.9600	49.2547	1565.5500	0.0928	1112.9400	0.0660	0.0000	0.0000	14241.3300	0.8443	106863.3000	6.3357	67550.8500	4.0050	29473.1100	1.7474	12455.2800	0.7385	1821.0600	0.1080	419642.8200	24.8799	11798.7300	0.6995	3292.2900	0.1952	12916.5300	0.7658	23379.7500	1.3861	153040.6800	9.0735	827494.3800	49.0607	1541.6100	0.0914	1162.9800	0.0690	0.0000	0.0000	14411.2500	0.8544	104590.5300	6.2010	70044.4800	4.1528	35151.0300	2.0840	14751.9900	0.8746	2119.4100	0.1257	413978.1300	24.5440	10813.5000	0.6411	3251.3400	0.1928	13462.2000	0.7982	27481.1400	1.6293	152669.6100	9.0515	821153.8800	48.6848	1532.7000	0.0909	1263.5100	0.0749	49927912.1454	29.6014	0.0000	66.2462	3.9595	5.8675	0.0000	17.7176	0.5711	0.8384
EDU_61	0	100	12.8437	28.9799	375	0.0001	0.0128	0.0000	0.0000	39658.5900	1.3491	25495.2900	0.8673	9367.5600	0.3187	51668.2800	1.7577	337.9500	0.0115	1724.6700	0.0587	0.0000	0.0000	379100.2500	12.8963	1208.5200	0.0411	5133.3300	0.1746	0.0000	0.0000	0.0000	0.0000	156793.9500	5.3338	588177.3600	20.0087	1568109.2400	53.3441	23491.8900	0.7991	10477.0800	0.3564	64052.3700	2.1789	14813.3700	0.5039	0.0000	0.0000	42125.1300	1.4330	132210.7200	4.4976	62546.3100	2.1277	12514.2300	0.4257	3579.3900	0.1218	1638.9900	0.0558	388363.5900	13.2114	2472.7500	0.0841	6322.4100	0.2151	12553.5600	0.4270	119941.2000	4.0802	549480.5100	18.6923	1554667.6500	52.8869	40712.3100	1.3850	10480.9500	0.3565	0.0000	0.0000	42272.5500	1.4380	133550.0100	4.5431	63729.8100	2.1680	13356.0000	0.4543	3741.3000	0.1273	1618.2000	0.0550	387294.1200	13.1750	2455.9200	0.0835	6272.8200	0.2134	12592.8000	0.4284	119050.2900	4.0499	548510.5800	18.6593	1552508.6400	52.8134	40654.4400	1.3830	12002.2200	0.4083	0.0000	0.0000	42852.7800	1.4578	127929.0600	4.3519	66637.7100	2.2669	17189.8200	0.5848	4515.3900	0.1536	1751.2200	0.0596	386295.7500	13.1411	2466.5400	0.0839	6246.0000	0.2125	12526.8300	0.4261	114734.1600	3.9030	541226.9700	18.4115	1561099.5000	53.1057	40866.5700	1.3902	13271.4000	0.4515	57432090.6064	19.5373	0.0000	67.8053	3.4395	3.4752	0.0000	39.5737	0.4853	0.4872
EDU_62	0	100	22.0096	34.8287	222	0.0001	0.0063	0.0000	0.0000	71888.2200	2.0380	86700.3300	2.4579	25169.0400	0.7135	52521.2100	1.4890	1304.0100	0.0370	1384.3800	0.0392	2155.4100	0.0611	693814.8600	19.6694	55664.1000	1.5781	11027.9700	0.3126	493.4700	0.0140	68.2200	0.0019	15116.1300	0.4285	708312.2400	20.0804	1560429.8100	44.2375	739.1700	0.0210	23579.5500	0.6685	187058.3400	5.3030	29962.8000	0.8494	0.0000	0.0000	65785.7700	1.8650	251802.4500	7.1385	199234.1700	5.6482	59052.9600	1.6741	28246.2300	0.8008	11598.7500	0.3288	513397.7100	14.5546	26510.7600	0.7516	17656.6500	0.5006	15731.9100	0.4460	50645.0700	1.4358	479865.6900	13.6040	1377498.3300	39.0515	415476.6300	11.7786	14886.1800	0.4220	0.0000	0.0000	65958.9300	1.8699	254583.9900	7.2173	202268.0700	5.7342	61345.9800	1.7391	29383.5600	0.8330	11742.9300	0.3329	510752.0700	14.4796	26320.0500	0.7462	17526.1500	0.4969	15564.2400	0.4412	50136.5700	1.4214	479144.5200	13.5835	1373256.5400	38.9312	414461.2500	11.7498	14944.4100	0.4237	0.0000	0.0000	67349.7900	1.9093	236590.8300	6.7073	198753.6600	5.6346	69209.5500	1.9621	31875.9300	0.9037	14171.8500	0.4018	513603.5400	14.5604	26251.0200	0.7442	17759.8800	0.5035	15185.7000	0.4305	50622.4800	1.4351	483870.8700	13.7175	1373311.1700	38.9328	413787.8700	11.7307	15045.1200	0.4265	98894772.1984	28.0363	0.0000	52.9186	1.7797	2.3029	0.0000	10.8203	0.2517	0.3220
EDU_63	0	100	16.9127	29.8117	93	0.0000	0.0079	0.0000	0.0000	75960.4500	6.4701	104947.9200	8.9391	60503.9400	5.1535	60154.9200	5.1238	0.0000	0.0000	1283.0400	0.1093	2645.3700	0.2253	210924.0900	17.9658	6658.2900	0.5671	954.8100	0.0813	0.0000	0.0000	0.0000	0.0000	189.2700	0.0161	143593.1100	12.2308	419794.8300	35.7568	0.0000	0.0000	29370.6000	2.5017	45669.6000	3.8900	11378.3400	0.9692	213.9300	0.0182	70369.8300	5.9939	141765.2100	12.0751	147227.6700	12.5404	105360.2100	8.9742	41646.6000	3.5473	4112.1900	0.3503	146971.8000	12.5186	3003.4800	0.2558	3342.4200	0.2847	1711.5300	0.1458	11812.2300	1.0061	117150.8400	9.9785	283299.6600	24.1306	83074.1400	7.0760	12966.8400	1.1045	213.9300	0.0182	70372.8000	5.9941	142994.2500	12.1798	148833.9900	12.6772	107138.4300	9.1257	42282.7200	3.6015	5386.5900	0.4588	144886.8600	12.3410	2984.5800	0.2542	3327.7500	0.2834	1670.4900	0.1423	11330.3700	0.9651	116466.1200	9.9202	280602.3600	23.9008	82691.1000	7.0434	12846.2400	1.0942	213.9300	0.0182	71094.6900	6.0556	139330.2600	11.8677	144109.0800	12.2747	112283.0100	9.5639	45104.3100	3.8418	6599.1600	0.5621	143617.5000	12.2329	3000.2400	0.2556	3358.7100	0.2861	1987.9200	0.1693	11694.4200	0.9961	117302.7600	9.9915	279157.5900	23.7777	81907.2000	6.9766	13267.8000	1.1301	51687977.9732	44.0260	0.0000	70.3159	1.5533	2.2957	0.0000	23.0851	0.2336	0.3283
EDU_64	0	100	53.7656	40.9552	88	0.0002	0.0057	0.0000	0.0000	26568.9900	1.7144	16085.4300	1.0379	2381.4900	0.1537	9020.3400	0.5821	2.3400	0.0002	3075.4800	0.1985	4048.6500	0.2612	885920.7600	57.1654	65450.9700	4.2233	59728.5900	3.8541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	351673.3800	22.6923	119285.6400	7.6971	0.0000	0.0000	2253.6000	0.1454	3044.3400	0.1964	1209.2400	0.0780	0.0000	0.0000	25873.4700	1.6695	85434.4800	5.5128	29374.8300	1.8955	9286.4700	0.5992	2178.5400	0.1406	3156.2100	0.2037	930936.3300	60.0701	33063.7500	2.1335	5169.7800	0.3336	12831.3000	0.8280	43018.1100	2.7758	257474.2500	16.6139	111043.9800	7.1653	759.0600	0.0490	148.6800	0.0096	0.0000	0.0000	26043.3000	1.6805	85959.6300	5.5467	29869.4700	1.9274	9654.9300	0.6230	2414.1600	0.1558	3016.5300	0.1946	929042.5500	59.9479	32942.8800	2.1257	5156.4600	0.3327	13663.1700	0.8816	42839.9100	2.7643	257781.1500	16.6337	110457.9000	7.1275	755.2800	0.0487	151.9200	0.0098	0.0000	0.0000	25949.0700	1.6744	82083.7800	5.2966	31385.3400	2.0252	11548.2600	0.7452	3080.1600	0.1988	3747.1500	0.2418	924483.9600	59.6538	32062.8600	2.0689	5138.9100	0.3316	13853.1600	0.8939	47452.5900	3.0620	258158.2500	16.6581	109841.2200	7.0877	754.3800	0.0487	210.1500	0.0136	43910243.7643	28.3338	0.0000	86.8969	10.8775	7.8511	0.0000	192.7550	1.5562	1.1294
EDU_65	0	100	12.3768	28.2871	62	0.0020	0.0034	0.0000	0.0000	29046.3300	1.6160	9489.4200	0.5279	5104.3500	0.2840	13934.7000	0.7752	18.8100	0.0010	568.9800	0.0317	1493.7300	0.0831	302118.8400	16.8080	2356.5600	0.1311	2902.2300	0.1615	0.0000	0.0000	0.0000	0.0000	33118.4700	1.8425	678121.9200	37.7265	679910.5800	37.8260	1655.8200	0.0921	5453.5500	0.3034	23587.0200	1.3122	8585.8200	0.4777	0.0000	0.0000	30256.8300	1.6833	73477.6200	4.0878	31511.0700	1.7531	4929.8400	0.2743	1438.5600	0.0800	733.7700	0.0408	256506.3000	14.2704	2641.2300	0.1469	721.9800	0.0402	7051.5000	0.3923	61485.0300	3.4206	408560.9400	22.7298	884678.4000	49.2181	21638.7900	1.2038	11835.2700	0.6584	0.0000	0.0000	30475.5300	1.6955	74028.5100	4.1185	32194.0800	1.7911	5414.8500	0.3012	1493.0100	0.0831	700.2000	0.0390	256134.5100	14.2497	2630.1600	0.1463	725.8500	0.0404	6974.3700	0.3880	61066.7100	3.3974	407975.0400	22.6972	882728.0100	49.1096	21456.9900	1.1937	13469.3100	0.7493	0.0000	0.0000	30490.2000	1.6963	75992.4000	4.2277	33029.5500	1.8376	7301.9700	0.4062	1812.1500	0.1008	798.3900	0.0444	255545.2800	14.2170	2844.1800	0.1582	723.8700	0.0403	7068.7800	0.3933	58545.0900	3.2571	406234.9800	22.6004	882030.6000	49.0708	21492.0900	1.1957	13557.6000	0.7543	31454554.5830	17.4993	0.0000	73.7870	4.9411	4.6554	0.0000	27.8833	0.6851	0.6607
EDU_66	0	99	34.3938	39.2348	131	0.0002	0.0166	0.0000	0.0000	10078.0200	1.2803	79376.4000	10.0836	18437.5800	2.3422	31059.0900	3.9456	0.0000	0.0000	801.9000	0.1019	1124.7300	0.1429	285594.8400	36.2806	9055.7100	1.1504	3845.7900	0.4886	0.0000	0.0000	0.0000	0.0000	277.2900	0.0352	156197.4300	19.8426	122207.7600	15.5247	0.0000	0.0000	9634.5900	1.2239	49472.4600	6.2848	10019.0700	1.2728	0.0000	0.0000	10164.6900	1.2913	110848.6800	14.0817	101492.1900	12.8931	30320.1900	3.8517	10252.9800	1.3025	453.6000	0.0576	254623.9500	32.3462	4404.8700	0.5596	245.9700	0.0312	5099.4000	0.6478	22551.8400	2.8649	68417.0100	8.6914	134108.1000	17.0365	33757.2000	4.2884	441.9900	0.0561	0.0000	0.0000	10036.3500	1.2750	114456.6900	14.5400	104569.2900	13.2840	31871.3400	4.0488	10624.5000	1.3497	924.4800	0.1174	249574.3200	31.7048	4311.3600	0.5477	244.0800	0.0310	5320.3500	0.6759	21974.8500	2.7916	67193.3700	8.5359	132074.5500	16.7781	33364.2600	4.2384	642.8700	0.0817	0.0000	0.0000	9991.8000	1.2693	112511.3400	14.2929	103383.2700	13.1333	35034.6600	4.4506	11585.2500	1.4717	891.8100	0.1133	245234.6100	31.1535	4454.4600	0.5659	238.7700	0.0303	6574.5000	0.8352	23278.6800	2.9572	68124.9600	8.6543	131825.5200	16.7465	32745.0600	4.1598	1307.9700	0.1662	35621131.9340	45.2514	0.0000	82.2148	2.4783	3.5689	0.0000	109.7210	0.3662	0.5241
EDU_67	0	100	35.3125	41.3860	134	0.0001	0.0068	0.0000	0.0000	66126.1500	3.3388	51408.1800	2.5956	11156.4000	0.5633	15061.5900	0.7605	0.0000	0.0000	1856.4300	0.0937	21.8700	0.0011	558818.2800	28.2152	12418.2000	0.6270	207825.6600	10.4933	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	742996.2600	37.5145	264394.8900	13.3495	0.0000	0.0000	24946.2000	1.2596	19557.7200	0.9875	3967.7400	0.2003	0.0000	0.0000	67791.2400	3.4228	109995.2100	5.5538	46154.5200	2.3304	16800.0300	0.8482	6263.9100	0.3163	3312.5400	0.1673	439544.7000	22.1930	40097.7900	2.0246	104581.9800	5.2804	86518.8900	4.3684	7794.6300	0.3936	508257.6300	25.6624	417349.8900	21.0724	113503.5900	5.7309	12589.0200	0.6356	0.0000	0.0000	67554.2700	3.4109	110680.3800	5.5884	46924.8300	2.3693	17238.4200	0.8704	6468.3900	0.3266	3351.7800	0.1692	438827.3100	22.1568	39819.2400	2.0105	104275.1700	5.2649	86109.3900	4.3477	7915.8600	0.3997	507802.4100	25.6394	417231.9000	21.0664	113068.3500	5.7089	13287.8700	0.6709	0.0000	0.0000	67847.2200	3.4257	112282.2000	5.6692	47672.1900	2.4070	20168.1900	1.0183	7324.2900	0.3698	4064.4900	0.2052	432167.6700	21.8205	42914.4300	2.1668	94919.4900	4.7926	73873.0800	3.7299	7077.2400	0.3573	499725.8100	25.2316	415589.1300	20.9835	131713.4700	6.6503	23216.6700	1.1722	50890506.6313	25.6949	0.0000	78.0107	3.6876	4.5245	0.0000	38.4089	0.5093	0.6430
EDU_68	0	100	50.0185	40.9381	112	0.0002	0.0056	0.0000	0.0000	74648.0700	3.7336	6025.1400	0.3013	1253.2500	0.0627	6424.2900	0.3213	0.0000	0.0000	633.7800	0.0317	16717.5900	0.8361	752024.3400	37.6128	70596.1800	3.5309	94807.4400	4.7418	1414.2600	0.0707	0.0000	0.0000	7279.5600	0.3641	328426.0200	16.4264	320356.6200	16.0228	2816.1900	0.1409	4806.1800	0.2404	206254.6200	10.3159	104898.9600	5.2466	0.0000	0.0000	80482.3200	4.0254	73275.2100	3.6649	21090.1500	1.0548	5392.3500	0.2697	1757.7900	0.0879	152.7300	0.0076	739915.5600	37.0072	67598.7300	3.3810	79079.9400	3.9552	54407.0700	2.7212	35567.8200	1.7789	296291.6100	14.8192	192926.4300	9.6493	231306.0300	11.5689	120138.7500	6.0088	0.0000	0.0000	79620.3900	3.9822	74211.8400	3.7117	21680.1000	1.0843	5793.1200	0.2897	1875.3300	0.0938	270.8100	0.0135	733647.6900	36.6937	65941.1100	3.2981	76296.2400	3.8160	55610.0100	2.7814	38545.8300	1.9279	295814.1600	14.7953	192905.3700	9.6482	230059.7100	11.5065	127110.7800	6.3575	0.0000	0.0000	81462.8700	4.0744	93534.8400	4.6782	13854.6000	0.6929	6232.5000	0.3117	1975.6800	0.0988	717.4800	0.0359	714028.6800	35.7125	64980.8100	3.2500	73594.0800	3.6808	68124.6000	3.4073	49660.0200	2.4838	290728.4400	14.5409	189787.5900	9.4923	229304.9700	11.4688	121395.3300	6.0716	37813902.6076	18.9128	0.0000	63.7802	2.1001	2.7655	0.0000	16.8441	0.2941	0.3845
EDU_69	0	100	66.4127	30.2633	27	0.0059	0.0028	0.0000	0.0000	37566.9000	3.8838	4296.4200	0.4442	2644.7400	0.2734	9335.1600	0.9651	420.2100	0.0434	18114.7500	1.8728	8005.8600	0.8277	264173.2200	27.3110	77176.4400	7.9787	105238.8900	10.8799	5722.2000	0.5916	0.0000	0.0000	2207.4300	0.2282	38400.5700	3.9700	28606.9500	2.9575	791.9100	0.0819	2674.5300	0.2765	345238.2000	35.6917	16663.6800	1.7227	0.0000	0.0000	40019.5800	4.1373	25939.2600	2.6817	7967.9700	0.8238	3354.5700	0.3468	1150.6500	0.1190	10084.9500	1.0426	178851.8700	18.4902	69160.4100	7.1500	96825.6900	10.0101	61124.1300	6.3192	4132.9800	0.4273	28215.0900	2.9170	2821.1400	0.2917	396441.9900	40.9853	41187.7800	4.2581	0.0000	0.0000	39786.9300	4.1133	26119.5300	2.7003	8105.8500	0.8380	3464.5500	0.3582	1215.7200	0.1257	10595.5200	1.0954	174783.1500	18.0696	67138.5600	6.9410	93854.3400	9.7029	62044.6500	6.4144	9022.0500	0.9327	28113.2100	2.9064	2694.4200	0.2786	397346.9400	41.0789	42992.6400	4.4447	0.0000	0.0000	39408.1200	4.0741	25337.0700	2.6194	6829.1100	0.7060	5203.7100	0.5380	2050.5600	0.2120	11319.3000	1.1702	179189.1000	18.5251	62124.9300	6.4227	86453.7300	8.9378	69152.1300	7.1491	12616.3800	1.3043	28257.0300	2.9213	2706.1200	0.2798	389314.8900	40.2485	47315.8800	4.8917	14359175.8487	14.8449	0.0000	58.1860	1.4268	2.4152	0.0000	21.1032	0.1973	0.3385
EDU_7	0	100	46.9117	42.1003	95	0.0003	0.0305	0.0000	0.0000	17486.2800	5.6076	47941.2900	15.3740	1634.0400	0.5240	9464.8500	3.0352	9567.8100	3.0682	1783.1700	0.5718	498.8700	0.1600	62682.9300	20.1014	19180.3500	6.1508	81529.5600	26.1452	675.9900	0.2168	48.1500	0.0154	0.0000	0.0000	3273.3000	1.0497	459.0900	0.1472	0.0000	0.0000	19020.8700	6.0997	20665.7100	6.6272	15921.0000	5.1056	0.0000	0.0000	14889.2400	4.7747	29128.1400	9.3409	36840.0600	11.8140	18024.0300	5.7800	3550.7700	1.1387	10639.1700	3.4118	52946.7300	16.9792	49637.8800	15.9181	18055.9800	5.7903	7794.6300	2.4996	7318.8000	2.3470	7311.4200	2.3447	8710.5600	2.7933	30782.7900	9.8716	16203.0600	5.1961	0.0000	0.0000	14881.8600	4.7724	30227.9400	9.6936	38370.4200	12.3048	18674.1000	5.9885	3678.8400	1.1797	10161.0900	3.2585	52357.5900	16.7902	48468.8700	15.5432	17548.3800	5.6275	7811.5500	2.5050	7441.4700	2.3864	7076.7000	2.2694	8453.6100	2.7109	30510.0900	9.7841	16170.7500	5.1857	0.0000	0.0000	15468.5700	4.9605	30030.7500	9.6304	36733.6800	11.7799	20034.9000	6.4249	4122.0000	1.3219	10990.9800	3.5246	51155.0100	16.4046	46139.4000	14.7962	18313.2000	5.8728	8925.2100	2.8622	9244.3500	2.9645	6424.2000	2.0601	8659.2600	2.7769	29665.6200	9.5133	15926.1300	5.1073	17531159.6583	56.2196	0.0000	54.9679	3.0198	3.4835	0.0000	12.7157	0.4433	0.4918
EDU_70	0	97	9.6899	25.5291	42	0.0000	0.0083	0.0000	0.0000	6768.5400	1.3404	3367.2600	0.6669	521.1900	0.1032	1708.4700	0.3383	5.0400	0.0010	76.7700	0.0152	0.0000	0.0000	35816.5800	7.0931	1253.7900	0.2483	43.8300	0.0087	0.0000	0.0000	0.0000	0.0000	2152.5300	0.4263	45156.2400	8.9427	394573.5000	78.1411	55.1700	0.0109	579.6000	0.1148	9980.8200	1.9766	2890.3500	0.5724	0.0000	0.0000	6680.7000	1.3230	24266.3400	4.8057	10440.7200	2.0677	1225.1700	0.2426	598.3200	0.1185	243.5400	0.0482	45712.9800	9.0530	650.6100	0.1288	0.8100	0.0002	907.2000	0.1797	3808.1700	0.7542	13189.2300	2.6120	387672.5700	76.7745	6433.7400	1.2741	3119.5800	0.6178	0.0000	0.0000	6720.2100	1.3309	24334.2000	4.8191	10535.6700	2.0865	1280.9700	0.2537	651.3300	0.1290	386.7300	0.0766	45622.8000	9.0351	656.0100	0.1299	0.8100	0.0002	915.5700	0.1813	3831.1200	0.7587	13169.9700	2.6082	387260.9100	76.6930	6422.7600	1.2720	3160.6200	0.6259	0.0000	0.0000	6767.1000	1.3402	24122.4300	4.7772	10590.8400	2.0974	2008.8900	0.3978	832.3200	0.1648	553.0500	0.1095	45322.2900	8.9756	677.3400	0.1341	0.8100	0.0002	913.4100	0.1809	3771.2700	0.7469	13035.3300	2.5815	386660.8800	76.5741	6507.3600	1.2887	3186.3600	0.6310	13491957.8992	26.7196	0.0000	73.8811	1.1177	1.5827	0.0000	120.5256	0.1596	0.2320
EDU_71	0	100	59.8909	38.7508	132	0.0003	0.0052	0.0000	0.0000	21963.0600	0.8619	34625.0700	1.3589	2156.8500	0.0846	10568.5200	0.4148	0.0000	0.0000	14541.9300	0.5707	5588.9100	0.2193	1454923.1700	57.0982	118533.4200	4.6518	328639.3200	12.8974	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	438917.1300	17.2252	84952.9800	3.3340	0.0000	0.0000	5338.7100	0.2095	24624.8100	0.9664	2731.6800	0.1072	0.0000	0.0000	29206.8000	1.1462	118621.2600	4.6553	34733.2500	1.3631	11983.5900	0.4703	3872.0700	0.1520	6211.9800	0.2438	1425150.1800	55.9298	111517.3800	4.3765	192482.6400	7.5539	79004.3400	3.1005	33464.8800	1.3133	285349.5900	11.1985	167622.1200	6.5783	43396.0200	1.7031	5489.4600	0.2154	0.0000	0.0000	29194.3800	1.1457	119259.5400	4.6803	35267.4900	1.3841	12397.4100	0.4865	3986.8200	0.1565	6790.8600	0.2665	1423297.3500	55.8571	110366.6400	4.3313	190986.6600	7.4952	78740.6400	3.0902	35620.5600	1.3979	285736.6800	11.2137	167273.8200	6.5646	43532.6400	1.7084	5654.0700	0.2219	0.0000	0.0000	29036.5200	1.1395	119858.2200	4.7038	36365.5800	1.4272	14598.4500	0.5729	4509.8100	0.1770	7088.9400	0.2782	1419613.0200	55.7125	108441.7200	4.2558	180437.5800	7.0812	73519.9200	2.8853	37072.8900	1.4549	281915.5500	11.0637	166321.8900	6.5273	60690.7800	2.3818	8634.6900	0.3389	67835447.4884	26.6218	0.0000	76.6686	7.3051	6.2691	0.0000	59.1833	1.0247	0.8942
