buffer500m_nhdid	lagoslakeid	buffer500m_ha
{585F81EB-9FDE-49FE-AE6D-A3E7B0E9A9FE}	86314	141.0139
25483764	86316	158.6991
120022702	86318	145.2231
{4D3C00EA-50C0-4CC4-9310-255D0761CB89}	86320	132.0080
26163128	86322	150.2062
26140894	86323	171.9183
26151492	86326	143.5256
120022541	86332	174.1087
61839585	86333	144.8662
65650309	86334	144.7575
43493291	86335	128.1484
57355755	86336	148.5721
66923423	86337	403.4884
57486293	86339	146.5832
54978557	86342	133.3842
66413841	86347	121.2678
43492729	86349	1579.2265
66413359	86355	143.6288
66417949	86356	141.4754
114540441	86369	132.0253
107070534	86370	145.6428
107071636	86373	145.9261
111727711	86374	183.5370
87820321	86375	120.7871
107071462	86379	186.9568
73028997	86380	116.2714
111727419	86381	174.7527
73026495	86383	145.0832
109945884	86387	127.9974
123397911	86389	287.2313
109945254	86391	144.3743
7bcc9ecb-b5e4-4a0d-be27-07d02eade33b	86392	126.6658
107071738	86393	132.2816
86672069	86394	139.9123
123393108	86395	122.1284
111861459	86399	120.1183
152512334	86404	701.0661
155443705	86410	129.1551
110736755	86411	123.9264
152512347	86415	141.5168
75475843	86416	128.8191
75475205	86419	141.8023
165384841	86421	1809.6917
155444840	86425	204.3048
75472757	86426	272.2736
75474827	86427	125.6278
157068613	86432	247.9458
155638174	86434	139.3054
152094882	86436	239.5925
152518224	86438	149.8221
155637111	86441	179.9377
152518576	86443	119.7347
152517830	86446	156.4891
152094921	86448	171.9915
152094979	86450	151.9651
155636113	86451	159.5679
152517529	86454	188.3719
155641378	86456	183.3070
121860592	86459	160.0788
82818424	86463	118.9816
121207621	86465	128.4474
44364468	86466	160.9104
121859334	86470	150.1272
82820410	86476	293.0051
121860079	86477	201.4807
118044959	86483	144.3369
118045059	86490	151.0897
113469971	86491	178.4299
113470313	86492	190.3646
147104745	86497	219.8543
147104111	86501	162.2190
152868372	86504	156.0465
149286935	86509	172.6161
149286533	86510	127.0131
145331767	86512	129.6720
145332996	86516	136.7859
151874051	86520	158.2006
152343125	86523	194.6254
152144887	86532	120.8742
151874060	86533	250.7193
{B3A54BD3-BFC6-4B1D-A9B5-DBD9EBCBE963}	86542	170.6972
152348948	86546	183.8926
166768813	86549	134.5342
{CA71BBCC-FC2C-4112-A456-78513B7364CF}	86552	144.0985
123924253	86553	135.1193
113132769	86561	150.2246
{B9F34B03-2888-412A-AED0-08A865345F80}	86562	142.3796
87958978	86563	144.0223
132437266	86566	655.6765
135271354	86573	170.5887
133098502	86575	243.2234
132875790	86578	139.0502
{0767867F-0C72-4914-9BD2-C413CF1B9722}	86582	139.8979
{6CF8EC65-3DFA-4292-A23E-D3D2FDA5F0D2}	86586	166.1481
{14B9EA45-EDD7-471C-89DA-AA4BBD84A075}	86588	163.5745
58367669	86597	129.8701
130024302	86606	158.1808
125560899	86609	131.2669
{B35DE47C-4D82-45E0-B147-4A0D810EF901}	86611	235.0289
56940716	86620	204.6368
124261809	86621	138.0376
152839786	86628	141.4519
155921946	86635	159.1972
155289355	86641	168.7002
155469892	86646	374.0724
155469570	86651	158.1905
151839963	86658	141.1726
155280827	86667	143.9166
155468684	86681	128.9610
145211370	86687	134.7394
49237389	86693	231.8908
31920767	86697	151.3337
56130846	86703	145.0578
56130063	86709	152.1073
59806307	86714	172.4673
58124585	86715	185.7441
45380862	86718	291.0875
59750093	86720	125.4523
59723193	86722	148.0313
120019458	86724	211.8117
59806097	86725	137.3288
91687275	86726	198.9604
167258165	86730	1060.0601
120019576	86731	161.7047
47715217	86733	179.5181
47727147	86738	143.2831
120019726	86740	210.6319
167258109	86742	299.3344
47704187	86747	194.7928
80004347	86748	296.6117
45360589	86754	202.3918
72858763	86755	487.1167
120019674	86763	250.3201
120018957	86768	159.4470
45337441	86770	282.8737
80004913	86771	166.8299
59747909	86776	318.4336
59747643	86777	199.2901
80003525	86780	135.3977
59752671	86781	163.2429
80002915	86782	122.0004
59722601	86783	159.9150
47730989	86784	137.5002
45384284	86785	124.0108
47708947	86786	127.3682
59723677	86790	136.8424
45379216	86791	157.1990
59721671	86792	241.7311
91599889	86795	347.7761
118874911	86796	342.3541
122548110	86801	135.5490
91574835	86802	131.0878
86365597	86806	179.3738
120018717	86807	132.2232
122549315	86808	184.4809
84623259	86809	355.1307
84624531	86814	136.3266
86364601	86817	155.2304
86364121	86818	188.0105
122852019	86821	130.2318
122547493	86830	121.2555
82957623	86831	138.7618
69544395	86834	123.9461
91683753	86840	141.9752
47482747	86842	120.6678
69547239	86846	154.2759
69548965	86847	128.2258
120020290	86848	172.1466
91678901	86850	160.6714
86445181	86851	146.0905
91680097	86856	153.3034
74722121	86857	138.6841
74925051	86865	138.3253
77571291	86866	286.7474
151949690	86871	181.1195
69884536	86875	126.2381
77358500	86876	155.7414
155572136	86878	1485.1842
122940673	86879	365.0280
70330521	86882	156.8625
70333871	86884	150.2688
70336893	86891	162.7200
70334393	86892	172.0682
152372972	86895	127.5919
70334039	86896	153.6152
70331657	86897	125.3534
70333005	86898	159.7694
70333965	86899	217.7022
157358588	86900	200.2320
155544351	86904	162.9265
145757183	86908	294.9040
145756280	86909	161.4654
155097765	86910	255.0658
143247996	86917	165.5784
143249622	86920	127.3707
143249945	86921	127.0351
145608708	86922	190.8116
133539151	86927	149.5041
117649721	86930	201.4702
67043497	86932	240.5141
120032456	86935	147.6684
144564293	86936	170.7922
66264621	86937	205.0101
105760938	86942	317.1184
42877882	86944	145.8605
42877702	86948	127.8646
109988136	86960	133.8771
90568827	86977	200.7831
90589588	86978	154.3532
152226395	86989	4206.2988
154351730	86990	220.7519
156102068	86993	311.5316
152226172	86994	125.2932
154319208	86996	150.2845
154349485	87000	247.8539
154316643	87002	187.5935
154316629	87005	186.4906
154318611	87009	178.6002
98656344	87013	131.8576
98655330	87014	158.7213
98648404	87018	167.6596
65005219	87020	145.7931
43337575	87021	312.8587
44745285	87040	167.9273
141196830	87041	236.2648
141198485	87042	133.0710
141198730	87043	687.3601
91235953	87046	324.1639
91236729	87048	226.3544
42906409	87050	835.3677
91241031	87052	234.5089
114336011	87053	134.7089
126591038	87054	197.7800
114336303	87055	178.6178
123272691	87058	351.2068
121839123	87060	143.5440
121839325	87062	161.8563
{3E6D1DFB-E3E3-4C27-89CD-F5E6890E2844}	87063	153.0354
121544084	87066	130.8393
120018456	87067	389.5346
114337095	87069	136.0402
121545187	87070	172.1986
121545281	87071	132.0674
120896834	87074	163.1498
121839143	87075	119.0047
86278215	87076	179.2050
86277921	87077	144.0952
121839575	87082	209.3303
105567970	87083	133.2930
86275677	87084	129.3247
{A4279E22-7E68-4194-A435-6B3B2BC4DFD8}	87086	208.2863
123262622	87087	359.5541
86274541	87088	140.9298
121544278	87089	165.6215
121545953	87090	130.1125
86282773	87092	186.8556
86281543	87093	224.3755
121545038	87095	193.5385
123111965	87097	199.8757
86275973	87098	155.7431
126212041	87099	134.0440
120019268	87100	180.5970
106374542	87101	424.5391
120019101	87102	131.3349
80999247	87103	175.1548
106351101	87104	135.8922
90769187	87110	151.7374
106351853	87112	168.4479
80998343	87116	203.5711
120018862	87117	222.0176
80997175	87121	138.8412
81000925	87122	146.2025
120019155	87123	183.3842
81002051	87124	136.1347
120018839	87126	135.5907
80995219	87127	193.1363
80994873	87134	178.1624
120018840	87135	166.5606
74255282	87142	270.8071
139345675	87146	192.0487
75795282	87153	168.5514
107433375	87168	156.0280
107435147	87180	157.6353
77026835	87192	176.2347
141635248	87211	163.1291
142825548	87213	187.8029
142825811	87215	209.3652
145051074	87216	180.2387
145061567	87220	157.9881
150098923	87222	152.2880
145081334	87223	136.5012
145081670	87225	179.0270
150612477	87226	148.7367
145081982	87227	584.7946
150612277	87229	142.6619
150612765	87230	145.7450
152431644	87239	169.9357
152429929	87241	381.2192
150569282	87242	129.2167
106454925	87244	148.9445
{7E91E878-E71F-44D4-A698-CCAA4F65D6E1}	87246	411.0304
151716257	87250	143.6791
152243509	87253	173.7783
141032204	87256	481.5480
129966426	87257	139.7808
107204317	87261	134.4080
129731691	87262	158.9472
129728326	87264	123.1219
135998969	87266	129.0932
107204093	87267	198.3425
135909757	87268	127.8146
136864633	87272	278.2559
135918896	87275	230.2920
135907860	87278	211.3250
106402576	87282	132.6769
{FFDAC1D9-2CFE-49AA-88A4-045EFAD41968}	87284	123.5320
123625316	87287	128.4881
136902580	87289	145.9536
123010809	87293	127.8653
141007918	87296	371.8303
127646447	87303	170.1849
136680696	87308	228.1297
136670090	87310	206.3159
136691053	87313	144.3432
136681866	87314	129.0208
123912455	87315	269.5166
136660454	87316	132.6114
136683175	87317	150.3490
136212980	87318	122.9037
122243237	87324	265.1569
122980444	87325	203.2903
121939074	87328	254.6208
122182406	87331	227.4131
122950799	87332	121.4730
123912673	87335	206.9355
53541857	87336	196.5208
89365337	87337	260.2319
47726126	87339	240.1873
167100755	87340	163.3325
47727260	87341	185.6158
53540109	87344	348.1400
167263061	87348	181.1237
47724719	87350	130.7023
167587142	87351	186.1544
52845161	87354	151.2111
61790817	87360	153.4855
167766853	87361	207.8881
167741042	87363	147.1287
139726371	87373	365.9937
25929290	87376	439.7755
{7704C643-46DE-400F-B09A-A9024FF4F640}	87380	145.2315
{7D5557BE-B788-452C-94D1-B16A2A457C88}	87381	141.3226
25486374	87385	127.3316
25986526	87386	253.2381
102001332	87387	182.4888
{64E56636-A7DE-4C9E-A3EA-274187DDAE16}	87388	130.7680
25587357	87390	143.6151
25860266	87393	121.6687
120023000	87394	841.2885
26151824	87396	121.4579
26145758	87397	140.0133
46469613	87401	159.9095
43498856	87402	164.3559
66215849	87403	141.8896
43492583	87406	130.3510
66421089	87407	119.5006
46469683	87408	168.1340
65646397	87411	127.8941
57357695	87414	122.1328
{A01AEBCB-9CFD-486B-9032-2734B1D6BF88}	87417	163.1359
57354003	87424	156.8816
{DB8CBCE9-677A-4B6E-8FF6-96266C8C84D8}	87428	146.4196
{7FBD3B7C-7161-42F1-8138-8819B1B65811}	87430	150.7935
49497512	87434	199.8167
{2FA9EC6F-4AA9-4F1F-89D0-D55A623D0087}	87437	268.1549
53330084	87438	157.9972
107072010	87443	161.1904
73026689	87447	183.7988
87819997	87448	132.0851
87818565	87449	134.9580
109944894	87455	167.5823
123398037	87459	139.9659
105232963	87465	164.4300
123397683	87466	138.4927
68839179	87476	131.3526
110734727	87477	162.6931
75475155	87484	140.6616
76156551	87499	148.4153
75653171	87500	140.9025
152518604	87504	146.4980
152518484	87507	170.6385
155639525	87508	154.2278
152707681	87512	153.6979
155638400	87513	446.3702
152707227	87516	151.2156
155639108	87523	209.9632
157068444	87524	157.2533
152518660	87525	145.4067
155635927	87526	157.1878
152517557	87528	162.3619
152094732	87529	127.8078
152707533	87531	211.6638
44361656	87534	168.0547
121859716	87535	155.4255
129224769	87536	135.3234
82818920	87539	141.3816
118045053	87544	149.6838
44365188	87545	152.9155
118045231	87551	153.3500
82820034	87552	182.8301
60088636	87554	223.0700
155417659	87557	128.6272
82818744	87558	174.3425
44366692	87559	133.7618
155411278	87560	142.9289
113470763	87561	197.5471
147103873	87568	121.5499
149759125	87573	292.6460
150436849	87574	140.3398
149759333	87578	207.9015
148710345	87583	194.6425
147104778	87584	145.0960
147104354	87585	127.0930
149285986	87591	417.4659
145330397	87592	173.2920
145334226	87593	137.8497
145333071	87594	136.5805
152335431	87597	122.3805
152192658	87600	132.0040
152335360	87604	133.5449
152192190	87608	362.0712
108914617	87616	118.6968
167785929	87625	140.1872
162983195	87627	148.5821
167069983	87639	169.4793
124501175	87640	165.3024
167070284	87641	130.5690
{FBCB639A-E282-4C27-A9E4-45E4A6F2A858}	87642	147.9156
{717BA722-5501-42C0-A099-8FFFBB782704}	87644	187.3628
133098674	87647	175.3200
132434791	87649	164.8538
131844637	87650	920.3810
132435274	87651	130.4879
167302688	87653	193.8020
132432988	87656	208.1934
133098711	87657	125.9017
131844856	87661	154.9374
{DEA70E81-BE69-467D-BCBB-3A65BAC30F33}	87663	138.5269
127350602	87669	143.3887
129447862	87670	136.6663
129441730	87672	150.4853
129447820	87677	127.0152
102672597	87680	241.9777
57421449	87686	167.4684
57422361	87689	153.7306
{1568EE1F-690B-4E02-B58C-72901B1BF273}	87696	143.2574
152013481	87702	127.7992
155244430	87703	162.2926
152114486	87705	136.0397
152113861	87707	141.9478
80596411	87712	295.1111
145222834	87738	182.8220
155469334	87740	202.1143
155858690	87741	244.3058
62688797	87746	136.7906
155854759	87749	238.0539
155282147	87754	129.4608
151831071	87759	142.8924
56135143	87766	151.1362
56133743	87768	130.2561
56129780	87770	253.6617
56136083	87775	138.1408
152101201	87779	150.3620
80003853	87780	131.7307
59724893	87781	139.3921
120018338	87782	303.5772
120019571	87783	148.4276
120019970	87786	227.4851
58122805	87787	136.3315
72861685	87788	158.9501
59724323	87792	124.7316
91692261	87796	128.5398
45361547	87798	121.5112
72862437	87799	170.9854
59805893	87801	146.0521
45337429	87802	570.4205
120020355	87810	167.6749
59811925	87813	252.0620
59807635	87815	139.6311
59721107	87816	134.4005
81639785	87820	144.5839
59812879	87824	157.2290
80005813	87828	121.8996
59808349	87829	174.1698
59720533	87831	133.0167
81633095	87834	122.6516
80005471	87835	125.0323
59811077	87836	138.8168
59808329	87837	177.6533
120019927	87838	534.9581
72863277	87839	156.6477
47731291	87843	176.5062
120020733	87846	219.1064
47705983	87849	188.1731
80004211	87852	146.5529
59810085	87854	171.3532
59720453	87855	143.2370
120020918	87856	151.7830
{010121D0-EFF4-4906-A8C7-37E2438A25CE}	87858	179.7505
120020041	87860	169.0883
86366517	87863	193.7589
86367021	87866	227.7088
82553714	87870	137.3329
86368413	87871	142.9369
91574363	87874	274.8193
86364993	87875	162.1661
83946496	87876	231.7482
122550453	87880	430.2313
32672442	87883	691.0632
91595773	87884	200.1969
91596559	87885	129.2386
91683513	87893	143.3316
91679191	87895	141.5490
120020311	87898	224.6927
69549271	87900	157.0338
91691273	87903	160.7371
69546533	87907	165.2546
47483976	87909	193.7107
69548467	87911	123.1408
47481357	87912	154.5047
47486740	87914	132.8033
69544915	87915	126.9078
82554676	87917	131.4788
37649639	87920	142.1601
151964749	87924	153.2357
69884728	87927	174.6735
69885990	87929	166.3914
74923831	87933	130.6329
74926467	87937	128.5670
74924119	87938	130.0527
76247720	87944	173.2511
155495533	87947	148.5685
157360789	87952	242.1767
157361386	87953	152.9616
157360569	87955	147.2446
157363751	87957	129.9726
70337117	87966	146.5641
130973192	87978	151.9222
143250719	87984	121.5729
145607053	87987	127.1903
156039603	87988	153.6788
143250037	87989	134.6281
117649983	87992	133.1174
159107924	87995	210.5584
137044220	87996	379.5149
117649335	87999	254.5032
144571323	88004	134.9505
144567270	88008	182.6442
123167682	88017	133.4370
90568661	88022	171.4644
109988896	88027	245.6606
109987024	88032	162.9667
109987836	88036	158.8868
121623816	88038	219.0696
154247633	88042	133.5076
154351204	88043	180.0299
154317210	88044	165.6688
150623956	88072	161.8332
48796216	88081	139.3674
43336061	88082	165.0517
44746035	88094	131.3530
43890841	88095	242.9320
74721899	88097	183.0397
91244519	88099	332.2382
91245765	88100	211.8074
123272123	88103	244.7676
86283671	88104	135.2454
121838975	88107	128.8635
86283705	88111	196.9235
121544027	88112	156.6383
105567880	88117	227.5606
86276027	88119	172.4642
114335963	88120	121.1592
123270435	88122	205.5797
126231004	88124	221.9829
121838718	88126	126.9662
105568510	88127	170.2439
86280137	88128	144.4178
121544462	88129	143.6119
114336787	88132	236.5787
121840631	88134	185.9987
126211950	88135	273.5495
86277059	88136	132.4915
121544882	88137	229.0625
126591032	88140	124.1959
105568396	88142	142.6907
86282955	88143	143.0512
121545134	88144	125.2402
105568974	88145	141.1460
121543893	88147	326.1482
106350797	88149	245.1637
80993119	88152	132.0664
80996473	88156	154.4490
80993865	88159	168.9022
80995853	88160	277.0259
90769633	88162	172.2710
106351205	88165	139.3058
80995105	88169	204.0755
90767669	88170	146.8064
106351915	88173	163.2622
106373912	88176	126.3654
81001725	88177	141.4038
132545695	88178	295.5208
88307212	88180	181.4219
149309783	88194	145.2701
107280805	88195	149.5095
107276267	88196	133.6367
92009312	88200	163.2547
49804376	88212	229.5562
70947532	88218	163.4138
105466239	88231	121.8409
50469528	88234	159.5928
36933748	88235	174.5726
105462255	88236	202.7135
36941420	88239	223.8741
50469780	88242	147.7823
107424525	88245	189.3534
77020411	88248	138.2049
45461387	88249	133.9340
77032775	88251	117.2207
77020509	88252	143.9679
62054336	88257	119.7303
149865492	88258	130.0190
150060971	88260	150.2232
142806409	88270	134.9244
142825358	88277	153.5416
150612372	88280	156.3298
150612412	88281	315.8846
150099587	88282	126.1917
150612973	88286	143.1561
103457462	88287	124.8139
149808146	88288	444.9818
150612203	88292	895.6637
152433310	88297	131.8881
106454969	88298	209.4400
106452087	88299	134.4920
152243547	88300	194.7036
106401142	88301	171.5916
151715981	88302	147.6749
151716000	88304	123.1820
141198796	88307	176.2370
151715142	88308	127.2284
135910701	88316	148.3651
129738652	88319	941.4285
135998890	88320	144.7513
136864196	88321	209.1772
136864237	88322	130.0430
123632935	88325	140.1018
151717684	88327	154.0917
123005333	88329	183.4606
141006826	88334	186.5831
136902456	88337	122.2275
40652711	88339	155.8453
141006862	88340	269.4861
120803984	88342	149.8088
141007036	88343	182.8099
136017963	88346	242.6426
123626666	88347	141.2016
87402107	88350	189.9819
132761610	88353	267.2372
123913054	88354	138.9547
127685851	88355	208.8804
123912498	88357	159.4345
135695021	88358	210.4369
136690134	88359	119.9991
136693229	88360	376.8085
136665213	88363	146.9909
135697707	88365	155.0297
127684591	88366	136.2924
136682856	88368	186.9591
136690970	88373	126.2759
4c4d21e0-0737-4b3f-81a5-53fc5ca5faf2	88385	142.3290
122373793	88390	214.3156
122364024	88391	214.0852
122189429	88397	208.7184
116097796	88404	168.9713
47727445	88411	243.1422
53544217	88414	122.2252
47723995	88416	182.9975
53542563	88418	206.8647
89365983	88422	202.0729
{F2E08DF3-F351-47B9-AB25-7AAF6D6244AB}	88423	120.9495
167100480	88424	243.8076
60452725	88432	186.9476
55488995	88434	224.4125
55493581	88439	261.0430
25941822	88442	196.3836
{CA796795-4AC5-4BE4-A213-58B972695CBA}	88445	126.8357
{F5C33D48-4739-4AE9-A142-EC9DE727BC7E}	88449	135.1120
120023027	88453	270.7000
25924420	88455	131.4561
25997698	88456	176.7058
100606470	88457	126.3428
25929184	88458	208.1224
26156438	88463	165.5247
26036124	88466	269.4356
26060616	88467	262.6804
56416559	88471	126.6079
66420027	88472	136.3791
65647855	88473	162.9394
66414635	88480	135.7374
57356499	88482	236.9866
65646649	88483	242.1589
66418973	88484	121.9093
66412443	88485	130.2406
48524764	88487	616.5605
167295447	88490	2140.4004
111726153	88492	155.8324
114539859	88494	148.9167
114542849	88497	159.3724
114540533	88499	294.1628
109944594	88500	139.7273
123147847	88502	143.9342
123397888	88507	171.5394
123397426	88508	172.6792
123148274	88509	161.7412
123397806	88512	137.3422
123147864	88516	139.6037
116542807	88522	123.2542
75473391	88528	116.7576
149425736	88530	169.4906
111859753	88531	191.5795
110736321	88535	147.2893
76154965	88538	153.2005
157143076	88543	211.9343
70330417	88545	132.4230
68838815	88546	127.4813
155642833	88558	125.4391
155636621	88561	172.3512
151870658	88563	597.3165
157067850	88566	145.9303
152094785	88574	143.2694
152518516	88576	139.5331
129225327	88579	121.4245
121860746	88583	148.0469
121864967	88584	166.3321
129225173	88588	135.3298
155417680	88589	123.5315
44361960	88590	152.9911
129224962	88595	180.1421
83975843	88597	164.1143
122382890	88599	183.7410
155408590	88600	122.6840
147104780	88609	191.9025
118254567	88611	203.2365
149759077	88612	191.7006
150436851	88622	133.1748
150436628	88623	233.5679
148709972	88624	142.0119
155399412	88625	134.5699
149285669	88627	125.1269
146646257	88632	178.8208
146646393	88633	170.7587
146646933	88635	147.9773
145333852	88636	165.8202
155396324	88637	138.6296
145330555	88639	185.2900
145334326	88640	118.8311
145333066	88641	223.7738
145334244	88642	144.6630
146646351	88643	122.2621
146646573	88644	136.6961
145332201	88645	138.1674
155396355	88646	6885.1340
152335733	88650	153.1228
152192628	88655	135.9527
150995096	88658	150.0375
152192201	88662	132.0346
150445414	88664	140.7585
124500535	88675	132.5055
167069186	88676	143.2326
87964968	88678	189.0994
167069473	88682	147.0728
124500796	88685	198.7582
114539757	88689	196.4408
131845963	88692	230.2913
132859073	88693	142.1723
132434979	88697	139.0985
133098575	88699	186.3253
131846172	88700	267.5390
132876363	88702	481.3257
133099179	88704	141.6773
135270428	88707	124.4687
87959752	88709	137.1063
165902568	88715	148.4866
115353493	88718	166.5175
92083719	88720	351.3352
99702888	88730	127.1001
73886390	88735	186.5181
152113846	88748	183.8850
80596339	88760	154.0878
152494532	88761	130.4166
155281293	88781	158.8479
90114387	88786	142.4442
155352079	88793	138.2084
62684287	88797	125.5710
152101175	88803	138.7394
38210133	88807	123.5956
49225211	88813	152.0033
56129344	88817	208.3492
41060383	88818	167.8354
40202405	88819	157.9075
56129202	88820	173.1267
34123048	88824	126.5062
120020975	88825	315.7502
80003259	88828	165.0720
47723711	88831	257.9194
59813295	88832	137.7748
59725013	88833	191.5217
120020760	88837	257.1041
59811943	88841	132.9359
45727478	88842	181.2016
45386446	88843	135.8674
34128220	88844	193.5145
34126181	88845	143.8914
59746229	88847	248.3019
167258140	88848	310.6163
45385886	88849	161.7618
45386478	88850	155.4397
107116772	88851	641.7683
59805587	88852	141.6570
59748305	88853	284.7197
59805311	88854	141.6707
47707271	88856	271.7048
34130489	88857	158.9004
59804509	88858	421.5998
59749225	88859	241.7133
120018980	88863	155.9672
59810989	88865	331.1002
47714369	88866	138.7916
47714781	88869	223.0988
120019510	88870	239.9796
59812129	88872	160.2758
45381418	88875	124.5892
47728153	88878	126.2017
81633540	88880	126.7454
120019977	88881	227.1772
59804335	88882	177.1930
80003261	88883	225.6547
45728968	88885	118.8563
120019945	88886	342.2275
120019952	88887	212.6900
120018271	88890	225.7722
81637075	88892	142.2205
45385878	88894	202.8792
72858799	88895	186.1375
80002739	88897	149.2752
59812943	88899	122.7299
45338895	88900	128.1481
45383068	88903	149.8969
dedc566c-1b5b-4e97-884a-73a4656026c9	88904	130.4024
72858841	88906	143.2155
45366153	88911	145.3011
80003377	88913	131.1473
80006845	88914	202.5522
80005917	88915	137.5437
45378594	88918	234.3296
82553424	88920	147.0726
86363793	88922	386.2062
120020061	88924	669.9295
86365207	88926	153.3773
32672614	88928	135.6285
86365669	88930	194.6196
122547426	88931	169.3645
86365757	88932	126.4423
86368707	88937	136.4682
122548984	88940	155.8747
145088121	88942	203.3888
118874843	88944	151.8588
86367381	88948	149.4307
120018703	88949	297.2541
82552134	88951	129.4876
{F439E80C-580E-4B91-BE42-21DB3F678CEC}	88952	173.8252
81638011	88953	157.6127
69545005	88955	134.6307
86444755	88957	154.6369
120018239	88962	150.8321
91684959	88964	139.0214
120020367	88965	182.4626
69545603	88967	267.0766
69544345	88968	132.2967
91678153	88970	146.2113
91684103	88977	177.2682
120019602	88978	381.7737
{2904E82D-C979-4E41-AE30-3C1E73A6AE7C}	88979	117.6895
41239679	88983	178.7384
74720833	88989	183.8622
77358822	88991	145.7102
77358622	88996	127.3088
77570003	88998	247.4943
151950305	89002	149.6464
74928713	89003	164.7668
69887684	89004	132.9381
151949289	89008	146.4937
151950351	89010	142.7665
151950278	89011	124.9137
155495494	89013	144.5290
122940803	89014	184.6838
152372247	89020	158.5924
70330187	89021	137.4363
70334915	89030	199.2155
152373231	89031	151.0929
70334007	89034	120.7901
152594660	89038	439.4483
154320361	89041	450.6516
145608759	89055	235.9902
143250224	89056	366.9740
120828605	89065	141.9592
120826120	89066	215.0622
117649749	89067	242.5836
133527701	89070	144.3105
137044717	89071	140.2096
144567476	89079	428.5255
109986504	89089	140.0253
121626471	89092	150.3282
123166557	89098	122.7083
123167335	89102	121.6869
109984156	89105	122.8774
154349340	89109	182.1470
152224708	89110	187.8777
154313388	89111	130.0483
152224932	89112	153.6826
154351455	89115	150.8588
152225341	89119	127.5222
154351166	89124	158.6583
154348940	89125	147.7135
150624658	89130	160.8848
48802994	89136	138.3204
155038272	89142	178.2893
48806160	89144	132.2280
49425312	89146	146.7297
98649246	89148	135.1612
48812422	89152	135.3786
49426782	89153	304.1310
2200725c-456f-4f7b-a253-b36dff55cd27	89159	156.3213
141196811	89162	667.6872
141197567	89163	327.3368
91246705	89165	830.7100
91241907	89168	265.7637
121545005	89173	221.5274
86283475	89176	125.9097
121838762	89179	145.4011
126590947	89182	228.5806
121544793	89184	230.8756
121545947	89185	212.0193
86278409	89187	141.7735
86283073	89188	131.0379
105567598	89189	138.6456
121837487	89192	126.4686
86273353	89198	117.9183
114335843	89201	122.1225
86283367	89203	142.5229
86278049	89204	127.3464
86281421	89206	173.2019
123271897	89207	156.5734
105568172	89209	118.7726
121837219	89214	525.9668
120018517	89216	304.7920
120018884	89217	169.8649
80996187	89220	184.8335
120019367	89223	153.7017
80996981	89227	121.8870
80999943	89235	158.7137
90767687	89236	170.3012
80993057	89237	222.0279
105954507	89238	197.1869
90767629	89239	133.4742
106351301	89242	147.3731
90767691	89245	170.3886
120018856	89250	178.3415
130995570	89251	348.9116
149309577	89258	137.8203
132542863	89263	322.1686
70955134	89275	161.5131
36912476	89281	154.0674
50158945	89282	151.7168
7b97a52c-f8b9-43e2-a7a8-44269316bda3	89285	132.8529
107434455	89295	134.7356
53871595	89314	246.9728
77033529	89315	136.7295
77015441	89316	146.0628
145050659	89331	135.9236
142806704	89332	364.8921
145050938	89334	332.6647
145061643	89336	126.4522
145081250	89341	118.5611
149808185	89344	337.2531
149808640	89346	144.2325
150569880	89351	190.2468
150569596	89352	203.9259
151716198	89358	159.8222
106401948	89359	183.5503
151716064	89360	258.5165
151716189	89361	187.6633
151717389	89362	170.5561
151717861	89363	130.6893
141033835	89366	169.5583
129967439	89367	121.3691
141033803	89368	127.8529
141033525	89369	401.9102
129731718	89373	147.1921
129733395	89375	141.2024
135908769	89377	235.4452
135908117	89378	141.3625
141008194	89383	176.9704
123010594	89384	137.1176
132761563	89386	147.2737
123020844	89390	158.9681
141007834	89391	178.0947
136679478	89396	148.4449
136675230	89398	422.9945
136676674	89401	123.6490
136664233	89402	257.1750
136672047	89403	172.3530
127683712	89404	151.2679
136683514	89405	216.2037
123913499	89406	149.7881
127684790	89410	133.0708
135693210	89413	160.0313
136675093	89417	146.9737
136664311	89419	360.2175
136693247	89420	188.1951
116122812	89422	129.6754
122950915	89423	197.0316
122976746	89424	129.2026
122946945	89425	140.6669
122365618	89430	272.3299
116102084	89431	171.4934
121942225	89433	150.5924
61761007	89439	122.5023
52844933	89454	125.1315
37099615	89456	158.2459
89363789	89458	178.3423
33529417	89462	147.3838
60460931	89463	149.5056
60464493	89464	194.8545
60460479	89466	237.1650
{e6d8b758-3394-4e9d-9ad2-1a82075714cd}	89473	155.5217
26274695	89475	185.8371
25929372	89481	257.9928
100524158	89482	207.6007
102066002	89483	166.5625
25942734	89488	123.6936
100606418	89489	189.9773
25981886	89498	146.8865
26282621	89499	171.6381
{8431A069-8C3F-4ADA-8B0B-5EDD39F47F9D}	89500	183.4553
25999876	89501	198.3832
25536012	89507	236.7268
26175344	89510	296.0799
120022761	89513	226.2880
46469271	89522	131.7675
43497540	89523	195.3168
120022526	89524	145.0486
46469677	89529	156.4276
65645233	89531	139.0442
46468493	89533	125.2092
43495355	89535	281.3428
{89F409A8-A541-46C9-A76B-F28395E0801E}	89538	124.5130
53333230	89540	125.0693
114542907	89545	124.6594
107073976	89547	144.1500
109943788	89558	141.7564
86670841	89562	175.4324
105233579	89564	135.3998
123392889	89568	160.2189
123393017	89569	145.2704
86671867	89572	122.9671
109944718	89575	164.2391
123148255	89579	157.8180
117626493	89580	154.9319
