hu4_zoneid	hu4_canopy2001_min	hu4_canopy2001_max	hu4_canopy2001_mean	hu4_canopy2001_std	hu4_damdensity_pointcount	hu4_damdensity_pointsperha	hu4_damdensity_pointspersqkm	hu4_nlcd1992_ha_0	hu4_nlcd1992_pct_0	hu4_nlcd1992_ha_11	hu4_nlcd1992_pct_11	hu4_nlcd1992_ha_21	hu4_nlcd1992_pct_21	hu4_nlcd1992_ha_22	hu4_nlcd1992_pct_22	hu4_nlcd1992_ha_23	hu4_nlcd1992_pct_23	hu4_nlcd1992_ha_31	hu4_nlcd1992_pct_31	hu4_nlcd1992_ha_32	hu4_nlcd1992_pct_32	hu4_nlcd1992_ha_33	hu4_nlcd1992_pct_33	hu4_nlcd1992_ha_41	hu4_nlcd1992_pct_41	hu4_nlcd1992_ha_42	hu4_nlcd1992_pct_42	hu4_nlcd1992_ha_43	hu4_nlcd1992_pct_43	hu4_nlcd1992_ha_51	hu4_nlcd1992_pct_51	hu4_nlcd1992_ha_61	hu4_nlcd1992_pct_61	hu4_nlcd1992_ha_71	hu4_nlcd1992_pct_71	hu4_nlcd1992_ha_81	hu4_nlcd1992_pct_81	hu4_nlcd1992_ha_82	hu4_nlcd1992_pct_82	hu4_nlcd1992_ha_83	hu4_nlcd1992_pct_83	hu4_nlcd1992_ha_85	hu4_nlcd1992_pct_85	hu4_nlcd1992_ha_91	hu4_nlcd1992_pct_91	hu4_nlcd1992_ha_92	hu4_nlcd1992_pct_92	hu4_nlcd2001_ha_0	hu4_nlcd2001_pct_0	hu4_nlcd2001_ha_11	hu4_nlcd2001_pct_11	hu4_nlcd2001_ha_21	hu4_nlcd2001_pct_21	hu4_nlcd2001_ha_22	hu4_nlcd2001_pct_22	hu4_nlcd2001_ha_23	hu4_nlcd2001_pct_23	hu4_nlcd2001_ha_24	hu4_nlcd2001_pct_24	hu4_nlcd2001_ha_31	hu4_nlcd2001_pct_31	hu4_nlcd2001_ha_41	hu4_nlcd2001_pct_41	hu4_nlcd2001_ha_42	hu4_nlcd2001_pct_42	hu4_nlcd2001_ha_43	hu4_nlcd2001_pct_43	hu4_nlcd2001_ha_52	hu4_nlcd2001_pct_52	hu4_nlcd2001_ha_71	hu4_nlcd2001_pct_71	hu4_nlcd2001_ha_81	hu4_nlcd2001_pct_81	hu4_nlcd2001_ha_82	hu4_nlcd2001_pct_82	hu4_nlcd2001_ha_90	hu4_nlcd2001_pct_90	hu4_nlcd2001_ha_95	hu4_nlcd2001_pct_95	hu4_nlcd2006_ha_0	hu4_nlcd2006_pct_0	hu4_nlcd2006_ha_11	hu4_nlcd2006_pct_11	hu4_nlcd2006_ha_21	hu4_nlcd2006_pct_21	hu4_nlcd2006_ha_22	hu4_nlcd2006_pct_22	hu4_nlcd2006_ha_23	hu4_nlcd2006_pct_23	hu4_nlcd2006_ha_24	hu4_nlcd2006_pct_24	hu4_nlcd2006_ha_31	hu4_nlcd2006_pct_31	hu4_nlcd2006_ha_41	hu4_nlcd2006_pct_41	hu4_nlcd2006_ha_42	hu4_nlcd2006_pct_42	hu4_nlcd2006_ha_43	hu4_nlcd2006_pct_43	hu4_nlcd2006_ha_52	hu4_nlcd2006_pct_52	hu4_nlcd2006_ha_71	hu4_nlcd2006_pct_71	hu4_nlcd2006_ha_81	hu4_nlcd2006_pct_81	hu4_nlcd2006_ha_82	hu4_nlcd2006_pct_82	hu4_nlcd2006_ha_90	hu4_nlcd2006_pct_90	hu4_nlcd2006_ha_95	hu4_nlcd2006_pct_95	hu4_nlcd2011_ha_0	hu4_nlcd2011_pct_0	hu4_nlcd2011_ha_11	hu4_nlcd2011_pct_11	hu4_nlcd2011_ha_21	hu4_nlcd2011_pct_21	hu4_nlcd2011_ha_22	hu4_nlcd2011_pct_22	hu4_nlcd2011_ha_23	hu4_nlcd2011_pct_23	hu4_nlcd2011_ha_24	hu4_nlcd2011_pct_24	hu4_nlcd2011_ha_31	hu4_nlcd2011_pct_31	hu4_nlcd2011_ha_41	hu4_nlcd2011_pct_41	hu4_nlcd2011_ha_42	hu4_nlcd2011_pct_42	hu4_nlcd2011_ha_43	hu4_nlcd2011_pct_43	hu4_nlcd2011_ha_52	hu4_nlcd2011_pct_52	hu4_nlcd2011_ha_71	hu4_nlcd2011_pct_71	hu4_nlcd2011_ha_81	hu4_nlcd2011_pct_81	hu4_nlcd2011_ha_82	hu4_nlcd2011_pct_82	hu4_nlcd2011_ha_90	hu4_nlcd2011_pct_90	hu4_nlcd2011_ha_95	hu4_nlcd2011_pct_95	hu4_roaddensity_sum_lengthm	hu4_roaddensity_density_mperha	hu4_slope_min	hu4_slope_max	hu4_slope_mean	hu4_slope_std	hu4_tri_min	hu4_tri_max	hu4_tri_mean	hu4_tri_std
HU4_25	0	100	33.1834	37.4976	176	0.0023	0.0034	0.0000	0.0000	446997.3300	8.5818	76602.4200	1.4707	34015.6800	0.6531	39519.3600	0.7587	57.8700	0.0011	12665.5200	0.2432	22226.0400	0.4267	1208667.7800	23.2050	146578.8600	2.8141	124872.0300	2.3974	36400.4100	0.6988	0.0000	0.0000	396.9900	0.0076	870893.1000	16.7201	947144.4300	18.1840	107990.1900	2.0733	31804.5600	0.6106	614543.7600	11.7985	487282.5000	9.3552	0.0000	0.0000	432096.1200	8.2957	190719.5400	3.6616	97707.0600	1.8759	42683.1300	0.8195	19694.5200	0.3781	4191.6600	0.0805	1277491.0500	24.5263	170050.1400	3.2648	71776.8000	1.3780	129484.8000	2.4860	113567.1300	2.1804	674196.3000	12.9438	1110776.5800	21.3256	481656.6000	9.2472	392567.4000	7.5368	0.0000	0.0000	433362.6000	8.3200	195489.3600	3.7532	102056.7600	1.9594	46700.4600	0.8966	20947.2300	0.4022	5906.4300	0.1134	1268327.1600	24.3504	163434.9600	3.1378	70271.8200	1.3491	133454.9700	2.5622	118689.9300	2.2787	669619.0800	12.8559	1102966.0200	21.1756	481494.0600	9.2441	395937.9900	7.6015	0.0000	0.0000	446212.1700	8.5667	228217.5000	4.3815	103711.3200	1.9911	57103.4700	1.0963	20764.8000	0.3987	6880.8600	0.1321	1244544.8400	23.8938	156847.7700	3.0113	66121.9200	1.2695	136289.5200	2.6166	124528.9500	2.3908	665746.5600	12.7815	1088502.3900	20.8979	469937.0700	9.0222	393249.6900	7.5499	112065157.6390	21.5152	0.0000	62.9924	1.5626	2.3455	0.0000	17.7423	0.2190	0.3275
HU4_26	0	100	63.8910	33.5602	33	0.5483	0.0011	1889.1000	0.0646	334613.9700	11.4349	1659.3300	0.0567	494.1900	0.0169	8477.8200	0.2897	174.9600	0.0060	6180.0300	0.2112	32654.7000	1.1159	486013.2300	16.6087	311220.9000	10.6355	357107.5800	12.2036	52345.4400	1.7888	0.0000	0.0000	455.3100	0.0156	67772.0700	2.3160	47493.9900	1.6230	12110.1300	0.4138	847.8000	0.0290	1107633.8700	37.8516	97112.9700	3.3187	194.4900	0.0066	332382.6900	11.3586	31516.7400	1.0770	5325.0300	0.1820	911.9700	0.0312	375.3000	0.0128	5128.8300	0.1753	391953.6000	13.3944	242011.0800	8.2703	324958.8600	11.1049	100022.6700	3.4181	18384.4800	0.6283	41767.6500	1.4273	32815.5300	1.1214	1166845.9500	39.8750	231662.5200	7.9167	194.4900	0.0066	331634.6100	11.3331	31593.9600	1.0797	5334.8400	0.1823	923.0400	0.0315	376.0200	0.0128	6465.7800	0.2210	388766.9700	13.2855	240337.8900	8.2132	320491.8900	10.9523	99143.8200	3.3881	19696.5000	0.6731	41738.2200	1.4263	34223.4000	1.1695	1165295.7900	39.8221	240040.1700	8.2030	194.4900	0.0066	331111.2600	11.3152	32681.2500	1.1168	7065.0900	0.2414	2483.7300	0.0849	559.7100	0.0191	6082.6500	0.2079	374505.7500	12.7981	227912.5800	7.7885	297317.3400	10.1603	133025.4000	4.5459	41962.3200	1.4340	41033.1600	1.4022	34129.3500	1.1663	1146393.3600	39.1761	249799.9500	8.5365	19611137.3365	6.7018	0.0000	85.5161	1.7697	3.0119	0.0000	95.5793	0.2504	0.4149
HU4_27	0	100	47.9957	42.1913	181	0.0000	0.0073	0.0000	0.0000	90018.6300	3.6440	6123.0600	0.2479	1214.9100	0.0492	7487.1900	0.3031	0.0000	0.0000	342.0000	0.0138	2930.4900	0.1186	919721.5200	37.2312	87687.9900	3.5497	180523.1700	7.3077	0.0000	0.0000	0.0000	0.0000	8207.3700	0.3322	429009.5700	17.3667	429314.3100	17.3790	0.0000	0.0000	4431.4200	0.1794	233518.5000	9.4530	69769.3500	2.8243	0.0000	0.0000	100160.8200	4.0546	92141.4600	3.7300	18838.3500	0.7626	3507.3000	0.1420	1496.4300	0.0606	87.4800	0.0035	958454.0100	38.7991	55687.7700	2.2543	103644.7200	4.1956	38235.8700	1.5478	23704.7400	0.9596	172166.7600	6.9695	479452.8600	19.4087	359457.7500	14.5512	63263.1600	2.5610	0.0000	0.0000	99477.0000	4.0269	93037.3200	3.7662	19829.1600	0.8027	4092.2100	0.1657	1629.5400	0.0660	231.8400	0.0094	953910.6300	38.6152	55376.8200	2.2417	102637.9800	4.1549	41345.5500	1.6737	25255.1700	1.0224	171416.9700	6.9391	478993.8600	19.3901	358966.8000	14.5313	64098.6300	2.5948	0.0000	0.0000	100015.8300	4.0487	97119.9900	3.9315	18353.2500	0.7430	5477.0400	0.2217	1892.7900	0.0766	369.9900	0.0150	938789.3700	38.0031	55104.8400	2.2307	100590.3000	4.0720	52884.0000	2.1408	30622.3200	1.2396	171109.8000	6.9267	475730.4600	19.2580	356995.9800	14.4515	65243.5200	2.6411	39179245.7405	15.8601	0.0000	58.5074	2.6653	3.6616	0.0000	13.1450	0.3690	0.5136
HU4_28	0	100	71.1718	29.4397	60	0.0096	0.0025	0.0000	0.0000	78095.4300	3.2968	7278.2100	0.3073	3845.8800	0.1624	14383.4400	0.6072	682.5600	0.0288	18985.2300	0.8015	18925.2900	0.7989	904572.5400	38.1868	246363.0300	10.4003	322690.8600	13.6225	5772.7800	0.2437	0.0000	0.0000	7072.8300	0.2986	107007.2100	4.5173	88207.6500	3.7237	975.1500	0.0412	4197.5100	0.1772	499134.6900	21.0711	40619.7000	1.7148	38.5200	0.0016	81384.7500	3.4357	65343.7800	2.7585	18021.2400	0.7608	4854.6900	0.2049	1692.3600	0.0714	10647.5400	0.4495	708391.8000	29.9050	247778.6400	10.4600	309760.5600	13.0766	142469.9100	6.0144	8795.8800	0.3713	80005.5900	3.3775	14388.5700	0.6074	622743.3000	26.2893	52492.8600	2.2160	38.5200	0.0016	80821.5300	3.4119	65564.8200	2.7678	18206.4600	0.7686	4996.8000	0.2109	1766.3400	0.0746	11673.2700	0.4928	701229.1500	29.6026	244567.4400	10.3245	304598.7000	12.8587	145452.9600	6.1403	16851.6000	0.7114	80044.3800	3.3791	14455.6200	0.6102	622904.3100	26.2961	55638.0900	2.3488	38.5200	0.0016	80454.2400	3.3964	67867.1100	2.8650	13072.4100	0.5519	7878.2400	0.3326	2658.7800	0.1122	12596.9400	0.5318	697939.8300	29.4637	236703.6900	9.9925	292951.1700	12.3670	158514.3000	6.6917	28690.7400	1.2112	80892.0000	3.4149	14048.4600	0.5931	614051.4600	25.9224	60452.1000	2.5520	32345543.0769	13.6547	0.0000	70.7355	2.5875	3.5649	0.0000	22.2768	0.3585	0.5028
HU4_29	0	100	50.0185	40.9381	112	0.0002	0.0056	0.0000	0.0000	74648.0700	3.7336	6025.1400	0.3013	1253.2500	0.0627	6424.2900	0.3213	0.0000	0.0000	633.7800	0.0317	16717.5900	0.8361	752024.3400	37.6128	70596.1800	3.5309	94807.4400	4.7418	1414.2600	0.0707	0.0000	0.0000	7279.5600	0.3641	328426.0200	16.4264	320356.6200	16.0228	2816.1900	0.1409	4806.1800	0.2404	206254.6200	10.3159	104898.9600	5.2466	0.0000	0.0000	80482.3200	4.0254	73275.2100	3.6649	21090.1500	1.0548	5392.3500	0.2697	1757.7900	0.0879	152.7300	0.0076	739915.5600	37.0072	67598.7300	3.3810	79079.9400	3.9552	54407.0700	2.7212	35567.8200	1.7789	296291.6100	14.8192	192926.4300	9.6493	231306.0300	11.5689	120138.7500	6.0088	0.0000	0.0000	79620.3900	3.9822	74211.8400	3.7117	21680.1000	1.0843	5793.1200	0.2897	1875.3300	0.0938	270.8100	0.0135	733647.6900	36.6937	65941.1100	3.2981	76296.2400	3.8160	55610.0100	2.7814	38545.8300	1.9279	295814.1600	14.7953	192905.3700	9.6482	230059.7100	11.5065	127110.7800	6.3575	0.0000	0.0000	81462.8700	4.0744	93534.8400	4.6782	13854.6000	0.6929	6232.5000	0.3117	1975.6800	0.0988	717.4800	0.0359	714028.6800	35.7125	64980.8100	3.2500	73594.0800	3.6808	68124.6000	3.4073	49660.0200	2.4838	290728.4400	14.5409	189787.5900	9.4923	229304.9700	11.4688	121395.3300	6.0716	37813902.6197	18.9128	0.0000	63.7802	2.1001	2.7655	0.0000	16.8441	0.2941	0.3845
HU4_3	0	100	45.7014	40.4579	120	0.0001	0.0060	123.3900	0.0062	686954.5200	34.4829	10401.0300	0.5221	627.2100	0.0315	5499.7200	0.2761	2055.4200	0.1032	242.6400	0.0122	21771.4500	1.0929	202668.1200	10.1733	442179.3600	22.1960	454299.2100	22.8044	16803.9900	0.8435	198.6300	0.0100	0.0000	0.0000	11604.2400	0.5825	26224.2000	1.3164	3.4200	0.0002	6104.1600	0.3064	83389.8600	4.1859	21009.4200	1.0546	111.1500	0.0056	649168.7400	32.5862	33384.3300	1.6758	18164.2500	0.9118	4905.3600	0.2462	1098.5400	0.0551	14889.4200	0.7474	204514.1100	10.2659	346543.4700	17.3954	420339.3300	21.0997	61997.6700	3.1121	15009.6600	0.7534	20519.9100	1.0300	20843.0100	1.0463	135506.4300	6.8020	45164.6100	2.2671	111.1500	0.0056	648955.1700	32.5755	33697.6200	1.6915	18271.7100	0.9172	4943.0700	0.2481	1112.2200	0.0558	15747.6600	0.7905	202489.9200	10.1643	339875.1000	17.0606	416314.9800	20.8977	69076.7100	3.4674	19116.7200	0.9596	20474.2800	1.0277	21161.4300	1.0622	136211.9400	6.8374	44600.3100	2.2388	111.1500	0.0056	651288.9600	32.6926	32398.1100	1.6263	18409.0500	0.9241	5961.5100	0.2992	1416.5100	0.0711	15890.5800	0.7977	194775.9300	9.7771	311555.9700	15.6391	388866.0600	19.5198	83965.8600	4.2148	22675.2300	1.1382	19612.0800	0.9845	20586.3300	1.0334	179332.4700	9.0019	45314.1900	2.2746	24078903.7556	12.0869	0.0000	73.6751	3.2410	3.7935	0.0000	27.0792	0.4519	0.5342
HU4_30	0	100	48.4525	36.7899	122	0.0008	0.0042	0.0000	0.0000	124248.6900	4.2653	15714.2700	0.5395	5530.2300	0.1898	10670.2200	0.3663	5075.9100	0.1743	2044.0800	0.0702	11156.2200	0.3830	1031679.1800	35.4164	327268.7100	11.2348	170907.2100	5.8671	2361.6000	0.0811	116.1900	0.0040	170612.0100	5.8569	152327.7000	5.2292	328260.9600	11.2688	2132.1000	0.0732	6834.5100	0.2346	453320.4600	15.5620	92736.9000	3.1836	0.0000	0.0000	115065.7200	3.9501	129554.4600	4.4475	63578.7900	2.1826	11053.4400	0.3795	3765.6000	0.1293	14040.9000	0.4820	956316.2400	32.8293	264088.3500	9.0659	99794.3400	3.4258	69355.4400	2.3809	228753.0000	7.8528	102168.9000	3.5073	278834.9400	9.5721	477445.9500	16.3902	99181.0800	3.4048	0.0000	0.0000	114739.4700	3.9389	130042.0800	4.4642	63976.6800	2.1962	11216.0700	0.3850	3888.4500	0.1335	14177.3400	0.4867	953122.1400	32.7196	257864.9400	8.8522	98602.6500	3.3849	73340.2800	2.5177	233031.2400	7.9997	102382.9200	3.5147	280162.3500	9.6177	476857.9800	16.3700	99592.5600	3.4189	0.0000	0.0000	115638.9300	3.9698	129992.2200	4.4625	62085.2400	2.1313	13623.7500	0.4677	4518.2700	0.1551	14739.1200	0.5060	944696.5200	32.4304	247840.4700	8.5081	96190.3800	3.3021	95989.5000	3.2952	232290.0900	7.9743	101703.6900	3.4914	277812.6300	9.5370	474980.6700	16.3056	100895.6700	3.4636	63144762.2779	21.6768	0.0000	79.9864	2.3271	3.3245	0.0000	48.5065	0.3238	0.4669
HU4_31	0	100	53.4541	33.7242	83	0.0005	0.0045	314.1000	0.0172	100500.2100	5.4911	1295.1900	0.0708	2123.5500	0.1160	8939.2500	0.4884	101.4300	0.0055	3945.5100	0.2156	14872.8600	0.8126	546102.8100	29.8376	207501.2100	11.3373	181545.2100	9.9191	0.0000	0.0000	0.0000	0.0000	89800.1100	4.9064	75826.9800	4.1430	96447.0600	5.2696	0.0000	0.0000	2413.2600	0.1319	463015.7100	25.2979	35507.6100	1.9400	82.8000	0.0045	89434.3500	4.8865	78911.9100	4.3115	32436.5400	1.7722	4949.3700	0.2704	1534.5000	0.0838	6815.9700	0.3724	499956.3000	27.3163	268047.8100	14.6454	86208.3900	4.7102	42830.7300	2.3402	130450.8600	7.1275	62585.4600	3.4195	67676.9400	3.6977	417401.3700	22.8057	40928.7600	2.2362	82.8000	0.0045	90035.6400	4.9193	79098.8400	4.3217	32531.7600	1.7774	4984.2900	0.2723	1548.4500	0.0846	6800.4900	0.3716	498911.8500	27.2592	260581.9500	14.2375	85501.3500	4.6716	45119.9700	2.4652	137250.5400	7.4990	62559.6300	3.4181	67839.4800	3.7066	416475.8100	22.7551	40929.2100	2.2363	82.8000	0.0045	89330.0400	4.8808	80493.4800	4.3979	31537.1700	1.7231	5504.5800	0.3008	1644.1200	0.0898	6699.6000	0.3660	485668.4400	26.5356	245751.7500	13.4272	81656.1900	4.4615	95087.3400	5.1953	112791.7800	6.1626	64028.7900	3.4984	71200.5300	3.8902	416286.4500	22.7448	42489.0000	2.3215	34902592.3002	19.0698	0.0000	71.6481	1.9730	2.8440	0.0000	26.2027	0.2732	0.3954
HU4_32	0	100	45.0707	40.5972	247	0.0003	0.0051	0.0000	0.0000	164228.2200	3.3882	29513.2500	0.6089	12627.6300	0.2605	27106.2900	0.5592	947.2500	0.0195	6667.8300	0.1376	9947.0700	0.2052	1345212.0900	27.7532	233724.8700	4.8220	300131.3700	6.1920	25.7400	0.0005	15.2100	0.0003	63779.3100	1.3158	610851.8700	12.6026	1033374.5100	21.3197	308.3400	0.0064	13768.4700	0.2841	852568.5600	17.5894	142249.0500	2.9348	0.0000	0.0000	160820.4600	3.3179	170598.9600	3.5196	94040.7300	1.9402	24062.8500	0.4964	10964.6100	0.2262	9730.9800	0.2008	1241047.1700	25.6042	173981.7000	3.5894	239518.0800	4.9415	32934.8700	0.6795	54600.9300	1.1265	470521.7100	9.7074	896483.1600	18.4955	1124771.6700	23.2053	142969.0500	2.9496	0.0000	0.0000	160718.1300	3.3158	175905.4500	3.6291	97414.5600	2.0098	26583.3900	0.5484	11454.6600	0.2363	10775.8800	0.2223	1233112.1400	25.4405	169252.3800	3.4919	235393.8300	4.8564	36177.5700	0.7464	67745.2500	1.3977	467600.9400	9.6471	888526.2600	18.3313	1121320.4400	23.1341	145066.0500	2.9929	0.0000	0.0000	161436.6900	3.3306	181700.8200	3.7487	94584.5100	1.9514	31116.8700	0.6420	10403.6400	0.2146	12678.9300	0.2616	1209877.7400	24.9611	162680.3100	3.3563	229086.4500	4.7263	65175.2100	1.3446	72432.6300	1.4944	465349.5900	9.6007	883998.7200	18.2379	1109234.1600	22.8847	157290.6600	3.2451	87258993.6434	18.0025	0.0000	67.0978	1.9586	2.6801	0.0000	19.0745	0.2706	0.3719
HU4_33	0	100	38.7489	40.8024	240	0.0000	0.0078	0.0000	0.0000	102398.0400	3.3131	11537.0100	0.3733	5163.4800	0.1671	17407.3500	0.5632	478.4400	0.0155	1315.9800	0.0426	9453.0600	0.3059	1125534.3300	36.4169	119730.5100	3.8739	168529.7700	5.4528	0.0000	0.0000	1.8900	0.0001	11323.7100	0.3664	686323.4400	22.2062	530438.0400	17.1624	73.9800	0.0024	6355.7100	0.2056	223924.7700	7.2451	70700.3100	2.2875	0.0000	0.0000	108996.3000	3.5266	129267.8100	4.1825	39956.0400	1.2928	7155.0900	0.2315	2968.7400	0.0961	654.8400	0.0212	1038894.3000	33.6137	77846.1300	2.5187	135215.9100	4.3749	27220.7700	0.8807	50440.9500	1.6320	218802.3300	7.0794	835637.8500	27.0373	324892.8900	10.5120	92739.8700	3.0006	0.0000	0.0000	107565.9300	3.4803	130020.3900	4.2068	40875.3000	1.3225	7706.3400	0.2493	3109.5000	0.1006	1074.5100	0.0348	1033487.0100	33.4387	76716.7200	2.4822	132894.4500	4.2998	29086.9200	0.9411	56748.6000	1.8361	218513.1600	7.0700	834540.2100	27.0017	323167.9500	10.4562	95182.8300	3.0797	0.0000	0.0000	108304.5600	3.5042	131996.9700	4.2708	41769.1800	1.3515	10832.4000	0.3505	3747.9600	0.1213	1204.0200	0.0390	1026177.3900	33.2022	76665.4200	2.4805	130830.9300	4.2331	36825.5700	1.1915	57672.9000	1.8660	217860.5700	7.0489	829048.8600	26.8241	321751.3500	10.4103	96001.7400	3.1062	51326824.2186	16.6069	0.0000	65.5954	3.8306	5.4909	0.0000	21.2212	0.5334	0.7782
HU4_34	0	100	6.4594	21.2588	125	0.0006	0.0044	0.0000	0.0000	39588.5700	1.4001	33616.4400	1.1889	25434.8100	0.8995	18866.1600	0.6672	121.0500	0.0043	833.4000	0.0295	0.0000	0.0000	224288.7300	7.9322	8133.4800	0.2876	3643.8300	0.1289	0.0000	0.0000	82.2600	0.0029	10379.6100	0.3671	765675.9900	27.0788	1603226.7000	56.6995	1680.4800	0.0594	22591.6200	0.7990	45180.4500	1.5978	24241.7700	0.8573	0.0000	0.0000	44345.3400	1.5683	120175.5600	4.2501	115698.0600	4.0918	29342.4300	1.0377	10354.5000	0.3662	1774.2600	0.0627	220028.2200	7.7815	2665.8000	0.0943	3035.0700	0.1073	8147.4300	0.2881	16201.9800	0.5730	389098.2600	13.7608	1747817.5500	61.8131	49491.0000	1.7503	69409.8900	2.4547	0.0000	0.0000	44731.7100	1.5820	125445.1500	4.4365	120156.8400	4.2495	32267.5200	1.1412	11196.1800	0.3960	2266.1100	0.0801	218565.6300	7.7298	2666.2500	0.0943	3035.7000	0.1074	8097.4800	0.2864	15979.5000	0.5651	386589.0600	13.6721	1737540.5400	61.4496	49431.4200	1.7482	69616.2600	2.4620	0.0000	0.0000	44743.6800	1.5824	128418.3000	4.5416	123708.9600	4.3751	36648.6300	1.2961	12803.1300	0.4528	3927.0600	0.1389	217628.1900	7.6966	3001.3200	0.1061	3005.3700	0.1063	8766.6300	0.3100	14744.9700	0.5215	383324.4900	13.5566	1727425.7100	61.0919	49121.0100	1.7372	70317.9000	2.4869	65778259.7283	23.2630	0.0000	84.7809	2.3564	2.7452	0.0000	92.4410	0.3247	0.3795
HU4_35	0	100	19.1857	33.5130	44	0.0000	0.0085	0.0000	0.0000	7837.4700	1.5227	37514.9700	7.2884	44169.6600	8.5812	25314.3000	4.9180	1047.0600	0.2034	645.0300	0.1253	42.4800	0.0083	81097.9200	15.7556	16808.1300	3.2655	2092.6800	0.4066	424.1700	0.0824	0.0000	0.0000	12809.5200	2.4886	89710.7400	17.4289	153098.6400	29.7438	698.8500	0.1358	15930.9000	3.0950	20309.4900	3.9457	5172.3900	1.0049	0.0000	0.0000	5340.9600	1.0376	37679.3100	7.3203	73194.3000	14.2201	40078.8900	7.7865	18724.0500	3.6377	1312.3800	0.2550	65241.1800	12.6750	1836.7200	0.3568	1827.9000	0.3551	8717.9400	1.6937	18437.6700	3.5820	51357.7800	9.9777	137143.1700	26.6440	45939.2400	8.9250	7892.9100	1.5334	0.0000	0.0000	5322.3300	1.0340	40862.7000	7.9388	75399.4800	14.6485	41653.1700	8.0923	19334.7900	3.7563	1682.0100	0.3268	64080.5400	12.4495	1836.1800	0.3567	1778.6700	0.3456	8395.8300	1.6311	17382.1500	3.3770	50404.5000	9.7925	133161.5700	25.8705	45520.2000	8.8436	7910.2800	1.5368	0.0000	0.0000	5216.9400	1.0135	43266.1500	8.4057	74400.4800	14.4544	44798.3100	8.7034	19540.1700	3.7962	2819.6100	0.5478	63788.1300	12.3927	1851.3000	0.3597	1714.3200	0.3331	7362.3600	1.4303	16712.8200	3.2469	49845.7800	9.6840	130497.4800	25.3529	44970.6600	8.7368	7939.8900	1.5426	26520191.3961	51.5233	0.0000	73.3428	2.0548	2.7460	0.0000	27.0566	0.2954	0.3982
HU4_36	0	100	9.0044	23.8622	153	0.0002	0.0054	0.0000	0.0000	49630.3200	1.7531	107144.9100	3.7847	140064.9300	4.9476	72270.2700	2.5528	589.7700	0.0208	3967.2000	0.1401	62.8200	0.0022	237886.2000	8.4030	25091.1000	0.8863	1469.8800	0.0519	800.1000	0.0283	547.8300	0.0194	47312.3700	1.6712	307054.8000	10.8463	1709581.1400	60.3884	2530.2600	0.0894	61240.4100	2.1632	48269.8800	1.7051	15461.8200	0.5462	0.0000	0.0000	44516.2500	1.5725	167195.4300	5.9059	311695.8300	11.0102	121018.8600	4.2748	54969.6600	1.9417	2730.9600	0.0965	206750.1600	7.3031	3162.1500	0.1117	13661.8200	0.4826	11326.9500	0.4001	58827.6900	2.0780	112294.4400	3.9666	1641852.0000	57.9960	66932.2800	2.3643	14041.5300	0.4960	0.0000	0.0000	45032.9400	1.5907	184374.7200	6.5128	322239.6900	11.3826	128287.4400	4.5316	58454.6400	2.0648	6196.3200	0.2189	202311.9900	7.1464	3189.4200	0.1127	12955.5900	0.4576	11603.9700	0.4099	55844.4600	1.9726	106694.2800	3.7688	1613864.9700	57.0074	65382.3900	2.3095	14543.1900	0.5137	0.0000	0.0000	45287.5500	1.5997	179713.9800	6.3481	328550.3100	11.6055	138904.6500	4.9066	61885.4400	2.1860	7810.9200	0.2759	202059.6300	7.1375	3229.4700	0.1141	12459.4200	0.4401	9699.3000	0.3426	54231.8400	1.9157	104523.0300	3.6921	1602982.7100	56.6230	64737.3600	2.2868	14900.4000	0.5263	124507765.2350	43.9805	0.0000	76.0304	1.1228	1.7275	0.0000	31.1568	0.1577	0.2438
HU4_37	0	100	21.7010	34.6505	203	0.0001	0.0061	0.0000	0.0000	67698.5400	2.0217	76585.4100	2.2870	16957.2600	0.5064	41601.5100	1.2423	766.8000	0.0229	1318.4100	0.0394	2155.4100	0.0644	659014.2000	19.6799	41512.8600	1.2397	9230.5800	0.2756	234.7200	0.0070	68.2200	0.0020	7093.6200	0.2118	684045.2700	20.4274	1517269.6800	45.3096	357.7500	0.0107	19283.9400	0.5759	177316.2900	5.2951	26160.3000	0.7812	0.0000	0.0000	63212.6700	1.8877	239654.0700	7.1567	176983.1100	5.2852	48343.5900	1.4437	22057.2000	0.6587	10818.6300	0.3231	483093.6300	14.4264	25819.2000	0.7710	17051.4000	0.5092	9536.1300	0.2848	37217.0700	1.1114	470595.5100	14.0532	1334821.6800	39.8612	395930.7000	11.8235	13536.1800	0.4042	0.0000	0.0000	63422.2800	1.8940	241523.8200	7.2125	179244.9900	5.3527	50156.0100	1.4978	23059.6200	0.6886	10789.5600	0.3222	480768.1200	14.3570	25639.7400	0.7657	16934.4000	0.5057	9570.7800	0.2858	37235.9700	1.1120	470059.2900	14.0372	1331547.0300	39.7634	395136.4500	11.7998	13582.7100	0.4056	0.0000	0.0000	64876.0500	1.9374	223798.2300	6.6832	174703.1400	5.2171	57086.3700	1.7047	25394.5800	0.7583	12382.0200	0.3698	483846.3000	14.4489	25556.7600	0.7632	17192.0700	0.5134	9944.4600	0.2970	38219.5800	1.1413	474876.6300	14.1810	1332326.3400	39.7867	394759.7100	11.7885	13708.5300	0.4094	90397097.8990	26.9949	0.0000	52.9186	1.7750	2.2719	0.0000	10.8203	0.2509	0.3168
