edu_zoneid	edu_baseflowindex_min	edu_baseflowindex_max	edu_baseflowindex_mean	edu_baseflowindex_std	edu_dep_no3_1985_min	edu_dep_no3_1985_max	edu_dep_no3_1985_mean	edu_dep_no3_1985_std	edu_dep_no3_1990_min	edu_dep_no3_1990_max	edu_dep_no3_1990_mean	edu_dep_no3_1990_std	edu_dep_no3_1995_min	edu_dep_no3_1995_max	edu_dep_no3_1995_mean	edu_dep_no3_1995_std	edu_dep_no3_2000_min	edu_dep_no3_2000_max	edu_dep_no3_2000_mean	edu_dep_no3_2000_std	edu_dep_no3_2005_min	edu_dep_no3_2005_max	edu_dep_no3_2005_mean	edu_dep_no3_2005_std	edu_dep_no3_2010_min	edu_dep_no3_2010_max	edu_dep_no3_2010_mean	edu_dep_no3_2010_std	edu_dep_so4_1985_min	edu_dep_so4_1985_max	edu_dep_so4_1985_mean	edu_dep_so4_1985_std	edu_dep_so4_1990_min	edu_dep_so4_1990_max	edu_dep_so4_1990_mean	edu_dep_so4_1990_std	edu_dep_so4_1995_min	edu_dep_so4_1995_max	edu_dep_so4_1995_mean	edu_dep_so4_1995_std	edu_dep_so4_2000_min	edu_dep_so4_2000_max	edu_dep_so4_2000_mean	edu_dep_so4_2000_std	edu_dep_so4_2005_min	edu_dep_so4_2005_max	edu_dep_so4_2005_mean	edu_dep_so4_2005_std	edu_dep_so4_2010_min	edu_dep_so4_2010_max	edu_dep_so4_2010_mean	edu_dep_so4_2010_std	edu_dep_totaln_1985_min	edu_dep_totaln_1985_max	edu_dep_totaln_1985_mean	edu_dep_totaln_1985_std	edu_dep_totaln_1990_min	edu_dep_totaln_1990_max	edu_dep_totaln_1990_mean	edu_dep_totaln_1990_std	edu_dep_totaln_1995_min	edu_dep_totaln_1995_max	edu_dep_totaln_1995_mean	edu_dep_totaln_1995_std	edu_dep_totaln_2000_min	edu_dep_totaln_2000_max	edu_dep_totaln_2000_mean	edu_dep_totaln_2000_std	edu_dep_totaln_2005_min	edu_dep_totaln_2005_max	edu_dep_totaln_2005_mean	edu_dep_totaln_2005_std	edu_dep_totaln_2010_min	edu_dep_totaln_2010_max	edu_dep_totaln_2010_mean	edu_dep_totaln_2010_std	edu_groundwaterrecharge_min	edu_groundwaterrecharge_max	edu_groundwaterrecharge_mean	edu_groundwaterrecharge_std	edu_prism_ppt_30yr_normal_800mm2_annual_min	edu_prism_ppt_30yr_normal_800mm2_annual_max	edu_prism_ppt_30yr_normal_800mm2_annual_mean	edu_prism_ppt_30yr_normal_800mm2_annual_std	edu_prism_tmax_30yr_normal_800mm2_annual_min	edu_prism_tmax_30yr_normal_800mm2_annual_max	edu_prism_tmax_30yr_normal_800mm2_annual_mean	edu_prism_tmax_30yr_normal_800mm2_annual_std	edu_prism_tmean_30yr_normal_800mm2_annual_min	edu_prism_tmean_30yr_normal_800mm2_annual_max	edu_prism_tmean_30yr_normal_800mm2_annual_mean	edu_prism_tmean_30yr_normal_800mm2_annual_std	edu_prism_tmin_30yr_normal_800mm2_annual_min	edu_prism_tmin_30yr_normal_800mm2_annual_max	edu_prism_tmin_30yr_normal_800mm2_annual_mean	edu_prism_tmin_30yr_normal_800mm2_annual_std	edu_runoff_min	edu_runoff_max	edu_runoff_mean	edu_runoff_std	edu_surficialgeology_alluv_ha	edu_surficialgeology_alluv_pct	edu_surficialgeology_beach_ha	edu_surficialgeology_beach_pct	edu_surficialgeology_colluv_ha	edu_surficialgeology_colluv_pct	edu_surficialgeology_dec_resid_ha	edu_surficialgeology_dec_resid_pct	edu_surficialgeology_eolian_ha	edu_surficialgeology_eolian_pct	edu_surficialgeology_gf_out_ha	edu_surficialgeology_gf_out_pct	edu_surficialgeology_grus_ha	edu_surficialgeology_grus_pct	edu_surficialgeology_ice_ha	edu_surficialgeology_ice_pct	edu_surficialgeology_lac_ha	edu_surficialgeology_lac_pct	edu_surficialgeology_lac_clay_ha	edu_surficialgeology_lac_clay_pct	edu_surficialgeology_marine_ha	edu_surficialgeology_marine_pct	edu_surficialgeology_open_water_ha	edu_surficialgeology_open_water_pct	edu_surficialgeology_other_ha	edu_surficialgeology_other_pct	edu_surficialgeology_peat_mrsh_ha	edu_surficialgeology_peat_mrsh_pct	edu_surficialgeology_saprol_ha	edu_surficialgeology_saprol_pct	edu_surficialgeology_solif_ha	edu_surficialgeology_solif_pct	edu_surficialgeology_solut_ha	edu_surficialgeology_solut_pct	edu_surficialgeology_till_clay_ha	edu_surficialgeology_till_clay_pct	edu_surficialgeology_till_loam_ha	edu_surficialgeology_till_loam_pct	edu_surficialgeology_till_oth_ha	edu_surficialgeology_till_oth_pct	edu_surficialgeology_till_sand_ha	edu_surficialgeology_till_sand_pct
47	EDU_51	12	55	30.823	6.1579	13.1877	15.8416	14.3748	0.5027	10.6283	16.2379	14.4007	0.9851	10.4158	13.3149	11.6714	0.5877	8.1368	12.7379	9.6916	0.728	8.2295	10.8815	9.4642	0.5366	7.5758	9.6127	8.5738	0.3503	20.3405	27.2349	23.1087	1.2542	13.8294	21.8477	19.4921	1.6072	11.8927	14.8431	13.289	0.6745	7.9403	11.5332	9.2205	0.5695	9.2989	13.2861	11.1922	0.8777	8.1066	10.977	9.4072	0.4731	5.4185	6.388	5.8614	0.1815	4.9468	7.4633	6.5243	0.4779	4.9082	6.3528	5.544	0.2683	3.4544	5.48	4.2005	0.3277	4.1161	5.6085	4.7649	0.3237	3.9413	4.9982	4.5345	0.2093	25	150	78.8415	18.0048	1093.3073	1196.8971	1130.9889	17.5895	18.5619	19.6998	19.2789	0.1927	12.6319	13.6586	13.134	0.1657	6.2428	7.662	6.9841	0.1956	8.3518	11.4091	10.139	0.5258	182516.5073	11.1675	0	0	0	0	595406.1652	36.4305	1293.6083	0.0792	0	0	0	0	0	0	0	0	0	0	0	0	63075.7988	3.8594	0	0	0	0	0	0	0	0	792068.6043	48.4635	0	0	0	0	0	0	0	0
48	EDU_52	12	39	18.9906	6.1448	12.8009	17.002	14.0862	0.732	10.1079	14.3796	11.8016	0.7257	9.0098	13.5961	11.096	0.9071	7.023	11.2142	9.2158	0.7931	8.9543	12.1023	10.529	0.732	7.9617	9.5633	8.5238	0.2711	18.1811	26.5671	21.0889	1.5084	12.5413	19.0081	15.1244	1.1268	9.5305	15.0136	12.0714	1.1212	6.1273	9.9969	8.2263	0.7905	10.0936	13.1515	11.5074	0.5824	8.3537	10.0234	9.2788	0.2917	5.1975	6.9567	5.6991	0.3072	4.705	6.6443	5.5201	0.3093	4.4295	6.5691	5.404	0.4203	3.1864	5.0614	4.1283	0.3449	4.5095	6.3046	5.3022	0.3757	4.305	5.4428	4.687	0.1872	26	92	43.9907	14.7994	1011.8642	1183.3442	1104.9236	32.235	18.0067	19.9453	19.1091	0.408	12.3191	13.9491	13.0981	0.3276	6.2871	8.083	7.0821	0.3269	7.9988	9.9871	9.3235	0.2551	253691.0335	14.9565	0	0	0	0	1299629.3978	76.6204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48600.9128	2.8653	0	0	0	0	0	0	0	0	94270.304	5.5578	0	0	0	0	0	0	0	0
49	EDU_53	40	67	49.5841	3.3855	7.2118	35.0396	9.7712	1.7719	9.4678	30.1773	13.0049	1.6497	7.4316	30.7597	9.9886	2.1713	6.5918	22.0897	9.8804	1.4612	6.344	19.2405	8.8019	1.2326	3.6734	10.3597	5.1432	0.9256	11.5264	50.7212	15.4787	2.3882	11.9124	41.2116	17.6983	2.4465	7.7542	31.9769	11.0263	2.3046	7.0199	23.1084	10.9547	1.6078	8.5414	25.462	11.6893	1.7111	3.9599	10.9546	5.6089	1.0622	2.5143	11.7536	3.3513	0.5848	3.4488	10.1775	4.5464	0.5328	2.5724	10.7768	3.47	0.7803	2.2748	7.4437	3.3668	0.4833	2.2776	7.4384	3.3099	0.5184	1.5785	4.2737	2.1744	0.3513	243	479	324.7545	32.816	0	2401.627	1156.2715	107.5398	0	13.1523	10.8156	1.4879	-1.6788	8.002	5.1525	1.3649	-5.1363	4.9063	-0.5305	1.4466	21.8981	40.302	25.8497	2.145	5137.0945	0.1045	0	0	0	0	0	0	963.3756	0.0196	84987.2416	1.7281	0	0	33328.9743	0.6777	3574.6278	0.0727	10551.3035	0.2145	1005945.532	20.4548	134821.6561	2.7415	0	0	18642.4661	0.3791	0	0	0	0	0	0	0	0	965200.0077	19.6263	0	0	2654731.6076	53.9812
50	EDU_54	15	58	32.8745	10.8656	6.922	13.8934	9.4595	1.7168	7.8665	12.4316	10.2047	0.8945	9.5778	14.2336	11.5585	0.879	7.7931	13.2243	10.1676	1.0824	7.1926	12.7032	9.4094	1.1641	7.2058	10.5792	8.607	0.6878	8.6117	19.7535	12.2514	2.7797	7.3436	14.4122	10.8347	1.4384	8.1536	13.7475	10.5992	1.2144	5.8342	11.1842	8.0412	1.0464	7.0235	13.7388	9.5612	1.4922	6.0595	9.6356	7.5881	0.8682	3.341	5.9129	4.3766	0.6494	4.352	6.8421	5.5879	0.4543	5.2403	7.4526	6.2553	0.3587	4.1574	6.3101	5.2332	0.4412	4.2511	6.8707	5.6915	0.5022	5.0506	6.8461	5.9295	0.4673	25	76	49.1784	10.9584	767.5103	1028.4513	883.9468	51.9168	14.0295	18.8238	16.5044	0.9921	8.35	13.3138	10.5812	0.9396	2.6021	7.7938	4.653	0.9106	4.2116	8.9993	6.2916	1.1737	591441.1594	17.4377	0	0	49613.2965	1.4628	133561.0874	3.9378	48563.481	1.4318	20133.5183	0.5936	0	0	0	0	3679.9337	0.1085	0	0	0	0	49290.5698	1.4533	0	0	0	0	0	0	0	0	0	0	0	0	2495446.8902	73.5745	0	0	0	0
51	EDU_55	44	61	53.8177	2.6609	6.4602	8.0483	7.2309	0.2396	4.9641	7.9956	6.0628	0.6213	4.3614	7.4186	5.8134	0.4626	6.2682	10.8188	7.9946	0.9269	6.1198	8.6824	7.1019	0.4702	3.0219	5.2794	4.1919	0.4196	8.185	10.2285	9.1282	0.3043	4.7552	8.1461	5.8608	0.6975	3.4674	6.0515	4.6582	0.3823	5.0534	9.1255	6.4896	0.9003	4.794	7.7323	5.8952	0.5561	2.0521	4.4171	3.1183	0.403	2.8162	3.577	3.2248	0.1424	2.5198	3.9894	3.0279	0.2869	2.0174	3.4769	2.7277	0.234	2.9467	5.1724	3.8573	0.4171	3.3426	4.6548	3.8049	0.2433	1.5309	3.0464	2.3363	0.3809	102	178	141.0264	15.7016	660.6431	784.1612	716.3489	25.3374	8.6505	9.9558	9.4238	0.1907	2.8058	3.6151	3.2534	0.1063	-3.3232	-2.0753	-2.9221	0.1417	7.6317	12.957	10.4818	1.4576	0	0	0	0	0	0	0	0	0	0	17248.0896	2.1055	0	0	0	0	0	0	89307.3861	10.9018	0	0	9052.4932	1.105	0	0	47434.2998	5.7904	0	0	0	0	0	0	0	0	73144.0363	8.9288	0	0	583008.6709	71.1685
52	EDU_56	26	56	37.0928	6.1729	6.3415	7.9788	6.8119	0.3183	4.3835	5.5182	4.8059	0.2654	4.9601	6.4987	5.447	0.2116	6.8824	8.863	7.9887	0.3542	6.8789	8.8725	7.6293	0.3882	4.5648	5.9481	5.4181	0.282	7.7458	9.8989	8.3852	0.4196	3.9006	5.0687	4.3098	0.2625	3.8344	5.0254	4.2307	0.1601	5.2531	6.5692	6.0053	0.2314	5.5171	7.2882	6.2469	0.3507	3.4091	4.34	3.9796	0.1929	2.9975	3.7388	3.2472	0.1251	2.4935	2.8562	2.6173	0.0766	2.6101	3.1679	2.8125	0.0549	3.478	4.7968	4.1979	0.2485	3.7756	4.9675	4.3717	0.168	2.8084	3.9172	3.4609	0.2361	24	108	50.3186	19.0355	608.0802	706.2709	650.3289	20.3978	8.1067	9.9899	9.3839	0.3643	2.7753	3.7703	3.4451	0.1719	-2.9247	-2.1558	-2.4987	0.1831	3.4531	7.7584	5.3003	1.1103	13489.4844	1.8059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94321.1635	12.6269	66495.4197	8.9018	0	0	120667.032	16.1538	0	0	341261.6301	45.685	0	0	0	0	0	0	6000.5021	0.8033	104752.7162	14.0233	0	0	0	0
53	EDU_57	31	73	48.067	8.0229	9.9196	15.5145	13.4745	1.0852	10.9104	18.0513	14.3022	1.9304	12.3187	16.0954	14.3934	0.6908	12.0181	17.586	14.6002	1.0229	6.571	11.9202	9.2036	1.3184	7.9203	11.3393	9.9752	0.5447	16.7735	23.2894	20.5667	1.0807	14.1725	25.9661	20.1829	3.3686	13.2382	19.4527	16.523	1.2813	11.1136	17.4286	14.2232	1.2313	7.6373	12.6501	10.2313	1.2127	7.3912	11.7914	10.0305	0.8066	4.117	6.2765	5.5054	0.4277	5.1037	8.829	6.7637	0.9914	5.4932	7.4913	6.6039	0.3509	5.5721	7.9066	6.6533	0.4306	3.4278	5.812	4.6446	0.6074	4.518	6.4406	5.6172	0.3095	70	153	103.3959	13.9226	774.9771	977.6514	902.8457	27.838	12.5795	16.2191	14.3935	0.8047	7.1885	10.8	8.8759	0.7713	1.7664	5.5	3.3532	0.7611	7.698	9.6561	8.6463	0.5311	116076.5444	4.8355	0	0	9786.5297	0.4077	0	0	216890.1018	9.0352	458675.7312	19.1075	0	0	19314.3943	0.8046	28301.531	1.179	66092.3741	2.7533	0	0	29132.9573	1.2136	0	0	19451.4271	0.8103	0	0	0	0	0	0	103570.8191	4.3145	1333213.9293	55.5389	0	0	0	0
54	EDU_58	38	76	53.3809	4.7082	10.1739	38.1698	14.6857	2.2681	11.6553	31.9825	15.4235	1.7072	10.853	32.8166	14.6585	1.8518	9.3927	23.9513	13.9398	1.7605	7.9851	20.0996	10.8627	1.0401	5.0368	10.5322	6.814	0.8205	15.3391	55.3136	21.8948	3.148	16.1764	43.6872	21.3971	2.2116	11.8253	34.0452	15.4785	1.7438	9.696	25.1357	15.5011	1.9651	10.7695	26.7022	14.6383	1.311	5.3246	11.1398	7.1812	0.9081	3.4136	12.7986	4.8347	0.7076	4.0069	10.7724	5.2192	0.5447	3.811	11.4874	5.1462	0.643	3.1446	8.0829	4.7213	0.5914	3.0027	7.7685	4.0963	0.3907	2.1025	4.3421	2.8058	0.332	196	520	319.8691	54.1606	0	2416.3491	1215.7264	176.5648	0	15.8957	13.2749	2.1313	-1.7805	10.4367	7.7036	1.3821	-5.2231	5.8263	1.8912	1.5738	19.8063	41.581	23.7416	3.6349	8954.87	0.34	3047.5295	0.1157	0	0	0	0	0	0	100681.1417	3.8227	0	0	365152.0855	13.8642	59651.922	2.2649	13593.6258	0.5161	388733.7559	14.7595	49282.5504	1.8712	0	0	11181.7367	0.4246	0	0	0	0	0	0	0	0	0	0	0	0	1633501.1235	62.0212
55	EDU_59	25	75	48.6079	11.8355	13.2541	20.2775	16.2036	0.9819	11.6083	16.5311	13.5713	0.8229	9.4713	15.052	12.4823	0.967	13.9168	20.5485	16.683	1.1039	8.2411	12.4108	10.7838	0.5289	6.4571	9.0237	7.5308	0.295	19.2318	30.6822	24.3799	2.1601	15.9562	25.2162	20.2776	1.8028	10.5032	17.5785	13.5219	1.0816	12.965	21.8552	17.3207	1.8898	10.8014	15.7835	13.1431	0.5889	6.7152	10.012	8.0384	0.4363	5.1122	7.7918	6.2815	0.3571	4.8505	6.9659	5.7009	0.375	3.793	6.2138	5.1154	0.4302	5.6527	8.2576	6.75	0.4243	3.982	5.7193	4.9606	0.2366	3.3839	4.7303	3.8851	0.1587	50	213	111.3727	41.646	724.5466	894.5919	817.3315	22.7554	11.7808	14.4815	13.6103	0.4735	5.6153	9.3657	8.0754	0.6029	-0.6013	4.37	2.5355	0.8538	7.3585	11.9431	8.8953	1.1682	0	0	279.3499	0.0105	0	0	0	0	25560.6596	0.9583	195299.6896	7.3223	0	0	51098.3568	1.9158	608487.8955	22.8139	693211.7234	25.9905	0	0	953.9524	0.0358	0	0	13310.1752	0.499	0	0	0	0	0	0	292083.1136	10.951	786891.8841	29.5028	0	0	0	0
56	EDU_6	14	23	17.6966	2.8273	14.3445	16.4148	15.4054	0.4587	12.7071	14.0366	13.3739	0.3064	11.853	13.1779	12.5901	0.3231	11.9841	13.1905	12.564	0.1934	10.1974	11.2197	10.7525	0.2223	7.5509	8.477	8.0599	0.2382	28.4141	33.7131	31.3409	1.2028	22.7059	26.2307	24.5747	0.7934	15.7286	18.4319	17.2143	0.6603	14.739	16.9561	16.0409	0.4548	14.6302	16.6361	15.7704	0.4785	9.0849	10.5924	9.9079	0.3779	5.414	6.2104	5.8373	0.1791	5.3356	5.9731	5.6136	0.1457	5.0308	5.6444	5.369	0.1497	4.9034	5.4695	5.2011	0.0971	4.6032	5.0566	4.8565	0.0964	3.7332	4.2639	4.0212	0.1338	53	93	70.8414	12.3859	1215.011	1243.6692	1229.2823	7.6218	19.4512	20.158	19.8695	0.1605	13.6039	14.4499	14.1647	0.194	7.7306	8.7499	8.4552	0.2492	15.0423	16.7822	15.9322	0.3458	8015.6153	8.4703	0	0	33257.3367	35.1439	2501.6397	2.6436	9135.2541	9.6535	22111.543	23.3659	0	0	0	0	8824.7808	9.3254	0	0	0	0	1.8829	0.002	0	0	0	0	0	0	0	0	10783.7102	11.3954	0	0	0	0	0	0	0	0
57	EDU_60	20	56	28.3543	6.0838	11.4943	19.9838	16.0814	1.4214	12.5514	22.0422	18.6574	1.5842	12.2466	22.9416	17.926	2.271	14.7999	20.8551	17.6086	0.9699	10.241	15.0577	12.8185	1.1296	7.3929	9.1382	8.0144	0.2776	21.0321	35.898	29.3367	2.2614	23.4126	39.8572	34.5287	2.5479	16.6199	28.4958	23.24	2.3194	16.6266	26.0647	23.2386	1.375	15.8919	22.8012	19.7698	1.5739	9.2804	11.9872	10.327	0.4662	4.0552	8.4005	6.4284	0.9709	4.7608	8.6085	7.2239	0.6748	4.6785	8.5046	6.7768	0.8048	5.7995	8.1103	6.7372	0.4263	4.2298	6.7698	5.4105	0.6133	3.4558	4.1476	3.762	0.1472	57	167	96.767	22.2578	915.3298	1141.7379	1003.5214	36.6683	15.0193	19.1772	16.7071	0.7342	9.4135	12.4847	11.0631	0.528	3.7676	6.6509	5.4141	0.4797	10.4899	16.4747	13.5304	1.7027	64835.4674	3.844	0	0	312715.4128	18.5404	0	0	0	0	30326.1197	1.798	0	0	11425.724	0.6774	28022.2395	1.6614	26878.7434	1.5936	0	0	822.2694	0.0488	0	0	0	0	0	0	0	0	0	0	372369.8201	22.0772	839277.0621	49.7593	0	0	0	0
58	EDU_61	14	49	29.271	7.9318	6.7665	13.7059	9.5499	1.6109	9.9354	16.4394	13.334	1.1618	10.6802	17.1856	13.2662	1.6089	8.4851	13.3835	11.284	0.9132	6.346	10.5935	8.0613	0.7686	9.4943	13.2992	11.5733	0.8027	9.7598	23.1978	14.99	3.4466	11.2086	24.0013	17.4076	2.8558	10.2781	19.714	13.9594	2.7585	6.6332	13.3604	9.8344	1.6064	6.9265	11.3214	9.0166	0.92	8.1336	13.8931	11.3531	1.4276	2.8078	5.6126	3.9092	0.6697	5.3841	8.2596	6.8758	0.477	5.4151	8.3026	6.6087	0.652	4.3446	6.1746	5.3449	0.3494	3.5524	6.0715	4.4255	0.4758	5.9954	7.7746	6.9854	0.3799	25	91	55.9508	15.6888	870.7227	1011.4379	935.0331	24.9794	14.109	17.2859	15.8428	0.5491	8.4416	11.6641	10.2385	0.5956	2.6763	6.2794	4.6292	0.6697	5.794	9.058	7.694	0.9013	234719.9365	7.9847	0	0	4050.1412	0.1378	0	0	61467.3526	2.091	117346.802	3.9919	0	0	96.6708	0.0033	1240.4315	0.0422	8980.5784	0.3055	0	0	19399.0184	0.6599	0	0	0	0	0	0	0	0	3298.187	0.1122	0	0	2489010.6305	84.6715	0	0	0	0
59	EDU_62	30	84	65.2726	9.361	13.7954	20.8001	16.9042	1.1109	13.1505	21.045	17.4857	1.7332	12.352	19.1833	15.3386	1.6008	12.1691	21.3409	17.1138	1.4998	9.5357	14.3398	11.8512	0.8783	7.3148	12.0704	9.1535	0.9496	21.3634	33.7127	27.2935	2.0186	19.3607	37.331	27.1431	3.5828	12.9969	24.1963	17.5499	2.5855	14.1674	23.0732	18.8926	1.5195	11.4574	16.9085	14.1813	1.0327	7.5751	15.6139	9.7851	1.444	5.4704	8.3726	6.7299	0.4738	5.4605	9.0163	7.4181	0.7327	5.2086	8.191	6.4964	0.7033	5.0279	8.825	7.0533	0.6217	4.2421	6.655	5.4094	0.4516	3.6098	6.3373	4.6952	0.5491	81	282	191.5393	49.3755	815.0161	1030.5804	931.5331	52.9979	13.3773	15.6236	14.4569	0.4313	7.2735	10.8067	9.0999	0.5022	1.1672	6.5306	3.7378	0.668	7.3019	15.3798	11.4817	1.8875	0	0	0	0	0	0	0	0	26696.4787	0.7569	1127302.872	31.9624	0	0	190237.2009	5.3938	209233.2509	5.9324	50255.1855	1.4249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370032.1522	10.4915	1553209.4395	44.0381	0	0	0	0
60	EDU_63	34	72	52.8701	9.1009	14.4368	20.6772	16.8384	0.8992	12.8628	17.8168	15.6942	1.2551	10.4308	17.3685	14.0783	1.4547	15.914	20.211	17.8885	0.791	9.1928	12.4166	10.8109	0.4772	7.3207	9.8773	8.4986	0.5408	23.5835	34.7	28.0781	1.6931	20.5552	29.6437	26.0124	2.3358	12.3513	20.7846	16.9298	1.7783	19.1287	23.7401	21.0148	0.6647	11.6531	15.7887	13.5593	0.5846	7.7526	9.7894	8.8546	0.4719	5.6219	7.8754	6.5154	0.3152	5.2384	7.2964	6.377	0.5257	4.2072	7.2035	5.7151	0.6461	6.3313	8.0297	7.1167	0.3248	4.0197	5.5543	4.7111	0.2141	3.528	4.5621	4.0416	0.2251	68	167	114.7723	22.6928	0	948.84	853.7718	88.5911	0	15.4277	14.5001	1.4923	8.276	10.1904	9.3393	0.4251	0	5.7683	3.9855	0.7596	7.0503	11.1224	8.6155	0.859	0	0	0	0	0	0	0	0	4563.1753	0.4065	183667.5787	16.362	0	0	11846.7701	1.0554	228123.0699	20.3223	347037.2561	30.9157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137481.7983	12.2475	209807.4818	18.6906	0	0	0	0
61	EDU_64	14	32	24.523	4.1258	11.0779	17.3892	14.9705	0.9597	12.1867	20.9903	16.1258	1.7272	11.7973	17.7067	15.3466	1.0448	14.5068	18.7723	16.4125	0.9341	9.2705	12.8425	10.9066	0.6872	6.8481	9.2592	8.2356	0.4382	20.1603	32.8573	27.9058	2.2719	22.6794	41.9289	30.4343	3.7363	16.0053	24.5705	20.853	1.5574	20.0902	25.7174	22.7396	1.1869	14.5513	20.902	17.1804	1.1513	8.4509	12.3341	10.7532	0.7141	3.889	6.2581	5.2855	0.3785	4.621	7.5653	6.0816	0.6445	4.5152	6.8994	5.8199	0.3776	5.3298	7.1351	6.1611	0.4224	3.8091	5.2906	4.4835	0.2922	3.1682	4.1542	3.6718	0.196	55	121	96.6665	15.018	993.9077	1178.2258	1080.5055	40.0131	16.4526	19.604	18.247	0.5063	10.5864	12.9262	11.95	0.3956	4.2937	7.26	5.6479	0.5162	14.4017	17.9967	15.6749	0.5125	112355.1532	7.2499	0	0	1113366.4813	71.8417	20690.1003	1.3351	0	0	4144.2327	0.2674	0	0	37.8938	0.0024	72286.4688	4.6644	0	0	0	0	16477.7297	1.0633	0	0	0	0	0	0	0	0	11458.6775	0.7394	0	0	198933.6456	12.8365	0	0	0	0
62	EDU_65	34	71	55.0895	5.9092	8.805	15.4987	12.1718	1.6659	10.2442	15.9866	13.1083	1.2671	10.6849	15.3199	13.3704	1.0204	12.5182	16.589	14.3408	0.7772	7.4069	12.8747	10.3066	1.0313	8.8267	11.2318	9.9561	0.5541	11.794	23.2074	17.4542	3.1746	11.5428	22.7049	16.8162	2.674	10.2041	17.7942	14.0677	1.786	11.2836	16.1716	13.1749	1.0778	8.4405	13.3997	11.0888	0.9048	7.582	11.1624	9.3506	0.795	3.9264	6.2691	5.1495	0.5965	5.5887	7.8623	6.6955	0.4666	5.2678	7.1901	6.3425	0.3628	5.9368	7.4845	6.8531	0.329	3.8327	7.2746	5.5369	0.7289	5.2011	7.1309	5.9671	0.4499	76	157	121.5343	15.6652	867.2887	984.9061	911.4266	16.8277	12.3649	15.1384	13.8552	0.4854	6.8194	9.5786	8.2808	0.4307	1.2503	4.0146	2.7013	0.4332	7.2444	9.06	8.7003	0.3936	83261.9339	4.6322	0	0	891447.5538	49.5945	0	0	43949.7713	2.4451	31567.0159	1.7562	0	0	1.0786	1e-04	19386.7978	1.0786	0	0	0	0	27938.0454	1.5543	0	0	0	0	0	0	0	0	0	0	151915.2141	8.4516	548003.7737	30.4875	0	0	0	0
63	EDU_66	17	51	31.769	7.1332	16.7758	24.1313	19.3926	1.4793	16.2599	22.4305	19.6877	1.2681	13.6213	19.4959	16.5375	1.0892	15.6498	21.0774	17.9654	1.1797	11.2438	16.9296	13.5928	0.8987	6.2081	10.3557	7.7094	0.8052	30.059	40.2267	34.171	2.0763	28.7303	41.1357	35.7901	1.9374	18.2283	25.8276	22.3197	1.6241	21.064	28.0892	24.1799	1.4381	15.6857	24.2753	19.6846	1.4599	8.2974	13.5672	10.1112	1.0554	6.4012	8.6551	7.2309	0.4463	6.0934	8.4013	7.4786	0.4091	5.1677	7.4084	6.3399	0.451	6.0837	7.9686	6.8512	0.3856	4.6503	7.1239	5.8162	0.422	3.3053	5.0396	3.8828	0.2811	60	197	133.7633	34.3043	915.3196	1206.9283	1025.7814	59.9971	13.966	15.7881	14.9637	0.3558	8.6138	10.9771	9.8511	0.5108	3.1506	6.8531	4.7336	0.8034	11.2554	21.0666	16.754	3.1134	8687.4189	1.1037	0	0	0	0	0	0	0	0	12429.3868	1.5791	0	0	44172.894	5.6119	127558.8609	16.2055	33296.918	4.2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488676.0614	62.0831	52709.0524	6.6963	19602.1133	2.4903	0	0
64	EDU_67	29	73	48.8899	8.9697	12.6578	25.1844	17.733	2.0524	13.7346	27.0748	19.746	2.8936	9.5715	19.2685	13.1232	1.7635	13.7645	22.7758	17.5629	1.5982	8.0874	12.9267	10.2981	1.0999	5.9717	9.133	7.4716	0.624	19.1664	38.9684	26.2943	2.7324	22.4953	39.3436	29.5376	3.6061	11.789	22.4076	15.3844	1.8632	17.2893	29.01	22.0825	2.0132	10.6313	21.1999	14.7862	2.4375	7.6666	12.3482	9.7601	0.8964	4.4729	8.8433	6.3057	0.7471	4.8715	9.8711	7.1205	1.1051	3.5196	7.1238	4.8544	0.6736	4.8885	8.6126	6.5953	0.7623	3.2057	5.9651	4.3045	0.6599	2.8735	5.1893	3.7886	0.4804	114	351	187.7772	55.0572	797.2681	1158.7133	934.6409	79.2289	11.2983	15.3799	13.6538	0.6885	6.431	9.8225	8.4116	0.8208	0.7081	4.9738	3.1644	1.0499	9.5302	22.0051	15.1323	2.8718	30294.2077	1.5307	0	0	0	0	0	0	0	0	56305.3241	2.8451	0	0	91370.7005	4.6169	85951.1992	4.3431	329144.0845	16.6315	0	0	55668.8445	2.8129	0	0	19722.1877	0.9966	0	0	45.7468	0.0023	0	0	74665.2732	3.7728	1235877.088	62.4482	0	0	0	0
