attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo809	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2340	Number of reads of a specific OTU XXX	numeric	number			
value_denovo61	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1591	Number of reads of a specific OTU XXX	numeric	number			
value_denovo587	Number of reads of a specific OTU XXX	numeric	number			
value_denovo343	Number of reads of a specific OTU XXX	numeric	number			
value_denovo347	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1922	Number of reads of a specific OTU XXX	numeric	number			
value_denovo429	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1322	Number of reads of a specific OTU XXX	numeric	number			
value_denovo589	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2214	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2216	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2583	Number of reads of a specific OTU XXX	numeric	number			
value_denovo771	Number of reads of a specific OTU XXX	numeric	number			
value_denovo822	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2529	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1915	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1132	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1009	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1318	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1310	Number of reads of a specific OTU XXX	numeric	number			
value_denovo363	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2027	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2023	Number of reads of a specific OTU XXX	numeric	number			
value_denovo964	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1638	Number of reads of a specific OTU XXX	numeric	number			
value_denovo318	Number of reads of a specific OTU XXX	numeric	number			
value_denovo834	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1835	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1831	Number of reads of a specific OTU XXX	numeric	number			
value_denovo33	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1012	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1499	Number of reads of a specific OTU XXX	numeric	number			
value_denovo157	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2764	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2560	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2161	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2302	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1574	Number of reads of a specific OTU XXX	numeric	number			
value_denovo304	Number of reads of a specific OTU XXX	numeric	number			
value_denovo306	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2579	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1816	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1789	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1962	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1212	Number of reads of a specific OTU XXX	numeric	number			
value_denovo628	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2140	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2329	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2325	Number of reads of a specific OTU XXX	numeric	number			
value_denovo952	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1994	Number of reads of a specific OTU XXX	numeric	number			
value_denovo725	Number of reads of a specific OTU XXX	numeric	number			
value_denovo791	Number of reads of a specific OTU XXX	numeric	number			
value_denovo764	Number of reads of a specific OTU XXX	numeric	number			
value_denovo837	Number of reads of a specific OTU XXX	numeric	number			
value_denovo136	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2376	Number of reads of a specific OTU XXX	numeric	number			
